time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3101, 100, 29.15, 34.39
3105, 100, 29.15, 34.31
3108, 100, 28.65, 34.99
3112, 100, 29.06, 34.49
3115, 100, 28.90, 34.66
3119, 100, 29.32, 34.18
3122, 100, 29.06, 34.48
3125, 100, 28.81, 34.73
3129, 100, 28.98, 34.52
3132, 100, 28.81, 34.71
3136, 100, 29.32, 34.19
3139, 100, 28.90, 34.62
3143, 100, 28.90, 34.64
3146, 100, 28.98, 34.55
3150, 100, 29.32, 34.10
3153, 100, 29.32, 34.13
3157, 100, 29.23, 34.27
3160, 100, 28.90, 34.61
3163, 100, 29.15, 34.34
3167, 100, 29.41, 34.09
3170, 100, 28.57, 35.04
3174, 100, 29.06, 34.41
3177, 100, 29.15, 34.39
3181, 100, 28.98, 34.52
3184, 100, 29.15, 34.35
3188, 100, 28.90, 34.66
3191, 100, 29.15, 34.39
3194, 100, 29.32, 34.19
3198, 100, 28.73, 34.88
3201, 100, 29.32, 34.18
3205, 100, 29.23, 34.27
3208, 100, 28.90, 34.62
3212, 100, 28.81, 34.70
3215, 100, 29.15, 34.38
3219, 100, 29.23, 34.27
3222, 100, 29.15, 34.39
3226, 100, 28.73, 34.85
3229, 100, 29.32, 34.12
3232, 100, 28.98, 34.55
3236, 100, 29.15, 34.36
3239, 100, 29.15, 34.31
3243, 100, 28.98, 34.56
3246, 100, 29.15, 34.38
3250, 100, 24.39, 41.00
3255, 100, 23.69, 42.28
3258, 100, 27.77, 36.09
3262, 100, 29.23, 34.20
3265, 100, 29.15, 34.31
3269, 100, 29.15, 34.38
3272, 100, 28.81, 34.74
3275, 100, 29.15, 34.31
3279, 100, 29.15, 34.30
3282, 100, 29.06, 34.44
3286, 100, 28.73, 34.87
3289, 100, 29.41, 34.04
3293, 100, 28.81, 34.71
3296, 100, 28.90, 34.61
3300, 100, 28.98, 34.53
3303, 100, 29.23, 34.28
3307, 100, 28.57, 35.08
3310, 100, 29.06, 34.45
3313, 100, 29.41, 34.06
3317, 100, 29.23, 34.24
3320, 100, 28.90, 34.64
3324, 100, 29.06, 34.48
3327, 100, 29.15, 34.38
3331, 100, 28.65, 34.93
3334, 100, 29.32, 34.16
3338, 100, 29.06, 34.41
3341, 100, 28.65, 34.99
3345, 100, 28.90, 34.62
3348, 100, 28.73, 34.85
3352, 100, 29.15, 34.36
3355, 100, 29.06, 34.40
3358, 100, 29.06, 34.42
3362, 100, 28.40, 35.21
3366, 100, 23.52, 42.50
3370, 100, 24.39, 41.02
3374, 100, 28.81, 34.74
3377, 100, 28.98, 34.52
3381, 100, 28.98, 34.55
3384, 100, 29.23, 34.29
3388, 100, 29.32, 34.12
3391, 100, 29.06, 34.41
3394, 100, 29.15, 34.35
3398, 100, 28.73, 34.82
3401, 100, 29.15, 34.36
3405, 100, 29.32, 34.10
3408, 100, 28.98, 34.55
3412, 100, 29.15, 34.33
3415, 100, 28.57, 35.09
3419, 100, 29.23, 34.25
3422, 100, 29.23, 34.21
3426, 100, 28.90, 34.62
3429, 100, 29.41, 34.02
3432, 100, 28.81, 34.74
3436, 100, 29.23, 34.27
3439, 100, 29.15, 34.33
3443, 100, 28.81, 34.76
3446, 100, 29.32, 34.18
3450, 100, 29.15, 34.39
3453, 100, 29.06, 34.44
3457, 100, 28.98, 34.59
3460, 100, 29.15, 34.32
3463, 100, 28.90, 34.61
3467, 100, 28.90, 34.68
3470, 100, 28.73, 34.85
3474, 100, 29.23, 34.21
3478, 100, 25.31, 39.55
3482, 100, 23.09, 43.30
3486, 100, 25.64, 39.07
3489, 100, 29.23, 34.23
3493, 100, 28.98, 34.52
3496, 100, 29.49, 33.95
3500, 100, 28.65, 34.94
3503, 100, 28.73, 34.88
3507, 100, 29.23, 34.29
Total transactions: 100000
Total duration: 3507 seconds
Average throughput: 28.51 TPS
CPU usage difference: -2.3%
Memory usage difference: -1041 MB
