tx_num, duration
3001,1119
3002,3148
3003,3113
3004,3114
3005,3161
3006,3121
3007,3150
3008,3114
3009,3098
3010,3128
3011,3136
3012,3121
3013,3107
3014,3145
3015,3143
3016,3145
3017,3128
3018,3132
3019,3148
3020,3135
3021,3150
3022,3147
3023,3096
3024,3117
3025,3133
3026,3129
3027,3100
3028,3139
3029,3146
3030,3169
3031,3146
3032,3144
3033,3116
3034,3126
3035,3130
3036,3139
3037,3149
3038,3132
3039,3132
3040,3133
3041,3148
3042,3141
3043,3117
3044,3127
3045,3137
3046,3106
3047,3112
3048,3109
3049,3109
3050,3114
3051,3136
3052,3129
3053,3116
3054,3147
3055,3139
3056,3120
3057,3132
3058,3145
3059,3126
3060,3149
3061,3126
3062,3133
3063,3129
3064,3112
3065,3140
3066,3111
3067,3127
3068,3143
3069,3149
3070,3115
3071,3104
3072,3146
3073,3139
3074,3134
3075,3095
3076,3095
3077,3140
3078,3159
3079,3130
3080,3126
3081,3125
3082,3114
3083,3143
3084,3133
3085,3112
3086,3157
3087,3135
3088,3137
3089,3069
3090,3150
3091,3148
3092,3160
3093,3140
3094,3089
3095,3155
3096,3134
3097,3105
3098,3138
3099,3118
3100,3100
3101,3127
3102,3074
3103,3140
3104,3137
3105,3154
3106,3114
3107,3132
3108,3100
3109,3132
3110,3122
3111,3131
3112,3125
3113,3152
3114,3141
3115,3106
3116,3137
3117,3152
3118,3160
3119,3121
3120,3125
3121,3141
3122,3136
3123,3139
3124,3132
3125,3144
3126,3144
3127,3142
3128,3151
3129,3135
3130,3129
3131,3128
3132,3149
3133,3122
3134,3152
3135,3153
3136,3123
3137,3111
3138,3152
3139,3153
3140,3158
3141,3134
3142,3119
3143,3151
3144,3133
3145,3137
3146,3142
3147,3137
3148,3133
3149,3140
3150,3099
3151,3111
3152,3116
3153,3100
3154,3112
3155,3109
3156,3110
3157,3151
3158,3106
3159,3124
3160,3094
3161,3111
3162,3173
3163,3121
3164,3103
3165,3070
3166,3137
3167,3115
3168,3122
3169,3157
3170,3113
3171,3138
3172,3130
3173,3108
3174,3136
3175,3138
3176,3121
3177,3131
3178,3101
3179,3130
3180,3149
3181,3169
3182,3116
3183,3169
3184,3144
3185,3144
3186,3149
3187,3156
3188,3137
3189,3130
3190,3082
3191,3148
3192,3146
3193,3146
3194,3145
3195,3136
3196,3152
3197,3136
3198,3137
3199,3165
3200,3106
3201,3150
3202,3119
3203,3149
3204,3151
3205,3144
3206,3147
3207,3150
3208,3136
3209,3099
3210,3144
3211,3171
3212,3109
3213,3166
3214,3144
3215,3134
3216,3140
3217,3106
3218,3140
3219,3135
3220,3129
3221,3122
3222,3137
3223,3100
3224,3128
3225,3114
3226,3151
3227,3093
3228,3092
3229,3139
3230,3125
3231,3136
3232,3103
3233,3112
3234,3123
3235,3114
3236,3135
3237,3165
3238,3151
3239,3144
3240,3133
3241,3112
3242,3101
3243,3146
3244,3145
3245,3132
3246,3125
3247,3121
3248,3112
3249,3098
3250,3109
3251,3116
3252,3151
3253,3140
3254,3116
3255,3111
3256,3096
3257,3087
3258,3149
3259,3096
3260,3141
3261,3147
3262,3127
3263,3144
3264,3137
3265,3147
3266,3171
3267,3147
3268,3131
3269,3152
3270,3117
3271,3117
3272,3100
3273,3101
3274,3115
3275,3122
3276,3100
3277,3116
3278,3098
3279,3128
3280,3150
3281,3114
3282,3133
3283,3112
3284,3145
3285,3121
3286,3162
3287,3152
3288,3139
3289,3094
3290,3167
3291,3100
3292,3167
3293,3135
3294,3099
3295,3100
3296,3140
3297,3120
3298,3104
3299,3105
3300,3151
3301,3156
3302,3132
3303,3154
3304,3150
3305,3121
3306,3120
3307,3119
3308,3100
3309,3136
3310,3122
3311,3132
3312,3159
3313,3125
3314,3159
3315,3146
3316,3148
3317,3148
3318,3103
3319,3092
3320,3123
3321,3140
3322,3164
3323,3150
3324,3121
3325,3140
3326,3135
3327,3146
3328,3152
3329,3127
3330,3157
3331,3142
3332,3142
3333,1098
3334,3146
3335,3134
3336,3146
3337,3133
3338,3156
3339,3161
3340,3150
3341,3121
3342,3137
3343,3098
3344,3108
3345,3095
3346,3109
3347,3091
3348,3104
3349,3138
3350,3102
3351,3142
3352,3077
3353,3100
3354,3155
3355,3082
3356,3107
3357,3110
3358,3142
3359,3127
3360,3139
3361,3128
3362,3098
3363,3113
3364,3120
3365,3147
3366,3133
3367,3149
3368,3128
3369,3140
3370,3137
3371,3107
3372,3140
3373,3094
3374,3103
3375,3131
3376,3152
3377,3152
3378,3148
3379,3118
3380,3150
3381,3131
3382,3130
3383,3135
3384,3123
3385,3136
3386,3136
3387,3142
3388,3153
3389,3103
3390,3093
3391,3127
3392,3091
3393,3103
3394,3118
3395,3123
3396,3129
3397,3143
3398,3098
3399,3149
3400,3110
3401,3143
3402,3138
3403,3098
3404,3154
3405,3097
3406,3116
3407,3127
3408,3104
3409,3151
3410,3119
3411,3120
3412,3110
3413,3113
3414,3100
3415,3083
3416,3116
3417,3096
3418,3143
3419,3126
3420,3115
3421,3131
3422,3136
3423,3166
3424,3098
3425,3107
3426,3112
3427,3103
3428,3108
