time,transactions,batch_throughput_TPS,avg_tx_duration_ms
444, 100, 23.20, 43.12
448, 100, 23.80, 42.05
452, 100, 23.58, 42.48
456, 100, 23.41, 42.76
461, 100, 23.36, 42.81
465, 100, 23.86, 41.95
469, 100, 21.88, 45.75
475, 100, 19.12, 52.37
479, 100, 22.72, 44.01
483, 100, 23.52, 42.58
488, 100, 23.86, 41.95
492, 100, 23.52, 42.58
496, 100, 24.09, 41.50
500, 100, 23.69, 42.21
504, 100, 23.80, 42.03
509, 100, 23.80, 42.07
513, 100, 23.14, 43.25
517, 100, 24.15, 41.46
521, 100, 23.86, 41.94
526, 100, 23.64, 42.38
530, 100, 24.33, 41.15
534, 100, 24.03, 41.65
538, 100, 23.80, 42.02
542, 100, 23.41, 42.70
547, 100, 23.86, 41.97
551, 100, 23.64, 42.32
555, 100, 24.33, 41.14
559, 100, 23.36, 42.87
563, 100, 23.47, 42.60
568, 100, 23.86, 41.90
572, 100, 23.92, 41.87
576, 100, 23.41, 42.77
580, 100, 24.33, 41.13
585, 100, 23.69, 42.29
589, 100, 23.98, 41.77
593, 100, 24.03, 41.63
597, 100, 23.98, 41.78
601, 100, 23.69, 42.20
606, 100, 23.75, 42.11
610, 100, 23.58, 42.44
614, 100, 23.69, 42.28
618, 100, 23.75, 42.17
623, 100, 23.36, 42.86
627, 100, 23.36, 42.87
631, 100, 23.47, 42.65
635, 100, 23.36, 42.89
640, 100, 23.64, 42.36
644, 100, 24.27, 41.23
648, 100, 23.58, 42.48
652, 100, 23.14, 43.29
658, 100, 19.15, 52.26
663, 100, 19.76, 50.68
668, 100, 19.41, 51.50
672, 100, 22.52, 44.47
677, 100, 23.52, 42.56
681, 100, 23.92, 41.84
685, 100, 23.75, 42.11
689, 100, 23.31, 42.92
693, 100, 23.92, 41.87
698, 100, 24.27, 41.20
702, 100, 24.09, 41.59
706, 100, 23.86, 41.96
710, 100, 23.92, 41.81
714, 100, 24.03, 41.69
719, 100, 23.64, 42.33
723, 100, 23.31, 42.94
727, 100, 23.80, 42.02
731, 100, 23.52, 42.59
736, 100, 23.52, 42.51
740, 100, 23.98, 41.79
744, 100, 23.69, 42.26
748, 100, 24.03, 41.69
752, 100, 23.92, 41.85
757, 100, 22.93, 43.61
761, 100, 23.86, 41.99
765, 100, 23.36, 42.89
769, 100, 23.98, 41.75
774, 100, 23.36, 42.84
779, 100, 20.70, 48.38
784, 100, 19.23, 52.01
789, 100, 18.93, 52.81
794, 100, 20.74, 48.23
798, 100, 23.64, 42.34
802, 100, 23.31, 42.96
807, 100, 23.58, 42.48
811, 100, 23.86, 41.99
815, 100, 23.47, 42.66
819, 100, 23.52, 42.58
824, 100, 24.03, 41.67
828, 100, 23.09, 43.32
832, 100, 23.36, 42.89
837, 100, 22.67, 44.17
841, 100, 23.92, 41.85
845, 100, 23.09, 43.36
849, 100, 23.80, 42.05
854, 100, 23.41, 42.73
858, 100, 24.09, 41.55
862, 100, 23.36, 42.84
866, 100, 23.92, 41.82
871, 100, 22.62, 44.25
876, 100, 19.41, 51.55
880, 100, 23.92, 41.80
884, 100, 22.67, 44.13
889, 100, 23.86, 41.94
893, 100, 23.52, 42.53
897, 100, 23.64, 42.38
901, 100, 23.92, 41.88
906, 100, 24.15, 41.42
910, 100, 23.64, 42.31
914, 100, 23.75, 42.15
918, 100, 23.58, 42.45
922, 100, 23.58, 42.42
927, 100, 24.27, 41.21
931, 100, 23.98, 41.76
935, 100, 23.64, 42.37
939, 100, 23.86, 41.96
943, 100, 23.75, 42.11
948, 100, 23.86, 41.98
952, 100, 24.03, 41.65
956, 100, 23.98, 41.70
960, 100, 24.33, 41.10
964, 100, 23.41, 42.76
969, 100, 23.80, 42.05
973, 100, 23.14, 43.25
977, 100, 23.04, 43.49
982, 100, 19.37, 51.64
989, 100, 16.00, 62.59
995, 100, 17.09, 58.58
1001, 100, 16.18, 61.80
1007, 100, 16.33, 61.20
1013, 100, 16.92, 59.11
1019, 100, 16.07, 62.26
1026, 100, 15.15, 66.04
1032, 100, 15.17, 65.91
1039, 100, 16.02, 62.41
1044, 100, 17.12, 58.46
1050, 100, 16.55, 60.48
1057, 100, 16.61, 60.26
1062, 100, 16.80, 59.55
1069, 100, 16.39, 61.07
1074, 100, 17.24, 58.07
1080, 100, 16.66, 60.09
1086, 100, 16.97, 58.90
1092, 100, 16.92, 59.10
1098, 100, 17.24, 58.08
1104, 100, 16.66, 60.07
1110, 100, 16.66, 60.09
1116, 100, 16.55, 60.47
1122, 100, 17.18, 58.25
1128, 100, 16.80, 59.50
1134, 100, 16.44, 60.80
1140, 100, 17.00, 58.83
1146, 100, 16.80, 59.52
1152, 100, 17.06, 58.63
1158, 100, 16.55, 60.45
1164, 100, 16.52, 60.58
1170, 100, 16.94, 59.03
1176, 100, 16.83, 59.43
1182, 100, 16.63, 60.13
1188, 100, 16.89, 59.25
1194, 100, 16.69, 59.92
1200, 100, 16.94, 59.01
1206, 100, 16.89, 59.22
1212, 100, 16.55, 60.49
1218, 100, 16.18, 61.83
1226, 100, 12.67, 78.90
1233, 100, 13.10, 76.35
1241, 100, 12.45, 80.36
1248, 100, 15.26, 65.50
1254, 100, 16.94, 59.04
1260, 100, 16.23, 61.63
1266, 100, 16.20, 61.71
1272, 100, 16.50, 60.69
1278, 100, 16.92, 59.11
1284, 100, 16.23, 61.69
1291, 100, 16.36, 61.10
1296, 100, 17.03, 58.72
1303, 100, 16.42, 60.97
1309, 100, 16.89, 59.24
1314, 100, 17.09, 58.50
1321, 100, 16.26, 61.57
1326, 100, 17.00, 58.80
1332, 100, 16.66, 60.07
1338, 100, 16.61, 60.20
1344, 100, 16.86, 59.32
1350, 100, 17.03, 58.77
1358, 100, 12.26, 81.51
1366, 100, 12.75, 78.48
1374, 100, 12.73, 78.56
1380, 100, 16.63, 60.10
1386, 100, 16.39, 61.05
1392, 100, 16.92, 59.12
1398, 100, 16.80, 59.54
1404, 100, 16.55, 60.41
1410, 100, 17.15, 58.37
1416, 100, 17.06, 58.60
1422, 100, 17.18, 58.28
1428, 100, 16.12, 62.08
1434, 100, 16.89, 59.23
1440, 100, 16.39, 61.05
1446, 100, 16.80, 59.54
1452, 100, 16.66, 60.05
1458, 100, 16.89, 59.28
1464, 100, 16.69, 59.94
1470, 100, 17.15, 58.31
1476, 100, 16.63, 60.17
1482, 100, 16.23, 61.60
1490, 100, 12.77, 78.35
1498, 100, 12.73, 78.52
1505, 100, 13.86, 72.15
1511, 100, 16.63, 60.18
1517, 100, 16.97, 58.98
1523, 100, 16.52, 60.52
1529, 100, 16.72, 59.85
1535, 100, 17.33, 57.75
1541, 100, 16.33, 61.27
1547, 100, 16.83, 59.43
1553, 100, 16.44, 60.89
1559, 100, 16.92, 59.19
1565, 100, 16.77, 59.60
1571, 100, 16.92, 59.19
1577, 100, 16.44, 60.80
1583, 100, 16.44, 60.81
1589, 100, 16.83, 59.40
1595, 100, 16.77, 59.63
1601, 100, 17.27, 57.99
1607, 100, 17.00, 58.86
1614, 100, 14.08, 71.02
1622, 100, 12.87, 77.78
1629, 100, 13.00, 76.97
1636, 100, 14.51, 68.93
1642, 100, 16.66, 60.05
1648, 100, 17.06, 58.69
1654, 100, 17.36, 57.62
1660, 100, 16.89, 59.25
1666, 100, 16.63, 60.18
1672, 100, 17.03, 58.77
1677, 100, 17.18, 58.26
1683, 100, 16.75, 59.73
1689, 100, 16.63, 60.13
1695, 100, 17.15, 58.33
1701, 100, 17.30, 57.84
1707, 100, 17.00, 58.80
1713, 100, 16.52, 60.57
1719, 100, 16.39, 61.02
1725, 100, 16.44, 60.81
1731, 100, 17.12, 58.40
1737, 100, 16.89, 59.28
1744, 100, 13.98, 71.58
1752, 100, 12.67, 78.92
1760, 100, 12.75, 78.49
1766, 100, 15.94, 62.73
1772, 100, 16.47, 60.76
1778, 100, 16.44, 60.86
1784, 100, 16.80, 59.50
1791, 100, 16.26, 61.57
1797, 100, 16.92, 59.19
1802, 100, 16.94, 59.09
1809, 100, 16.52, 60.57
1814, 100, 17.06, 58.62
1820, 100, 16.94, 59.06
1826, 100, 16.36, 61.13
1832, 100, 16.97, 58.97
1838, 100, 17.15, 58.35
1844, 100, 16.55, 60.43
1850, 100, 16.75, 59.77
1856, 100, 17.18, 58.20
1862, 100, 17.03, 58.79
1868, 100, 16.97, 58.97
1876, 100, 12.67, 78.92
1884, 100, 12.70, 78.70
1892, 100, 12.67, 78.94
1898, 100, 16.39, 61.06
1903, 100, 17.30, 57.87
1910, 100, 16.39, 61.00
1916, 100, 16.66, 60.05
1921, 100, 16.97, 58.92
1927, 100, 17.21, 58.16
1933, 100, 16.47, 60.72
1939, 100, 16.83, 59.45
1945, 100, 16.42, 60.99
1951, 100, 16.77, 59.64
1957, 100, 17.09, 58.51
1963, 100, 16.63, 60.11
1969, 100, 16.72, 59.89
1975, 100, 16.42, 60.97
1982, 100, 16.52, 60.58
1987, 100, 16.80, 59.50
1993, 100, 16.61, 60.26
2000, 100, 16.58, 60.34
2008, 100, 12.45, 80.36
2015, 100, 13.15, 76.02
2023, 100, 12.69, 78.88
2029, 100, 16.72, 59.88
2035, 100, 16.63, 60.11
2041, 100, 17.54, 57.03
2047, 100, 16.83, 59.44
2053, 100, 16.58, 60.35
2059, 100, 16.02, 62.43
2065, 100, 16.52, 60.58
2071, 100, 16.58, 60.31
2078, 100, 14.77, 67.73
2084, 100, 16.72, 59.80
2090, 100, 15.79, 63.35
2096, 100, 16.58, 60.31
2102, 100, 17.36, 57.60
2108, 100, 16.61, 60.29
2114, 100, 16.50, 60.67
2120, 100, 16.92, 59.18
2126, 100, 16.66, 60.08
2133, 100, 13.92, 71.84
2141, 100, 13.29, 75.20
2149, 100, 12.57, 79.51
2156, 100, 13.35, 74.95
2162, 100, 16.72, 59.88
2168, 100, 17.00, 58.83
2174, 100, 16.47, 60.79
2180, 100, 16.94, 59.03
2186, 100, 16.86, 59.32
2192, 100, 16.66, 60.05
2198, 100, 16.86, 59.35
2204, 100, 16.55, 60.42
2210, 100, 16.80, 59.58
2216, 100, 16.55, 60.49
2222, 100, 16.86, 59.32
2228, 100, 16.10, 62.13
2235, 100, 16.42, 60.99
2240, 100, 16.86, 59.32
2246, 100, 16.72, 59.87
2252, 100, 16.72, 59.86
2258, 100, 17.36, 57.63
2264, 100, 17.00, 58.84
2270, 100, 16.97, 58.95
2276, 100, 16.69, 59.99
2282, 100, 16.86, 59.35
2288, 100, 16.31, 61.30
2294, 100, 17.33, 57.74
2300, 100, 17.21, 58.18
2306, 100, 16.97, 58.97
2312, 100, 17.15, 58.39
2318, 100, 16.61, 60.21
2324, 100, 16.42, 60.95
2330, 100, 16.58, 60.34
2336, 100, 16.75, 59.78
2342, 100, 16.36, 61.15
2348, 100, 16.69, 59.90
2354, 100, 17.00, 58.83
2360, 100, 16.63, 60.10
2366, 100, 17.00, 58.82
2372, 100, 16.72, 59.81
2378, 100, 17.06, 58.68
2383, 100, 16.83, 59.41
2389, 100, 16.61, 60.25
2396, 100, 16.61, 60.23
2402, 100, 16.66, 60.00
2407, 100, 17.33, 57.70
2413, 100, 16.50, 60.63
2419, 100, 16.52, 60.52
2425, 100, 16.83, 59.42
2431, 100, 16.89, 59.26
2437, 100, 16.47, 60.77
2443, 100, 17.09, 58.52
2449, 100, 17.15, 58.32
2455, 100, 16.94, 59.07
2461, 100, 17.12, 58.46
2467, 100, 16.61, 60.26
2473, 100, 16.66, 60.05
2479, 100, 16.55, 60.42
2485, 100, 16.28, 61.40
2491, 100, 16.86, 59.33
2497, 100, 17.82, 56.18
2503, 100, 17.33, 57.77
2508, 100, 16.80, 59.51
2514, 100, 16.97, 58.90
2520, 100, 16.52, 60.52
2527, 100, 16.36, 61.19
2533, 100, 16.50, 60.61
2539, 100, 16.94, 59.08
2545, 100, 16.69, 59.91
2551, 100, 16.58, 60.37
2556, 100, 17.21, 58.14
2563, 100, 16.50, 60.64
2569, 100, 16.55, 60.45
2574, 100, 17.33, 57.75
2581, 100, 15.47, 64.60
2589, 100, 12.37, 80.86
2597, 100, 12.67, 78.96
2604, 100, 13.26, 75.44
2610, 100, 17.15, 58.33
2616, 100, 16.66, 60.01
2622, 100, 16.92, 59.19
2628, 100, 16.75, 59.70
2634, 100, 17.03, 58.71
2640, 100, 17.15, 58.33
2646, 100, 16.66, 60.08
2652, 100, 16.77, 59.62
2658, 100, 16.44, 60.84
2664, 100, 16.63, 60.15
2670, 100, 17.00, 58.80
2676, 100, 16.58, 60.39
2682, 100, 17.15, 58.36
2688, 100, 16.94, 59.09
2694, 100, 16.89, 59.28
2700, 100, 16.44, 60.87
2706, 100, 17.09, 58.56
2713, 100, 13.60, 73.56
2721, 100, 12.48, 80.12
2729, 100, 12.64, 79.12
2736, 100, 14.24, 70.21
2742, 100, 16.83, 59.45
2748, 100, 17.24, 58.02
2754, 100, 16.83, 59.43
2760, 100, 16.55, 60.48
2766, 100, 16.50, 60.60
2772, 100, 16.63, 60.14
2778, 100, 16.50, 60.68
2784, 100, 17.15, 58.35
2790, 100, 16.92, 59.12
2796, 100, 16.20, 61.71
2802, 100, 16.86, 59.36
2808, 100, 16.50, 60.65
2814, 100, 16.33, 61.28
2820, 100, 16.18, 61.81
2826, 100, 16.52, 60.50
2832, 100, 16.97, 58.99
2838, 100, 16.39, 61.04
2846, 100, 13.15, 76.07
2854, 100, 12.83, 77.98
2862, 100, 12.88, 77.67
2868, 100, 15.40, 64.94
2874, 100, 16.58, 60.35
2880, 100, 16.20, 61.78
2886, 100, 17.21, 58.15
2892, 100, 16.63, 60.14
2898, 100, 16.86, 59.31
2904, 100, 16.44, 60.86
2910, 100, 16.92, 59.13
2916, 100, 17.21, 58.11
2922, 100, 17.39, 57.58
2928, 100, 16.28, 61.49
2934, 100, 16.66, 60.07
2940, 100, 17.33, 57.73
2946, 100, 16.80, 59.54
2952, 100, 16.50, 60.65
2958, 100, 16.77, 59.67
2964, 100, 16.63, 60.19
2970, 100, 16.89, 59.22
2978, 100, 12.61, 79.32
2985, 100, 12.75, 78.46
2994, 100, 12.07, 82.83
3000, 100, 15.47, 64.66
3006, 100, 16.66, 60.08
3012, 100, 17.15, 58.31
3018, 100, 17.12, 58.45
3024, 100, 16.94, 59.07
3030, 100, 16.23, 61.61
3036, 100, 16.77, 59.67
3042, 100, 17.06, 58.68
3048, 100, 16.47, 60.73
3054, 100, 16.83, 59.41
3060, 100, 16.39, 61.05
3067, 100, 15.10, 66.29
3073, 100, 16.72, 59.89
3079, 100, 16.75, 59.71
3085, 100, 16.55, 60.40
3090, 100, 17.12, 58.43
3097, 100, 16.61, 60.29
3102, 100, 16.94, 59.04
3110, 100, 13.08, 76.41
3118, 100, 12.50, 80.03
3126, 100, 12.59, 79.40
3132, 100, 16.47, 60.72
3138, 100, 17.30, 57.89
3144, 100, 16.69, 59.91
3150, 100, 16.83, 59.41
3156, 100, 17.45, 57.39
3162, 100, 16.97, 58.96
3167, 100, 17.03, 58.79
3174, 100, 16.28, 61.42
3180, 100, 16.92, 59.16
3186, 100, 16.44, 60.80
3191, 100, 17.54, 57.01
3197, 100, 16.42, 60.98
3204, 100, 16.31, 61.33
3210, 100, 16.83, 59.49
3216, 100, 16.44, 60.85
3221, 100, 17.12, 58.41
3228, 100, 16.36, 61.16
3235, 100, 14.14, 70.74
3243, 100, 12.51, 79.94
3251, 100, 12.16, 82.28
3258, 100, 15.12, 66.18
3263, 100, 16.97, 58.95
3269, 100, 17.09, 58.55
3275, 100, 16.92, 59.18
3281, 100, 16.50, 60.65
3287, 100, 16.72, 59.89
3293, 100, 16.89, 59.28
3299, 100, 17.06, 58.67
3305, 100, 17.39, 57.53
3311, 100, 16.86, 59.33
3317, 100, 16.72, 59.84
3323, 100, 16.97, 58.99
3329, 100, 16.58, 60.33
3335, 100, 17.00, 58.81
3341, 100, 16.83, 59.47
3347, 100, 17.03, 58.75
3353, 100, 16.28, 61.47
3359, 100, 16.89, 59.26
3367, 100, 12.46, 80.27
3374, 100, 13.17, 75.90
3383, 100, 11.97, 83.57
3389, 100, 17.00, 58.81
3394, 100, 17.12, 58.46
3401, 100, 16.15, 61.90
3407, 100, 16.72, 59.85
3413, 100, 16.72, 59.88
3418, 100, 17.15, 58.32
3424, 100, 16.72, 59.83
3430, 100, 16.92, 59.19
3436, 100, 16.86, 59.34
3442, 100, 16.94, 59.08
3448, 100, 16.66, 60.09
3454, 100, 16.89, 59.28
3460, 100, 17.12, 58.45
3466, 100, 16.31, 61.31
3472, 100, 16.42, 60.93
3478, 100, 17.21, 58.16
3484, 100, 16.83, 59.49
3491, 100, 15.64, 63.91
3498, 100, 12.83, 77.92
3506, 100, 12.75, 78.44
3514, 100, 13.21, 75.77
3520, 100, 16.33, 61.28
3526, 100, 16.55, 60.49
3532, 100, 16.69, 59.92
3538, 100, 16.89, 59.28
3544, 100, 16.94, 59.06
3550, 100, 16.83, 59.45
3556, 100, 16.77, 59.62
3562, 100, 17.12, 58.48
3568, 100, 17.09, 58.52
3573, 100, 16.92, 59.18
3579, 100, 16.83, 59.46
3585, 100, 16.86, 59.39
3591, 100, 16.63, 60.19
3597, 100, 16.77, 59.65
3603, 100, 16.36, 61.17
3609, 100, 16.83, 59.45
3615, 100, 16.55, 60.49
3621, 100, 17.06, 58.62
3627, 100, 16.75, 59.73
3633, 100, 16.94, 59.05
3639, 100, 16.33, 61.24
3645, 100, 16.39, 61.04
3651, 100, 16.83, 59.42
3657, 100, 16.72, 59.85
3663, 100, 16.89, 59.25
3669, 100, 16.63, 60.18
3675, 100, 16.92, 59.11
3681, 100, 17.15, 58.37
3687, 100, 16.42, 60.95
3693, 100, 16.83, 59.44
3699, 100, 17.03, 58.72
3705, 100, 17.00, 58.85
3711, 100, 17.15, 58.36
3717, 100, 16.86, 59.32
3723, 100, 17.18, 58.27
3728, 100, 17.33, 57.77
3734, 100, 16.92, 59.15
3740, 100, 16.72, 59.87
3746, 100, 16.86, 59.35
3752, 100, 16.92, 59.19
3758, 100, 17.21, 58.13
3764, 100, 16.50, 60.61
3770, 100, 17.00, 58.82
3776, 100, 16.23, 61.60
3782, 100, 16.20, 61.72
3788, 100, 16.97, 58.95
3794, 100, 17.09, 58.59
3800, 100, 17.54, 57.07
3806, 100, 16.61, 60.29
3812, 100, 17.15, 58.36
3818, 100, 16.72, 59.88
3824, 100, 17.15, 58.39
3830, 100, 16.66, 60.07
3836, 100, 16.63, 60.17
3842, 100, 16.97, 58.98
3848, 100, 16.69, 59.99
3854, 100, 16.44, 60.85
3860, 100, 16.92, 59.17
3866, 100, 16.63, 60.18
3872, 100, 16.69, 59.98
3878, 100, 17.00, 58.86
3883, 100, 16.97, 58.96
3889, 100, 16.61, 60.25
3895, 100, 16.83, 59.43
3901, 100, 16.77, 59.69
3907, 100, 16.92, 59.17
3913, 100, 16.72, 59.80
3919, 100, 16.77, 59.65
3925, 100, 17.30, 57.83
3931, 100, 16.58, 60.32
3937, 100, 16.20, 61.70
3945, 100, 12.45, 80.36
3953, 100, 12.34, 81.00
3961, 100, 13.55, 73.80
3968, 100, 15.10, 66.25
3974, 100, 16.47, 60.77
3980, 100, 16.36, 61.13
3986, 100, 16.63, 60.16
3992, 100, 16.72, 59.81
3998, 100, 16.83, 59.41
4004, 100, 16.69, 59.93
4009, 100, 17.39, 57.58
4015, 100, 16.66, 60.02
4022, 100, 16.00, 62.55
4028, 100, 16.94, 59.00
4034, 100, 16.92, 59.11
4040, 100, 16.86, 59.34
4045, 100, 16.97, 58.95
4051, 100, 16.83, 59.44
4058, 100, 16.42, 60.93
4064, 100, 16.47, 60.79
4070, 100, 16.50, 60.60
4078, 100, 12.75, 78.45
4085, 100, 13.31, 75.15
4093, 100, 12.78, 78.21
4101, 100, 12.57, 79.56
4107, 100, 16.80, 59.55
4113, 100, 16.36, 61.15
4119, 100, 16.33, 61.23
4125, 100, 17.06, 58.65
4131, 100, 16.36, 61.14
4137, 100, 16.69, 59.99
4143, 100, 16.94, 59.02
4149, 100, 16.75, 59.78
4155, 100, 16.97, 58.91
4161, 100, 17.06, 58.69
4167, 100, 16.80, 59.58
4173, 100, 16.20, 61.79
4179, 100, 16.92, 59.19
4185, 100, 17.21, 58.18
4191, 100, 16.28, 61.41
4197, 100, 16.83, 59.49
4203, 100, 16.94, 59.04
4210, 100, 13.96, 71.68
4218, 100, 12.19, 82.02
4226, 100, 12.50, 80.00
4234, 100, 13.07, 76.55
4240, 100, 16.20, 61.73
4246, 100, 16.47, 60.70
4252, 100, 16.61, 60.24
4258, 100, 15.79, 63.35
4264, 100, 16.69, 59.98
4270, 100, 16.83, 59.40
4276, 100, 17.03, 58.74
4282, 100, 16.47, 60.75
4288, 100, 16.80, 59.52
4295, 100, 16.33, 61.20
4301, 100, 16.61, 60.22
4306, 100, 17.00, 58.84
4312, 100, 16.92, 59.18
4318, 100, 16.86, 59.39
4324, 100, 16.47, 60.72
4330, 100, 16.80, 59.53
4336, 100, 16.97, 58.91
4344, 100, 13.64, 73.31
4351, 100, 12.87, 77.75
4359, 100, 12.65, 79.04
4366, 100, 14.55, 68.79
4372, 100, 17.03, 58.72
4378, 100, 16.33, 61.27
4384, 100, 16.94, 59.04
4390, 100, 17.00, 58.83
4396, 100, 16.50, 60.66
4402, 100, 16.72, 59.84
4408, 100, 17.21, 58.13
4414, 100, 16.39, 61.01
4420, 100, 16.75, 59.75
4426, 100, 16.31, 61.32
4432, 100, 16.23, 61.60
4439, 100, 15.69, 63.76
4445, 100, 16.31, 61.34
4451, 100, 15.60, 64.15
4457, 100, 16.89, 59.29
4463, 100, 16.55, 60.49
4470, 100, 16.02, 62.49
4478, 100, 12.53, 79.89
4486, 100, 11.80, 84.71
4494, 100, 12.85, 77.85
4500, 100, 15.64, 63.96
4506, 100, 16.66, 60.09
4512, 100, 17.03, 58.75
4518, 100, 16.26, 61.55
4524, 100, 16.83, 59.47
4530, 100, 16.50, 60.68
4536, 100, 16.42, 60.91
4543, 100, 16.44, 60.85
4549, 100, 16.31, 61.30
4555, 100, 16.75, 59.75
4561, 100, 16.10, 62.11
4567, 100, 16.12, 62.07
4573, 100, 16.77, 59.69
4579, 100, 16.36, 61.12
4585, 100, 16.58, 60.39
4591, 100, 16.58, 60.35
4597, 100, 16.58, 60.30
4604, 100, 14.70, 68.06
4612, 100, 12.12, 82.55
4620, 100, 12.62, 79.24
4628, 100, 12.39, 80.75
4635, 100, 15.31, 65.35
4641, 100, 16.75, 59.78
4647, 100, 16.69, 59.95
4653, 100, 16.26, 61.50
4659, 100, 17.33, 57.71
4665, 100, 16.77, 59.61
4671, 100, 17.30, 57.87
4677, 100, 16.26, 61.50
4683, 100, 16.86, 59.36
4689, 100, 16.75, 59.78
4695, 100, 16.63, 60.15
4701, 100, 16.75, 59.72
4707, 100, 16.10, 62.18
4713, 100, 16.31, 61.36
4719, 100, 16.61, 60.20
4725, 100, 17.15, 58.39
4731, 100, 17.15, 58.30
4737, 100, 16.52, 60.53
4745, 100, 12.78, 78.29
4753, 100, 12.26, 81.57
4761, 100, 12.18, 82.19
4767, 100, 16.69, 59.95
4773, 100, 16.20, 61.71
4779, 100, 17.15, 58.37
4786, 100, 16.05, 62.37
4792, 100, 16.39, 61.09
4798, 100, 16.18, 61.85
4804, 100, 16.44, 60.88
4810, 100, 16.47, 60.76
4816, 100, 16.39, 61.06
4822, 100, 16.18, 61.87
4828, 100, 16.58, 60.35
4835, 100, 16.12, 62.04
4841, 100, 16.33, 61.21
4847, 100, 16.77, 59.67
4853, 100, 16.77, 59.60
4859, 100, 16.69, 59.91
4865, 100, 16.94, 59.00
4872, 100, 13.29, 75.21
4880, 100, 12.85, 77.86
4888, 100, 12.19, 82.02
4896, 100, 13.42, 74.54
4902, 100, 16.80, 59.58
4908, 100, 16.52, 60.59
4914, 100, 16.72, 59.85
4920, 100, 15.97, 62.68
4926, 100, 16.18, 61.85
4932, 100, 16.44, 60.86
4938, 100, 16.61, 60.20
4944, 100, 16.10, 62.12
4950, 100, 16.61, 60.28
4957, 100, 16.52, 60.59
4963, 100, 16.26, 61.55
4969, 100, 16.66, 60.08
4975, 100, 16.72, 59.88
4981, 100, 16.50, 60.63
4987, 100, 16.80, 59.58
4993, 100, 16.69, 59.95
4999, 100, 16.66, 60.08
5005, 100, 16.10, 62.18
5011, 100, 16.52, 60.59
5017, 100, 16.69, 59.98
5023, 100, 16.44, 60.89
5029, 100, 16.75, 59.72
5035, 100, 16.75, 59.79
5041, 100, 16.33, 61.22
5047, 100, 17.06, 58.64
5053, 100, 15.87, 63.08
5059, 100, 17.21, 58.17
5065, 100, 17.06, 58.68
5071, 100, 16.07, 62.24
