time,transactions,batch_throughput_TPS,avg_tx_duration_ms
325, 100, 26.17, 38.21
328, 100, 26.88, 37.22
332, 100, 26.38, 37.93
336, 100, 26.52, 37.77
340, 100, 26.52, 37.79
343, 100, 27.02, 37.09
347, 100, 26.88, 37.25
351, 100, 27.10, 36.90
355, 100, 26.80, 37.32
358, 100, 26.45, 37.87
362, 100, 26.80, 37.31
366, 100, 26.88, 37.24
370, 100, 26.80, 37.39
373, 100, 26.73, 37.43
377, 100, 26.88, 37.26
381, 100, 26.95, 37.12
384, 100, 26.59, 37.63
388, 100, 26.95, 37.10
392, 100, 27.02, 37.07
396, 100, 26.95, 37.18
399, 100, 27.02, 37.04
403, 100, 26.52, 37.74
407, 100, 26.95, 37.13
411, 100, 26.73, 37.41
414, 100, 26.80, 37.36
418, 100, 26.24, 38.18
422, 100, 26.38, 37.94
426, 100, 26.45, 37.82
429, 100, 26.95, 37.13
433, 100, 27.17, 36.89
437, 100, 25.77, 38.82
441, 100, 26.59, 37.69
445, 100, 26.45, 37.85
448, 100, 27.32, 36.67
452, 100, 26.52, 37.71
456, 100, 26.95, 37.18
460, 100, 26.38, 37.96
463, 100, 27.17, 36.89
467, 100, 26.73, 37.48
471, 100, 27.02, 37.08
475, 100, 26.31, 38.08
478, 100, 26.45, 37.83
482, 100, 27.24, 36.76
486, 100, 27.02, 37.07
490, 100, 26.66, 37.58
493, 100, 26.88, 37.20
497, 100, 27.10, 36.99
501, 100, 26.45, 37.81
504, 100, 26.66, 37.51
508, 100, 26.66, 37.53
512, 100, 26.80, 37.37
516, 100, 26.66, 37.53
519, 100, 27.39, 36.55
523, 100, 26.31, 38.00
527, 100, 26.59, 37.69
531, 100, 27.10, 36.96
534, 100, 26.66, 37.56
538, 100, 26.59, 37.63
542, 100, 26.66, 37.54
546, 100, 26.95, 37.19
550, 100, 26.45, 37.86
553, 100, 26.88, 37.22
557, 100, 27.24, 36.73
561, 100, 26.38, 37.91
564, 100, 27.17, 36.82
568, 100, 26.24, 38.14
572, 100, 26.66, 37.55
576, 100, 26.95, 37.17
579, 100, 26.80, 37.34
583, 100, 26.52, 37.70
587, 100, 25.90, 38.64
591, 100, 26.59, 37.61
595, 100, 27.10, 36.93
598, 100, 27.02, 37.03
602, 100, 26.73, 37.43
606, 100, 27.10, 36.95
610, 100, 26.38, 37.97
613, 100, 26.52, 37.75
617, 100, 27.17, 36.87
621, 100, 26.52, 37.70
624, 100, 27.17, 36.80
628, 100, 27.10, 36.95
632, 100, 27.17, 36.80
636, 100, 26.31, 38.02
639, 100, 27.24, 36.73
643, 100, 26.95, 37.14
647, 100, 27.10, 36.91
651, 100, 26.17, 38.23
654, 100, 27.02, 37.06
658, 100, 26.24, 38.10
662, 100, 26.66, 37.59
666, 100, 27.02, 37.03
669, 100, 26.59, 37.61
673, 100, 27.39, 36.57
677, 100, 26.80, 37.36
680, 100, 27.10, 36.95
684, 100, 26.38, 37.91
688, 100, 25.44, 39.39
693, 100, 21.92, 45.67
697, 100, 21.27, 47.07
702, 100, 22.77, 43.95
706, 100, 27.24, 36.71
709, 100, 26.66, 37.53
713, 100, 27.02, 37.01
717, 100, 26.73, 37.44
720, 100, 27.10, 36.97
724, 100, 27.17, 36.89
728, 100, 27.10, 36.95
732, 100, 27.24, 36.71
735, 100, 27.32, 36.67
739, 100, 26.88, 37.20
743, 100, 26.80, 37.38
746, 100, 26.73, 37.43
750, 100, 26.95, 37.16
754, 100, 27.02, 37.08
758, 100, 26.38, 37.91
761, 100, 27.62, 36.27
765, 100, 26.80, 37.35
769, 100, 26.31, 38.01
773, 100, 26.66, 37.58
776, 100, 26.66, 37.56
780, 100, 27.39, 36.55
784, 100, 26.24, 38.14
788, 100, 26.80, 37.36
791, 100, 26.88, 37.20
795, 100, 26.38, 37.98
799, 100, 26.95, 37.18
803, 100, 27.10, 36.96
806, 100, 26.66, 37.58
811, 100, 21.88, 45.73
816, 100, 21.41, 46.79
820, 100, 22.07, 45.33
824, 100, 27.10, 36.92
828, 100, 26.88, 37.20
831, 100, 26.31, 38.02
835, 100, 27.10, 36.98
839, 100, 26.52, 37.71
843, 100, 27.10, 36.96
846, 100, 26.45, 37.84
850, 100, 26.59, 37.63
854, 100, 26.59, 37.60
858, 100, 26.73, 37.40
861, 100, 26.59, 37.60
865, 100, 27.24, 36.77
869, 100, 26.17, 38.27
873, 100, 26.59, 37.65
876, 100, 26.73, 37.41
880, 100, 27.02, 37.07
884, 100, 26.95, 37.19
888, 100, 26.95, 37.19
891, 100, 27.02, 37.02
895, 100, 26.88, 37.27
899, 100, 26.31, 38.05
903, 100, 26.52, 37.78
906, 100, 26.88, 37.22
910, 100, 26.80, 37.32
914, 100, 27.02, 37.01
918, 100, 27.02, 37.08
921, 100, 26.66, 37.54
925, 100, 27.17, 36.80
930, 100, 21.97, 45.56
934, 100, 20.28, 49.39
939, 100, 21.83, 45.84
943, 100, 26.31, 38.02
947, 100, 27.10, 36.97
950, 100, 26.95, 37.13
954, 100, 27.17, 36.84
958, 100, 27.17, 36.81
961, 100, 26.52, 37.73
965, 100, 27.47, 36.47
969, 100, 27.47, 36.44
972, 100, 27.24, 36.76
976, 100, 26.52, 37.70
980, 100, 27.17, 36.83
984, 100, 27.24, 36.77
987, 100, 27.02, 37.00
991, 100, 26.52, 37.76
995, 100, 27.17, 36.85
998, 100, 26.95, 37.19
1002, 100, 26.73, 37.44
1006, 100, 26.73, 37.40
1010, 100, 26.45, 37.85
1013, 100, 26.95, 37.10
1017, 100, 26.45, 37.82
1021, 100, 27.10, 36.98
1025, 100, 26.95, 37.14
1028, 100, 26.52, 37.75
1032, 100, 26.88, 37.24
1036, 100, 27.39, 36.50
1040, 100, 26.52, 37.71
1043, 100, 26.10, 38.37
1048, 100, 22.83, 43.87
1052, 100, 21.73, 46.04
1057, 100, 21.45, 46.61
1061, 100, 26.31, 38.09
1065, 100, 26.80, 37.38
1069, 100, 26.59, 37.69
1072, 100, 27.32, 36.61
1076, 100, 26.73, 37.42
1080, 100, 26.73, 37.42
1083, 100, 26.66, 37.51
1087, 100, 26.59, 37.65
1091, 100, 26.73, 37.41
1095, 100, 26.73, 37.42
1098, 100, 26.59, 37.64
1102, 100, 27.10, 36.97
1106, 100, 27.17, 36.81
1110, 100, 26.80, 37.36
1113, 100, 27.02, 37.02
1117, 100, 27.10, 36.90
1121, 100, 27.17, 36.86
1124, 100, 27.17, 36.88
1128, 100, 26.45, 37.87
1132, 100, 27.32, 36.65
1136, 100, 27.17, 36.84
1139, 100, 27.39, 36.58
1143, 100, 27.02, 37.02
1147, 100, 27.02, 37.01
1150, 100, 26.80, 37.34
1154, 100, 26.80, 37.30
1158, 100, 26.80, 37.30
1162, 100, 26.73, 37.43
1166, 100, 23.52, 42.52
1171, 100, 20.87, 47.98
1175, 100, 21.41, 46.73
1179, 100, 24.81, 40.37
1183, 100, 27.39, 36.57
1187, 100, 26.59, 37.61
1190, 100, 27.10, 36.96
1194, 100, 26.52, 37.75
1198, 100, 26.73, 37.42
1202, 100, 26.80, 37.33
1205, 100, 26.95, 37.10
1209, 100, 26.45, 37.87
1213, 100, 27.02, 37.03
1217, 100, 27.02, 37.02
1220, 100, 26.59, 37.63
1224, 100, 26.88, 37.21
1228, 100, 27.77, 36.08
1231, 100, 27.17, 36.86
1235, 100, 26.73, 37.41
1239, 100, 27.47, 36.46
1243, 100, 27.10, 36.95
1246, 100, 27.10, 36.99
1250, 100, 26.66, 37.58
1254, 100, 27.39, 36.52
1257, 100, 26.80, 37.31
1261, 100, 27.24, 36.74
1265, 100, 27.47, 36.45
1269, 100, 26.45, 37.85
1272, 100, 27.17, 36.88
1276, 100, 26.73, 37.49
1280, 100, 27.70, 36.14
1283, 100, 26.24, 38.16
1288, 100, 22.02, 45.44
1293, 100, 21.18, 47.27
1297, 100, 21.97, 45.53
1301, 100, 25.97, 38.59
1305, 100, 26.95, 37.17
1309, 100, 27.24, 36.78
1312, 100, 26.45, 37.82
1316, 100, 26.73, 37.44
1320, 100, 27.17, 36.84
1324, 100, 26.59, 37.60
1327, 100, 26.88, 37.25
1331, 100, 27.32, 36.69
1335, 100, 26.38, 37.93
1339, 100, 26.31, 38.01
1342, 100, 26.52, 37.74
1346, 100, 27.10, 36.99
1350, 100, 26.95, 37.19
1353, 100, 27.24, 36.75
1357, 100, 27.24, 36.75
1361, 100, 27.47, 36.48
1365, 100, 26.66, 37.54
1368, 100, 27.32, 36.69
1372, 100, 26.45, 37.83
1376, 100, 27.10, 36.91
1379, 100, 27.02, 37.07
1383, 100, 26.80, 37.35
1387, 100, 27.10, 36.98
1391, 100, 27.47, 36.40
1394, 100, 26.52, 37.79
1398, 100, 27.02, 37.03
1402, 100, 27.47, 36.42
1406, 100, 23.04, 43.41
1411, 100, 21.45, 46.61
1415, 100, 21.41, 46.79
1420, 100, 23.69, 42.27
1423, 100, 27.02, 37.09
1427, 100, 26.73, 37.49
1431, 100, 27.32, 36.65
1434, 100, 26.88, 37.21
1438, 100, 26.66, 37.52
1442, 100, 27.47, 36.46
1446, 100, 26.80, 37.35
1449, 100, 27.10, 36.92
1453, 100, 26.31, 38.02
1457, 100, 27.24, 36.71
1461, 100, 25.90, 38.60
1464, 100, 27.24, 36.79
1468, 100, 26.80, 37.34
1472, 100, 27.47, 36.47
1476, 100, 26.66, 37.50
1479, 100, 27.02, 37.04
1483, 100, 27.24, 36.75
1487, 100, 27.10, 36.91
1490, 100, 27.70, 36.10
1494, 100, 26.52, 37.79
1498, 100, 26.80, 37.30
1502, 100, 26.45, 37.88
1505, 100, 26.45, 37.82
1509, 100, 26.24, 38.15
1513, 100, 27.24, 36.71
1517, 100, 26.59, 37.61
1520, 100, 27.24, 36.73
1524, 100, 26.73, 37.48
1529, 100, 21.73, 46.02
1533, 100, 21.14, 47.35
1538, 100, 21.32, 46.96
1542, 100, 25.51, 39.23
1546, 100, 25.90, 38.65
1550, 100, 26.59, 37.62
1553, 100, 27.39, 36.55
1557, 100, 26.88, 37.25
1561, 100, 27.32, 36.63
1564, 100, 27.02, 37.08
1568, 100, 26.80, 37.39
1572, 100, 26.88, 37.23
1576, 100, 26.80, 37.33
1579, 100, 27.24, 36.75
1583, 100, 26.66, 37.59
1587, 100, 27.47, 36.47
1591, 100, 26.45, 37.83
1594, 100, 27.47, 36.45
1598, 100, 26.73, 37.49
1602, 100, 27.24, 36.75
1605, 100, 26.45, 37.82
1609, 100, 24.63, 40.68
1613, 100, 27.10, 36.98
1617, 100, 26.10, 38.30
1621, 100, 27.24, 36.74
1624, 100, 26.80, 37.34
1628, 100, 26.38, 37.98
1632, 100, 27.32, 36.62
1636, 100, 27.10, 36.93
1639, 100, 27.39, 36.55
1643, 100, 26.31, 38.02
1647, 100, 26.88, 37.22
1651, 100, 27.17, 36.89
1654, 100, 26.73, 37.44
1658, 100, 27.32, 36.65
1662, 100, 26.52, 37.70
1665, 100, 27.47, 36.47
1669, 100, 26.52, 37.78
1673, 100, 27.24, 36.74
1677, 100, 27.02, 37.08
1680, 100, 27.02, 37.01
1684, 100, 26.38, 37.97
1688, 100, 27.24, 36.70
1691, 100, 26.66, 37.58
1695, 100, 26.52, 37.77
1699, 100, 27.10, 36.99
1703, 100, 27.32, 36.69
1706, 100, 26.59, 37.63
1710, 100, 27.47, 36.42
1714, 100, 26.66, 37.56
1717, 100, 27.47, 36.46
1721, 100, 26.66, 37.55
1725, 100, 27.39, 36.59
1729, 100, 26.59, 37.61
1732, 100, 26.88, 37.26
1736, 100, 26.45, 37.81
1740, 100, 27.24, 36.75
1744, 100, 26.59, 37.61
1747, 100, 27.62, 36.27
1751, 100, 26.38, 37.99
1755, 100, 27.10, 36.99
1759, 100, 27.02, 37.05
1762, 100, 27.47, 36.46
1766, 100, 26.88, 37.28
1770, 100, 26.31, 38.06
1773, 100, 26.59, 37.63
1777, 100, 26.73, 37.44
1781, 100, 26.59, 37.62
1785, 100, 26.80, 37.35
1788, 100, 26.73, 37.48
1792, 100, 26.88, 37.27
1796, 100, 26.80, 37.36
1800, 100, 26.88, 37.22
1803, 100, 26.73, 37.40
1807, 100, 26.66, 37.58
1811, 100, 27.47, 36.47
1815, 100, 27.32, 36.60
1818, 100, 26.66, 37.51
1823, 100, 21.83, 45.80
1826, 100, 27.62, 36.23
1830, 100, 27.17, 36.86
1834, 100, 27.17, 36.85
1838, 100, 27.47, 36.46
1841, 100, 26.45, 37.80
1845, 100, 26.88, 37.29
1849, 100, 27.24, 36.77
1852, 100, 27.10, 36.98
1856, 100, 27.39, 36.54
1860, 100, 26.88, 37.23
1864, 100, 26.66, 37.55
1867, 100, 26.66, 37.50
1871, 100, 26.59, 37.66
1875, 100, 26.59, 37.65
1879, 100, 27.24, 36.79
1882, 100, 27.54, 36.37
1886, 100, 26.45, 37.86
1890, 100, 26.95, 37.11
1893, 100, 27.24, 36.79
1897, 100, 27.17, 36.88
1901, 100, 27.02, 37.00
1905, 100, 26.52, 37.79
1908, 100, 27.54, 36.35
1912, 100, 26.95, 37.15
1916, 100, 26.73, 37.43
1919, 100, 26.59, 37.65
1923, 100, 26.73, 37.48
1927, 100, 27.32, 36.65
1931, 100, 27.10, 36.90
1934, 100, 26.66, 37.56
1938, 100, 26.38, 37.91
1942, 100, 26.73, 37.40
1946, 100, 26.95, 37.13
1949, 100, 26.88, 37.29
1953, 100, 26.59, 37.67
1957, 100, 27.17, 36.82
1961, 100, 26.66, 37.58
1965, 100, 25.25, 39.61
1969, 100, 21.36, 46.86
1974, 100, 21.50, 46.57
1978, 100, 22.12, 45.22
1982, 100, 26.04, 38.45
1986, 100, 26.73, 37.42
1990, 100, 27.32, 36.65
1993, 100, 26.66, 37.52
1997, 100, 26.38, 37.94
2001, 100, 27.47, 36.43
2005, 100, 26.80, 37.36
2008, 100, 26.45, 37.89
2012, 100, 27.24, 36.78
2016, 100, 27.02, 37.08
2020, 100, 26.52, 37.77
2023, 100, 26.88, 37.27
2027, 100, 27.32, 36.64
2031, 100, 26.73, 37.44
2034, 100, 27.17, 36.85
2038, 100, 27.39, 36.55
2042, 100, 27.24, 36.74
2046, 100, 26.52, 37.78
2049, 100, 26.38, 37.90
2053, 100, 26.95, 37.10
2057, 100, 26.88, 37.25
2061, 100, 26.95, 37.17
2064, 100, 26.45, 37.87
2068, 100, 27.02, 37.03
2072, 100, 26.88, 37.27
2076, 100, 27.10, 36.99
2079, 100, 27.10, 36.92
2083, 100, 27.02, 37.02
2087, 100, 22.98, 43.57
2092, 100, 21.55, 46.43
2097, 100, 21.59, 46.36
2101, 100, 23.69, 42.26
2105, 100, 27.10, 36.93
2108, 100, 26.52, 37.75
2112, 100, 27.32, 36.69
2116, 100, 26.88, 37.26
2119, 100, 26.95, 37.10
2123, 100, 26.73, 37.44
2127, 100, 27.10, 36.91
2131, 100, 26.88, 37.28
2134, 100, 26.88, 37.29
2138, 100, 27.17, 36.82
2142, 100, 26.95, 37.13
2145, 100, 26.95, 37.15
2149, 100, 26.95, 37.19
2153, 100, 26.88, 37.20
2157, 100, 26.95, 37.11
2160, 100, 26.73, 37.43
2164, 100, 26.88, 37.27
2168, 100, 26.59, 37.64
2172, 100, 27.10, 36.97
2175, 100, 26.80, 37.31
2179, 100, 27.62, 36.23
2183, 100, 26.66, 37.53
2186, 100, 27.17, 36.81
2190, 100, 26.66, 37.52
2194, 100, 27.10, 36.98
2198, 100, 26.52, 37.70
2201, 100, 27.32, 36.67
2205, 100, 26.80, 37.30
2210, 100, 21.78, 45.96
2214, 100, 21.88, 45.79
2219, 100, 21.45, 46.61
2223, 100, 25.83, 38.78
2226, 100, 27.24, 36.77
2230, 100, 26.73, 37.40
2234, 100, 26.45, 37.84
2238, 100, 26.88, 37.29
2241, 100, 26.95, 37.19
2245, 100, 26.45, 37.89
2249, 100, 26.95, 37.13
2253, 100, 27.24, 36.78
2256, 100, 27.32, 36.67
2260, 100, 26.95, 37.17
2264, 100, 27.54, 36.37
2267, 100, 27.10, 36.95
2271, 100, 27.10, 36.99
2275, 100, 27.47, 36.43
2278, 100, 26.88, 37.28
2282, 100, 27.02, 37.04
2286, 100, 27.24, 36.70
2290, 100, 26.73, 37.45
2293, 100, 27.17, 36.89
2297, 100, 26.88, 37.24
2301, 100, 27.10, 36.95
2304, 100, 26.80, 37.39
2308, 100, 27.32, 36.65
2312, 100, 27.47, 36.47
2316, 100, 26.45, 37.89
2319, 100, 27.17, 36.84
2323, 100, 26.66, 37.56
2327, 100, 25.90, 38.65
2331, 100, 22.02, 45.48
2336, 100, 22.12, 45.24
2341, 100, 21.64, 46.22
2345, 100, 24.63, 40.64
2348, 100, 26.59, 37.63
2352, 100, 27.10, 36.97
2356, 100, 27.02, 37.05
2360, 100, 27.62, 36.28
2363, 100, 26.73, 37.41
2367, 100, 26.66, 37.55
2371, 100, 27.10, 36.97
2375, 100, 26.45, 37.84
2378, 100, 27.02, 37.01
2382, 100, 27.10, 36.99
2386, 100, 27.47, 36.46
2389, 100, 26.80, 37.38
2393, 100, 26.88, 37.24
2397, 100, 26.80, 37.32
2401, 100, 26.88, 37.26
2404, 100, 27.17, 36.82
2408, 100, 26.88, 37.23
2412, 100, 27.10, 36.91
2415, 100, 27.17, 36.86
2419, 100, 27.02, 37.08
2423, 100, 26.80, 37.34
2427, 100, 27.02, 37.05
2430, 100, 26.38, 37.97
2434, 100, 26.73, 37.41
2438, 100, 26.80, 37.32
2442, 100, 26.95, 37.16
2445, 100, 26.88, 37.20
2449, 100, 26.31, 38.03
2454, 100, 21.32, 46.99
2458, 100, 21.64, 46.22
2463, 100, 21.32, 46.94
2467, 100, 25.57, 39.12
2471, 100, 27.17, 36.83
2474, 100, 26.73, 37.46
2478, 100, 27.10, 36.92
2482, 100, 26.73, 37.49
2486, 100, 26.80, 37.34
2489, 100, 27.54, 36.36
2493, 100, 26.04, 38.48
2497, 100, 26.80, 37.37
2501, 100, 27.10, 36.91
2504, 100, 26.45, 37.80
2508, 100, 27.17, 36.80
2512, 100, 26.80, 37.33
2516, 100, 26.45, 37.83
2519, 100, 27.02, 37.03
2523, 100, 26.45, 37.89
2527, 100, 27.10, 36.94
2530, 100, 27.24, 36.73
2534, 100, 26.73, 37.46
2538, 100, 27.17, 36.85
2542, 100, 26.52, 37.77
2545, 100, 27.10, 36.95
2549, 100, 26.95, 37.15
2553, 100, 26.52, 37.75
2557, 100, 27.02, 37.05
2560, 100, 27.10, 36.97
2564, 100, 26.88, 37.21
2568, 100, 27.10, 36.91
2572, 100, 23.98, 41.73
2577, 100, 21.73, 46.00
2581, 100, 21.36, 46.88
2586, 100, 22.12, 45.22
2590, 100, 26.45, 37.81
2593, 100, 27.17, 36.88
2597, 100, 26.80, 37.30
2601, 100, 26.66, 37.55
2604, 100, 26.80, 37.35
2608, 100, 26.52, 37.72
2612, 100, 26.88, 37.20
2616, 100, 27.10, 36.98
2619, 100, 27.32, 36.62
2623, 100, 27.02, 37.04
2627, 100, 27.10, 36.99
2630, 100, 27.02, 37.05
2634, 100, 27.39, 36.54
2638, 100, 26.88, 37.26
2642, 100, 26.73, 37.41
2645, 100, 26.80, 37.30
2649, 100, 26.95, 37.12
2653, 100, 27.10, 36.94
2657, 100, 26.80, 37.34
2660, 100, 26.88, 37.26
2664, 100, 26.88, 37.22
2668, 100, 27.02, 37.05
2672, 100, 26.24, 38.19
2675, 100, 26.45, 37.82
2679, 100, 26.52, 37.72
2683, 100, 26.73, 37.42
2687, 100, 26.38, 37.99
2690, 100, 27.24, 36.72
2695, 100, 21.92, 45.61
2700, 100, 20.79, 48.10
2704, 100, 20.92, 47.84
2708, 100, 25.64, 39.08
2712, 100, 26.95, 37.17
2716, 100, 26.66, 37.58
2720, 100, 27.32, 36.69
2723, 100, 26.24, 38.16
2727, 100, 27.10, 36.95
2731, 100, 26.52, 37.72
2734, 100, 27.54, 36.38
2738, 100, 26.80, 37.33
2742, 100, 27.02, 37.06
2746, 100, 27.62, 36.26
2749, 100, 27.10, 36.92
2753, 100, 26.38, 37.91
2757, 100, 27.10, 36.90
2761, 100, 26.52, 37.75
2764, 100, 26.45, 37.86
2768, 100, 27.39, 36.58
2772, 100, 27.17, 36.81
2776, 100, 26.24, 38.13
2779, 100, 26.45, 37.80
2783, 100, 27.10, 36.94
2787, 100, 26.80, 37.39
2791, 100, 26.59, 37.62
2794, 100, 27.47, 36.42
2798, 100, 27.24, 36.71
2802, 100, 26.80, 37.33
2805, 100, 27.32, 36.61
2809, 100, 26.45, 37.88
2813, 100, 24.63, 40.64
2818, 100, 21.09, 47.44
2822, 100, 21.64, 46.25
2827, 100, 21.92, 45.66
2831, 100, 25.77, 38.85
2835, 100, 27.24, 36.78
2838, 100, 26.38, 37.90
2842, 100, 26.59, 37.65
2846, 100, 26.80, 37.30
2850, 100, 26.59, 37.64
2853, 100, 26.95, 37.17
2857, 100, 26.59, 37.69
2861, 100, 26.66, 37.55
2865, 100, 27.24, 36.73
2868, 100, 26.95, 37.12
2872, 100, 26.73, 37.41
2876, 100, 27.39, 36.56
2880, 100, 26.52, 37.79
2883, 100, 26.66, 37.55
2887, 100, 26.59, 37.66
2891, 100, 26.88, 37.22
2895, 100, 26.59, 37.64
2898, 100, 27.62, 36.21
2902, 100, 26.52, 37.70
2906, 100, 26.95, 37.19
2910, 100, 26.52, 37.78
2913, 100, 27.10, 36.97
2917, 100, 27.02, 37.02
2921, 100, 27.24, 36.75
2924, 100, 26.38, 37.97
2928, 100, 26.88, 37.29
2932, 100, 26.80, 37.31
2936, 100, 27.39, 36.50
2939, 100, 26.52, 37.78
2943, 100, 27.24, 36.73
2947, 100, 26.80, 37.39
2950, 100, 26.80, 37.37
2954, 100, 27.10, 36.98
2958, 100, 26.38, 37.97
2962, 100, 26.45, 37.88
2966, 100, 26.52, 37.70
2969, 100, 26.80, 37.30
2973, 100, 26.73, 37.43
2977, 100, 27.17, 36.86
2980, 100, 27.24, 36.78
2984, 100, 27.17, 36.80
2988, 100, 26.80, 37.33
2992, 100, 26.45, 37.88
2995, 100, 26.59, 37.61
2999, 100, 26.66, 37.53
3003, 100, 26.66, 37.52
3007, 100, 27.32, 36.62
3010, 100, 27.17, 36.85
3014, 100, 26.88, 37.25
3018, 100, 26.59, 37.63
3022, 100, 26.45, 37.86
3025, 100, 27.24, 36.76
3029, 100, 26.59, 37.69
3033, 100, 26.59, 37.60
3037, 100, 26.80, 37.31
3040, 100, 27.62, 36.21
3044, 100, 26.17, 38.29
3048, 100, 27.10, 36.93
3051, 100, 26.73, 37.42
3055, 100, 26.80, 37.35
3059, 100, 26.31, 38.09
3063, 100, 27.70, 36.16
3066, 100, 27.02, 37.01
3070, 100, 26.59, 37.66
3074, 100, 26.66, 37.58
3078, 100, 26.10, 38.30
3081, 100, 26.95, 37.10
3085, 100, 26.66, 37.57
3089, 100, 26.80, 37.36
3093, 100, 27.54, 36.34
3096, 100, 26.66, 37.51
3100, 100, 26.80, 37.34
3104, 100, 26.04, 38.40
3108, 100, 27.02, 37.09
3111, 100, 27.24, 36.74
3115, 100, 26.52, 37.73
3119, 100, 27.10, 36.99
3123, 100, 26.88, 37.21
3126, 100, 27.32, 36.65
3130, 100, 26.24, 38.15
3134, 100, 27.02, 37.08
3137, 100, 27.02, 37.01
3141, 100, 27.24, 36.70
3145, 100, 26.59, 37.63
3149, 100, 26.88, 37.29
3152, 100, 26.31, 38.06
3156, 100, 26.88, 37.24
3160, 100, 26.45, 37.87
3164, 100, 27.39, 36.57
3167, 100, 26.80, 37.33
3171, 100, 26.66, 37.54
3175, 100, 26.59, 37.69
3179, 100, 27.02, 37.08
3182, 100, 26.59, 37.68
3186, 100, 26.88, 37.20
3190, 100, 26.66, 37.55
3194, 100, 27.17, 36.86
3197, 100, 27.47, 36.41
3201, 100, 27.02, 37.08
3205, 100, 26.31, 38.06
3208, 100, 27.24, 36.78
3212, 100, 26.88, 37.28
3216, 100, 26.95, 37.16
3220, 100, 26.66, 37.53
3223, 100, 27.24, 36.71
3227, 100, 26.80, 37.31
3231, 100, 27.10, 36.93
3234, 100, 26.80, 37.31
3238, 100, 26.10, 38.36
3242, 100, 27.47, 36.45
3246, 100, 22.83, 43.80
3250, 100, 26.73, 37.40
3255, 100, 22.37, 44.75
3259, 100, 21.00, 47.60
3264, 100, 21.05, 47.51
3268, 100, 23.58, 42.42
3272, 100, 26.80, 37.35
3276, 100, 27.24, 36.77
3280, 100, 26.66, 37.51
3283, 100, 27.10, 36.94
3287, 100, 26.95, 37.12
3291, 100, 26.59, 37.65
3295, 100, 26.04, 38.46
3299, 100, 25.64, 39.07
3302, 100, 26.24, 38.11
3306, 100, 27.02, 37.07
3310, 100, 26.66, 37.50
3314, 100, 26.80, 37.39
3317, 100, 26.73, 37.46
3321, 100, 26.52, 37.78
3325, 100, 26.80, 37.34
3329, 100, 26.31, 38.03
3332, 100, 26.52, 37.78
3336, 100, 26.73, 37.46
3340, 100, 25.57, 39.16
3344, 100, 26.88, 37.20
3348, 100, 27.10, 36.93
3351, 100, 26.95, 37.17
3355, 100, 26.88, 37.24
3359, 100, 27.02, 37.03
3362, 100, 26.88, 37.25
3366, 100, 27.24, 36.79
3370, 100, 26.52, 37.71
3374, 100, 24.21, 41.32
