time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3264, 100, 31.34, 31.96
3267, 100, 30.95, 32.32
3271, 100, 30.48, 32.84
3274, 100, 31.25, 32.02
3277, 100, 31.15, 32.15
3280, 100, 30.30, 33.07
3284, 100, 31.54, 31.72
3287, 100, 30.86, 32.48
3290, 100, 31.15, 32.15
3293, 100, 30.86, 32.47
3297, 100, 30.76, 32.59
3300, 100, 31.25, 32.01
3303, 100, 30.95, 32.30
3306, 100, 30.67, 32.60
3309, 100, 30.95, 32.30
3313, 100, 31.15, 32.14
3316, 100, 30.30, 33.00
3319, 100, 31.44, 31.85
3322, 100, 31.74, 31.59
3355, 100, 3.08, 324.30
3358, 100, 30.12, 33.21
3361, 100, 31.34, 31.93
3365, 100, 31.15, 32.13
3368, 100, 30.39, 32.91
3371, 100, 31.05, 32.27
3374, 100, 31.25, 32.07
3378, 100, 30.67, 32.67
3415, 100, 2.68, 372.75
3418, 100, 31.34, 31.90
3421, 100, 31.05, 32.29
3424, 100, 31.44, 31.89
3428, 100, 30.76, 32.52
3431, 100, 31.54, 31.72
3434, 100, 31.84, 31.46
3437, 100, 31.15, 32.14
3475, 100, 2.66, 375.32
3478, 100, 30.03, 33.36
3481, 100, 31.94, 31.37
3484, 100, 31.54, 31.75
3488, 100, 30.76, 32.55
3491, 100, 31.05, 32.29
3494, 100, 31.84, 31.44
3497, 100, 30.39, 32.90
3535, 100, 2.67, 373.95
3538, 100, 30.76, 32.55
3541, 100, 30.76, 32.51
3545, 100, 31.15, 32.15
3548, 100, 30.95, 32.31
3551, 100, 30.86, 32.48
3554, 100, 31.25, 32.00
3557, 100, 30.86, 32.48
3595, 100, 2.68, 373.11
3598, 100, 30.76, 32.55
3601, 100, 30.48, 32.84
3605, 100, 31.44, 31.88
3608, 100, 30.30, 33.08
3611, 100, 27.62, 36.25
3615, 100, 31.05, 32.22
3655, 100, 2.49, 400.42
3658, 100, 30.48, 32.89
3661, 100, 31.54, 31.74
3664, 100, 30.95, 32.33
3668, 100, 30.67, 32.60
3671, 100, 30.58, 32.79
3674, 100, 31.64, 31.67
3677, 100, 30.39, 32.91
3681, 100, 31.64, 31.69
3715, 100, 2.92, 341.33
3719, 100, 26.95, 37.18
3722, 100, 30.67, 32.64
3725, 100, 31.15, 32.17
3728, 100, 30.67, 32.62
3732, 100, 31.15, 32.15
3735, 100, 31.05, 32.21
3775, 100, 2.50, 399.86
3778, 100, 30.39, 32.90
3781, 100, 30.86, 32.42
3785, 100, 30.95, 32.38
3788, 100, 30.58, 32.77
3791, 100, 31.25, 32.03
3794, 100, 30.86, 32.42
3798, 100, 30.12, 33.29
3835, 100, 2.69, 371.22
3838, 100, 29.76, 33.67
3841, 100, 30.76, 32.53
3845, 100, 31.44, 31.88
3848, 100, 30.39, 32.94
3851, 100, 31.15, 32.13
3854, 100, 31.05, 32.24
3858, 100, 30.58, 32.71
3895, 100, 2.69, 371.38
3898, 100, 30.39, 32.98
3901, 100, 31.05, 32.21
3904, 100, 31.44, 31.88
3908, 100, 30.76, 32.57
3911, 100, 31.05, 32.20
3914, 100, 31.34, 31.92
3917, 100, 31.05, 32.26
3955, 100, 2.67, 373.87
3958, 100, 30.03, 33.39
3961, 100, 30.48, 32.84
3965, 100, 31.54, 31.75
3968, 100, 31.05, 32.28
3971, 100, 30.58, 32.77
3974, 100, 31.15, 32.12
3978, 100, 30.76, 32.50
4015, 100, 2.69, 371.61
4018, 100, 30.76, 32.57
4021, 100, 30.76, 32.50
4024, 100, 30.95, 32.36
4028, 100, 30.58, 32.70
4031, 100, 31.05, 32.22
4034, 100, 30.95, 32.30
4038, 100, 26.59, 37.60
4075, 100, 2.72, 367.21
4078, 100, 30.48, 32.84
4081, 100, 30.67, 32.63
4085, 100, 30.95, 32.31
4088, 100, 30.21, 33.17
4091, 100, 30.95, 32.35
4094, 100, 30.95, 32.31
4098, 100, 30.48, 32.81
4135, 100, 2.69, 371.08
4138, 100, 30.58, 32.71
4141, 100, 30.67, 32.63
4145, 100, 28.57, 35.02
4148, 100, 28.90, 34.64
4151, 100, 31.05, 32.24
4155, 100, 30.12, 33.26
4158, 100, 30.76, 32.56
4161, 100, 30.76, 32.55
4165, 100, 30.30, 33.03
4168, 100, 29.94, 33.44
