tx_num, duration
2001,595
tx_num, duration
tx_num, duration
tx_num, duration
tx_num, duration
tx_num, duration
2001,613
2002,2625
2003,2633
2004,2634
2005,2624
2006,2624
2007,2622
2008,2635
2009,2674
2010,2599
2011,2611
2012,2648
2013,2707
2014,2620
2015,2618
2016,2632
2017,2630
2018,2631
2019,2636
2020,2621
2021,2631
2022,2638
2023,2652
2024,2657
2025,2645
2026,2640
2027,2643
2028,2622
2029,2613
2030,2647
2031,2641
2032,2630
2033,2635
2034,2627
2035,2643
2036,2628
2037,2628
2038,2639
2039,2639
2040,2643
2041,2634
2042,2619
2043,2624
2044,2645
2045,2636
2046,2632
2047,2635
2048,2629
2049,2616
2050,2624
2051,2605
2052,2638
2053,2606
2054,2630
2055,2648
2056,2628
2057,2634
2058,2637
2059,2621
2060,2641
2061,2621
2062,2619
2063,2615
2064,2631
2065,2631
2066,2636
2067,2629
2068,2616
2069,2624
2070,2619
2071,2620
2072,2633
2073,2633
2074,2622
2075,2627
2076,2659
2077,2627
2078,2636
2079,2636
2080,2616
2081,2649
2082,2634
2083,2617
2084,2620
2085,2633
2086,2621
2087,2623
2088,2627
2089,2613
2090,2622
2091,2605
2092,2626
2093,2644
2094,2622
2095,2632
2096,2636
2097,2619
2098,2638
2099,2625
2100,2619
2101,2648
2102,2615
2103,2633
2104,2608
2105,2633
2106,2633
2107,2641
2108,2633
2109,2617
2110,2609
2111,2622
2112,2643
2113,2630
2114,2628
2115,2631
2116,2625
2117,2625
2118,2650
2119,2635
2120,2620
2121,2618
2122,2632
2123,2632
2124,2629
2125,2610
2126,2653
2127,2635
2128,2623
2129,2644
2130,2638
2131,2623
2132,2639
2133,2624
2134,2621
2135,2621
2136,2622
2137,2646
2138,2619
2139,2647
2140,2623
2141,2616
2142,2618
2143,2625
2144,2640
2145,2636
2146,2630
2147,2640
2148,2648
2149,2640
2150,2642
2151,2628
2152,2649
2153,2650
2154,2627
2155,2624
2156,2618
2157,2633
2158,2634
2159,2612
2160,2618
2161,2617
2162,2642
2163,2615
2164,2628
2165,2607
2166,2644
2167,2657
2168,2629
2169,2608
2170,2637
2171,2626
2172,2621
2173,2630
2174,2626
2175,2620
2176,2630
2177,2623
2178,2621
2179,2622
2180,2626
2181,2638
2182,2639
2183,2608
2184,2631
2185,2629
2186,2631
2187,2630
2188,2654
2189,2615
2190,2635
2191,2616
2192,2649
2193,2638
2194,2632
2195,2620
2196,2637
2197,2617
2198,2625
2199,2616
2200,2633
2201,2623
2202,2650
2203,2602
2204,2622
2205,2614
2206,2621
2207,2638
2208,2644
2209,2629
2210,2623
2211,2632
2212,2645
2213,2610
2214,2627
2215,2629
2216,2627
2217,2626
2218,2633
2219,2626
2220,2639
2221,2641
2222,2636
2223,2646
2224,2628
2225,2656
2226,2654
2227,2671
2228,2638
2229,2649
2230,2636
2231,2644
2232,2612
2233,2631
2234,2636
2235,2629
2236,2632
2237,2624
2238,2632
2239,2636
2240,2650
2241,2631
2242,2614
2243,2649
2244,2631
2245,2623
2246,2642
2247,2625
2248,2628
2249,2637
2250,2614
2251,2624
2252,2619
2253,2614
2254,2621
2255,2619
2256,2649
2257,2636
2258,2630
2259,2620
2260,2622
2261,2628
2262,2610
2263,2637
2264,2638
2265,2630
2266,2625
2267,2664
2268,2615
2269,2624
2270,2622
2271,2627
2272,2635
2273,2636
2274,2634
2275,2642
2276,2633
2277,2635
2278,2610
2279,2642
2280,2637
2281,2629
2282,2632
2283,2640
2284,2641
2285,2648
2286,2629
2287,2638
2288,2627
2289,2634
2290,2643
2291,2630
2292,2615
2293,2618
2294,2620
2295,2634
2296,2619
2297,2625
2298,2609
2299,2651
2300,2639
2301,2632
2302,2639
2303,2638
2304,2628
2305,2634
2306,2640
2307,2622
2308,2635
2309,2628
2310,2639
2311,2633
2312,2632
2313,2620
2314,2627
2315,2612
2316,2627
2317,2635
2318,2640
2319,2635
2320,2659
2321,2626
2322,2637
2323,2645
2324,2639
2325,2625
2326,2620
2327,2639
2328,2626
2329,2631
2330,2615
2331,2656
2332,2630
2333,2645
2334,2640
2335,2638
2336,2643
2337,2618
2338,2643
2339,2619
2340,2617
2341,2646
2342,2624
2343,2627
2344,2617
2345,2637
2346,2645
2347,2629
2348,2641
2349,2634
2350,2639
2351,2639
2352,2632
2353,2632
2354,2634
2355,2634
2356,2636
2357,2644
2358,2618
2359,2617
2360,2637
2361,2624
2362,2631
2363,2636
2364,2624
2365,2633
2366,2621
2367,2636
2368,2628
2369,2619
2370,2625
2371,2635
2372,2632
2373,2625
2374,2636
2375,2637
2376,2645
2377,2634
2378,2628
2379,2623
2380,2639
2381,2620
2382,2636
2383,2637
2384,2628
2385,2629
2386,2634
2387,2630
2388,2629
2389,2631
2390,2639
2391,2622
2392,2628
2393,2614
2394,2620
2395,2618
2396,2624
2397,2635
2398,2640
2399,2645
2400,2618
2401,2642
2402,2632
2403,2623
2404,2637
2405,2624
2406,2627
2407,2620
2408,2613
2409,2641
2410,2645
2411,2638
2412,2641
2413,2601
2414,2635
2415,2637
2416,2622
2417,2612
2418,2626
2419,2633
2420,2622
2421,2644
2422,2619
2423,2618
2424,2624
2425,2639
2426,2629
2427,2617
2428,2645
2429,2609
2430,2627
2431,2621
2432,2629
2433,2639
2434,2643
2435,2645
2436,2631
2437,2618
2438,2637
2439,2633
2440,2629
2441,2640
2442,2629
2443,2649
2444,2630
2445,2625
2446,2645
2447,2616
2448,2609
2449,2624
2450,2626
2451,2625
2452,2628
2453,2636
2454,2632
2455,2643
2456,2626
2457,2621
2458,2630
2459,2639
2460,2638
2461,2628
2462,2626
2463,2626
2464,2636
2465,2626
2466,2624
2467,2625
2468,2641
2469,2616
2470,2628
2471,2637
2472,2642
2473,2654
2474,2616
2475,2640
2476,2637
2477,2628
2478,2624
2479,2628
2480,2638
2481,2632
2482,2637
2483,2628
2484,2631
2485,2630
2486,2632
2487,2624
2488,2623
2489,2642
2490,2634
2491,2627
2492,2641
2493,2640
2494,2629
2495,2642
2496,2641
2497,2635
2498,2635
2499,2628
2500,2640
2501,2627
2502,2617
2503,2665
2504,2625
2505,2634
2506,2630
2507,2625
2508,2621
2509,2645
2510,2617
2511,2628
2512,2623
2513,2618
2514,2638
2515,2635
2516,2620
2517,2633
2518,2621
2519,2629
2520,2633
2521,2621
2522,2627
2523,2629
2524,2621
2525,2625
2526,2642
2527,2634
2528,2629
2529,2619
2530,2629
2531,2642
2532,2634
2533,2622
2534,2629
2535,2631
2536,2625
2537,2614
2538,2641
2539,2632
2540,2624
2541,2631
2542,2633
2543,2617
2544,2630
2545,2633
2546,2631
2547,2633
2548,2628
2549,2631
2550,2625
2551,2623
2552,2613
2553,2641
2554,2621
2555,2622
2556,2621
2557,2625
2558,2625
2559,2624
2560,2641
2561,2640
2562,2647
2563,2614
2564,2661
2565,2636
2566,2635
2567,2638
2568,2628
2569,2631
2570,2637
2571,2629
2572,2621
2573,2612
2574,2628
2575,2627
2576,2626
2577,2630
2578,2616
2579,2641
2580,2641
2581,2617
2582,2618
2583,2642
2584,2620
2585,2653
2586,2625
2587,2636
2588,2643
2589,2631
2590,2619
2591,2640
2592,2635
2593,2643
2594,2627
2595,2634
2596,2632
2597,2617
2598,2642
2599,2618
2600,2623
2601,2622
2602,2633
2603,2607
2604,2618
2605,2630
2606,2640
2607,2614
2608,2638
2609,2615
2610,2634
2611,2644
2612,2627
2613,2651
2614,2614
2615,2621
2616,2633
2617,2627
2618,2639
2619,2643
2620,2632
2621,2628
2622,2643
2623,2614
2624,2627
2625,2634
2626,2632
2627,2654
2628,2608
2629,2642
2630,2623
2631,2628
2632,2623
2633,2621
2634,2624
2635,2640
2636,2619
2637,2635
2638,2641
2639,2612
2640,2636
2641,2644
2642,2640
2643,2653
2644,2632
2645,2624
2646,2626
2647,2643
2648,2643
2649,2642
2650,2627
2651,2640
2652,2647
2653,2642
2654,2634
2655,2612
2656,2624
2657,2642
2658,2631
2659,2607
2660,2611
2661,2618
2662,2640
2663,2629
2664,2635
2665,2609
2666,2625
2667,2637
2668,2634
2669,2633
2670,2617
2671,2631
2672,2633
2673,2635
2674,2623
2675,2642
2676,2623
2677,2624
2678,2631
2679,2611
2680,2621
2681,2629
2682,2685
2683,2680
2684,2679
2685,2656
2686,2633
2687,2632
2688,2659
2689,2649
2690,2648
2691,2635
2692,2630
2693,2641
2694,2633
2695,2649
2696,2665
2697,2664
2698,2644
2699,2672
2700,2644
2701,2637
2702,2642
2703,2662
2704,2644
2705,2641
2706,2629
2707,2641
2708,2631
2709,2648
2710,2643
2711,2644
2712,2646
2713,2639
2714,2620
2715,2635
2716,2637
2717,2663
2718,2637
2719,2626
2720,2623
2721,2643
2722,2645
2723,2632
2724,2646
2725,2647
2726,2638
2727,2647
2728,2616
2729,2641
2730,2629
2731,2619
2732,2627
2733,2634
2734,2649
2735,2640
2736,2637
2737,2639
2738,2639
2739,2635
2740,2661
2741,2655
2742,2642
2743,2646
2744,2647
2745,2624
2746,2636
2747,2649
2748,2649
2749,2631
2750,2624
2751,2643
2752,2624
2753,2628
2754,2626
2755,2638
2756,2624
2757,2637
2758,2628
2759,2639
2760,2635
2761,2640
2762,2638
2763,2657
2764,2637
2765,2626
2766,2658
2767,2624
2768,2637
2769,2639
2770,2620
2771,2645
2772,2639
2773,2653
2774,2627
2775,2635
2776,2676
2777,2633
2778,2644
2779,2626
