time,transactions,batch_throughput_TPS,avg_tx_duration_ms
619, 100, 17.00, 58.89
625, 100, 17.15, 58.35
630, 100, 17.09, 58.53
636, 100, 17.03, 58.71
642, 100, 17.18, 58.26
648, 100, 17.42, 57.47
654, 100, 16.52, 60.57
660, 100, 17.15, 58.33
666, 100, 16.72, 59.89
672, 100, 16.92, 59.15
678, 100, 16.97, 58.92
683, 100, 17.60, 56.82
689, 100, 17.42, 57.49
695, 100, 17.27, 57.93
701, 100, 17.30, 57.81
707, 100, 17.30, 57.82
712, 100, 17.30, 57.86
718, 100, 17.15, 58.35
724, 100, 17.21, 58.15
730, 100, 17.21, 58.11
736, 100, 16.92, 59.11
741, 100, 17.51, 57.17
747, 100, 17.51, 57.12
753, 100, 17.42, 57.41
759, 100, 17.21, 58.10
765, 100, 17.30, 57.87
770, 100, 17.24, 58.03
776, 100, 17.27, 57.97
782, 100, 17.60, 56.87
788, 100, 16.63, 60.18
794, 100, 17.57, 56.93
799, 100, 17.33, 57.70
805, 100, 17.21, 58.16
811, 100, 17.18, 58.23
817, 100, 17.30, 57.87
823, 100, 17.24, 58.02
828, 100, 17.36, 57.68
834, 100, 17.39, 57.55
840, 100, 17.51, 57.11
846, 100, 16.80, 59.53
852, 100, 17.45, 57.38
857, 100, 17.76, 56.35
863, 100, 17.12, 58.44
869, 100, 17.60, 56.84
875, 100, 16.97, 58.92
881, 100, 17.00, 58.81
886, 100, 17.30, 57.83
892, 100, 16.69, 59.98
898, 100, 17.21, 58.11
904, 100, 17.63, 56.78
910, 100, 17.30, 57.89
916, 100, 17.03, 58.78
921, 100, 17.60, 56.86
927, 100, 16.94, 59.03
933, 100, 17.66, 56.68
939, 100, 17.00, 58.85
944, 100, 17.79, 56.24
950, 100, 17.79, 56.28
956, 100, 17.42, 57.49
962, 100, 17.30, 57.89
968, 100, 17.00, 58.80
974, 100, 16.55, 60.42
979, 100, 17.33, 57.79
985, 100, 17.12, 58.48
991, 100, 17.36, 57.60
997, 100, 17.21, 58.13
1003, 100, 17.27, 57.94
1008, 100, 17.39, 57.53
1014, 100, 16.77, 59.63
1020, 100, 17.12, 58.41
1026, 100, 16.94, 59.00
1032, 100, 17.03, 58.77
1038, 100, 17.09, 58.54
1044, 100, 16.83, 59.42
1050, 100, 17.33, 57.73
1055, 100, 17.30, 57.84
1061, 100, 17.54, 57.07
1067, 100, 16.97, 58.90
1073, 100, 17.09, 58.58
1079, 100, 17.36, 57.60
1085, 100, 16.92, 59.17
1090, 100, 17.42, 57.40
1096, 100, 17.24, 58.05
1102, 100, 16.97, 58.98
1108, 100, 17.09, 58.56
1114, 100, 17.24, 58.00
1120, 100, 16.83, 59.47
1125, 100, 17.42, 57.46
1131, 100, 17.48, 57.26
1137, 100, 17.48, 57.28
1143, 100, 17.36, 57.63
1149, 100, 17.15, 58.31
1154, 100, 17.24, 58.03
1160, 100, 17.36, 57.66
1166, 100, 16.97, 58.93
1172, 100, 17.18, 58.20
1178, 100, 17.30, 57.85
1183, 100, 17.27, 57.93
1189, 100, 17.12, 58.45
1195, 100, 17.33, 57.75
1201, 100, 17.36, 57.67
1207, 100, 17.03, 58.78
1213, 100, 16.94, 59.05
1219, 100, 17.12, 58.47
1224, 100, 17.03, 58.73
1230, 100, 17.30, 57.80
1236, 100, 17.39, 57.56
1242, 100, 17.06, 58.68
1248, 100, 17.33, 57.72
1253, 100, 17.54, 57.06
1259, 100, 17.36, 57.67
1265, 100, 16.83, 59.41
1271, 100, 17.09, 58.59
1277, 100, 16.97, 58.92
1283, 100, 17.54, 57.04
1288, 100, 17.24, 58.09
1294, 100, 17.45, 57.35
1300, 100, 17.60, 56.83
1306, 100, 17.24, 58.03
1312, 100, 17.03, 58.72
1317, 100, 17.88, 55.95
1323, 100, 17.24, 58.09
1329, 100, 16.50, 60.61
1335, 100, 17.27, 57.91
1341, 100, 17.39, 57.52
1346, 100, 17.15, 58.30
1352, 100, 16.80, 59.55
1358, 100, 17.24, 58.09
1364, 100, 17.60, 56.85
1370, 100, 17.45, 57.34
1376, 100, 17.12, 58.43
1381, 100, 17.21, 58.19
1387, 100, 16.77, 59.69
1393, 100, 16.89, 59.21
1399, 100, 17.21, 58.19
1405, 100, 16.52, 60.52
1411, 100, 17.48, 57.25
1417, 100, 16.89, 59.25
1423, 100, 17.51, 57.13
1428, 100, 17.33, 57.74
1434, 100, 17.09, 58.53
1440, 100, 17.24, 58.04
1446, 100, 17.24, 58.06
1452, 100, 17.42, 57.49
1458, 100, 16.94, 59.09
1464, 100, 16.69, 59.94
1469, 100, 17.00, 58.80
1475, 100, 17.63, 56.71
1482, 100, 15.08, 66.32
1490, 100, 12.97, 77.19
1498, 100, 12.36, 80.96
1505, 100, 13.10, 76.36
1512, 100, 15.22, 65.70
1518, 100, 17.18, 58.25
1524, 100, 17.03, 58.75
1529, 100, 16.97, 58.93
1535, 100, 17.51, 57.13
1541, 100, 17.57, 56.94
1547, 100, 17.09, 58.52
1553, 100, 17.42, 57.47
1558, 100, 17.09, 58.50
1564, 100, 16.80, 59.54
1570, 100, 17.27, 57.93
1576, 100, 17.24, 58.02
1582, 100, 17.21, 58.15
1588, 100, 17.24, 58.05
1594, 100, 16.72, 59.87
1600, 100, 16.92, 59.11
1605, 100, 17.09, 58.54
1611, 100, 17.30, 57.89
1618, 100, 15.33, 65.21
1626, 100, 12.43, 80.48
1634, 100, 12.56, 79.66
1641, 100, 13.35, 74.98
1647, 100, 17.15, 58.34
1653, 100, 16.47, 60.79
1659, 100, 16.69, 59.93
1665, 100, 17.57, 56.96
1671, 100, 17.06, 58.66
1677, 100, 16.86, 59.30
1683, 100, 16.58, 60.31
1689, 100, 16.92, 59.17
1694, 100, 17.60, 56.86
1700, 100, 17.06, 58.63
1706, 100, 17.66, 56.63
1712, 100, 16.63, 60.11
1718, 100, 16.58, 60.39
1724, 100, 17.39, 57.53
1730, 100, 17.09, 58.58
1736, 100, 16.42, 60.94
1741, 100, 17.73, 56.42
1747, 100, 17.21, 58.11
1753, 100, 17.45, 57.36
1759, 100, 17.06, 58.64
1764, 100, 17.73, 56.44
1771, 100, 16.31, 61.33
1776, 100, 17.54, 57.08
1782, 100, 17.06, 58.68
1788, 100, 17.27, 57.94
1794, 100, 16.89, 59.26
1800, 100, 17.09, 58.58
1806, 100, 16.83, 59.46
1812, 100, 17.48, 57.25
1817, 100, 17.00, 58.86
1823, 100, 17.00, 58.85
1829, 100, 17.33, 57.71
1835, 100, 17.63, 56.75
1841, 100, 17.39, 57.59
1846, 100, 17.15, 58.39
1852, 100, 17.51, 57.11
1858, 100, 16.66, 60.05
1864, 100, 16.97, 58.97
1870, 100, 16.94, 59.03
1876, 100, 17.51, 57.14
1882, 100, 17.00, 58.88
1887, 100, 17.57, 56.90
1893, 100, 17.09, 58.55
1899, 100, 17.15, 58.39
1905, 100, 17.09, 58.55
1911, 100, 17.51, 57.17
1916, 100, 17.48, 57.26
1922, 100, 17.45, 57.36
1928, 100, 17.27, 57.94
1934, 100, 17.48, 57.27
1939, 100, 17.39, 57.54
1945, 100, 17.39, 57.52
1951, 100, 17.21, 58.16
1957, 100, 17.18, 58.24
1963, 100, 17.33, 57.70
1968, 100, 17.57, 56.94
1974, 100, 17.21, 58.17
1980, 100, 17.51, 57.16
1986, 100, 17.24, 58.00
1991, 100, 17.69, 56.52
1997, 100, 16.80, 59.56
2003, 100, 17.12, 58.48
2009, 100, 17.33, 57.78
2015, 100, 16.97, 58.95
2021, 100, 17.12, 58.44
2026, 100, 17.63, 56.78
2032, 100, 17.39, 57.51
2038, 100, 16.86, 59.31
2044, 100, 16.97, 58.98
2050, 100, 17.15, 58.38
2056, 100, 17.00, 58.83
2061, 100, 17.79, 56.28
2069, 100, 13.44, 74.49
2077, 100, 12.65, 79.01
2085, 100, 12.70, 78.74
2093, 100, 12.72, 78.66
2098, 100, 17.42, 57.47
2104, 100, 17.69, 56.55
2110, 100, 17.54, 57.03
2116, 100, 16.94, 59.08
2121, 100, 17.39, 57.53
2127, 100, 17.12, 58.44
2133, 100, 17.57, 56.93
2139, 100, 16.83, 59.48
2145, 100, 17.24, 58.05
2150, 100, 17.45, 57.32
2156, 100, 17.57, 56.90
2162, 100, 17.09, 58.54
2168, 100, 17.60, 56.87
2173, 100, 17.27, 57.98
2179, 100, 16.89, 59.24
2185, 100, 17.03, 58.73
2191, 100, 17.30, 57.85
2197, 100, 17.30, 57.89
2205, 100, 13.08, 76.45
2212, 100, 13.19, 75.88
2220, 100, 12.93, 77.38
2227, 100, 13.66, 73.24
2233, 100, 16.66, 60.01
2239, 100, 16.77, 59.67
2245, 100, 16.42, 60.93
2251, 100, 17.27, 57.97
2257, 100, 17.33, 57.71
2263, 100, 16.92, 59.12
2269, 100, 17.33, 57.76
2275, 100, 16.58, 60.32
2280, 100, 17.12, 58.45
2287, 100, 16.66, 60.02
2292, 100, 16.75, 59.78
2298, 100, 17.18, 58.20
2304, 100, 16.83, 59.42
2310, 100, 17.00, 58.85
2316, 100, 16.97, 58.92
2322, 100, 17.21, 58.17
2328, 100, 17.21, 58.13
2334, 100, 14.97, 66.83
2342, 100, 13.14, 76.13
2350, 100, 12.77, 78.36
2358, 100, 12.91, 77.43
2363, 100, 17.30, 57.85
2369, 100, 16.77, 59.60
2376, 100, 16.10, 62.10
2381, 100, 17.30, 57.80
2387, 100, 16.72, 59.84
2394, 100, 16.39, 61.08
2399, 100, 17.24, 58.06
2405, 100, 17.06, 58.62
2411, 100, 16.66, 60.04
2417, 100, 16.47, 60.75
2423, 100, 17.60, 56.85
2429, 100, 17.27, 57.94
2435, 100, 17.30, 57.86
2440, 100, 17.36, 57.67
2446, 100, 16.77, 59.67
2452, 100, 16.92, 59.19
2458, 100, 17.06, 58.68
2464, 100, 16.31, 61.39
2472, 100, 12.72, 78.68
2480, 100, 12.50, 80.04
2488, 100, 12.59, 79.47
2495, 100, 14.81, 67.53
2501, 100, 17.12, 58.42
2507, 100, 16.66, 60.02
2513, 100, 17.03, 58.77
2518, 100, 17.51, 57.16
2525, 100, 15.06, 66.41
2531, 100, 17.30, 57.88
2537, 100, 17.42, 57.46
2543, 100, 17.06, 58.67
2548, 100, 16.83, 59.49
2554, 100, 17.33, 57.73
2560, 100, 17.00, 58.89
2566, 100, 17.09, 58.54
2572, 100, 16.94, 59.00
2578, 100, 16.63, 60.16
2584, 100, 16.89, 59.25
2590, 100, 17.00, 58.89
2596, 100, 17.60, 56.88
2603, 100, 13.98, 71.57
2610, 100, 12.95, 77.29
2618, 100, 13.35, 74.99
2626, 100, 12.82, 78.06
2631, 100, 17.60, 56.85
2637, 100, 17.24, 58.03
2643, 100, 17.03, 58.71
2649, 100, 17.36, 57.69
2655, 100, 16.75, 59.75
2661, 100, 17.88, 55.99
2666, 100, 17.51, 57.17
2672, 100, 17.18, 58.24
2678, 100, 17.54, 57.08
2684, 100, 17.45, 57.33
2690, 100, 16.80, 59.57
2695, 100, 17.12, 58.45
2701, 100, 17.09, 58.55
2707, 100, 17.03, 58.74
2713, 100, 17.21, 58.18
2719, 100, 17.00, 58.88
2725, 100, 16.94, 59.01
2731, 100, 17.24, 58.02
2738, 100, 13.79, 72.54
2746, 100, 12.42, 80.53
2754, 100, 13.10, 76.37
2761, 100, 14.24, 70.22
2766, 100, 17.27, 57.95
2772, 100, 17.09, 58.55
2778, 100, 17.21, 58.17
2784, 100, 17.63, 56.72
2790, 100, 16.42, 60.95
2796, 100, 17.79, 56.29
2801, 100, 16.83, 59.49
2808, 100, 16.66, 60.04
2813, 100, 17.33, 57.73
2819, 100, 17.21, 58.17
2825, 100, 17.45, 57.39
2831, 100, 17.42, 57.41
2836, 100, 17.12, 58.46
2842, 100, 16.94, 59.06
2848, 100, 17.54, 57.07
2854, 100, 17.27, 57.93
2860, 100, 16.97, 58.98
2866, 100, 17.57, 56.97
2871, 100, 16.83, 59.48
2877, 100, 17.39, 57.52
2883, 100, 17.06, 58.60
2889, 100, 17.66, 56.62
2895, 100, 17.21, 58.18
2901, 100, 16.97, 58.92
2906, 100, 16.83, 59.42
2913, 100, 16.69, 59.98
2918, 100, 17.00, 58.88
2924, 100, 17.06, 58.60
2930, 100, 17.06, 58.61
2936, 100, 17.92, 55.87
2941, 100, 17.54, 57.02
2947, 100, 16.58, 60.37
2953, 100, 16.97, 58.94
2959, 100, 17.30, 57.86
2965, 100, 17.18, 58.29
2971, 100, 17.36, 57.63
2977, 100, 17.24, 58.09
2982, 100, 17.30, 57.84
2988, 100, 17.09, 58.59
2994, 100, 17.63, 56.79
3000, 100, 17.33, 57.70
3006, 100, 17.09, 58.58
3011, 100, 17.60, 56.89
3017, 100, 17.33, 57.79
3023, 100, 16.92, 59.10
3029, 100, 17.03, 58.75
3035, 100, 17.51, 57.18
3040, 100, 17.24, 58.02
3046, 100, 16.69, 59.92
3052, 100, 17.57, 56.93
3058, 100, 17.24, 58.01
3064, 100, 17.12, 58.49
3070, 100, 17.54, 57.05
3075, 100, 17.33, 57.76
3081, 100, 17.42, 57.41
3087, 100, 17.18, 58.25
3093, 100, 17.03, 58.70
3099, 100, 16.92, 59.16
3105, 100, 16.94, 59.07
3111, 100, 17.06, 58.68
3116, 100, 17.21, 58.15
3122, 100, 17.03, 58.75
3128, 100, 17.66, 56.62
3134, 100, 17.18, 58.26
3140, 100, 17.06, 58.66
3145, 100, 17.27, 57.99
3151, 100, 17.24, 58.02
3157, 100, 17.33, 57.73
3163, 100, 17.24, 58.01
3169, 100, 17.06, 58.63
3174, 100, 17.57, 56.95
3180, 100, 17.39, 57.52
3186, 100, 17.48, 57.27
3192, 100, 17.45, 57.38
3198, 100, 16.92, 59.17
3203, 100, 17.33, 57.78
3209, 100, 16.89, 59.26
3215, 100, 16.86, 59.38
3221, 100, 17.57, 56.94
3227, 100, 17.39, 57.52
3233, 100, 17.03, 58.77
3239, 100, 16.94, 59.01
3244, 100, 17.21, 58.14
3250, 100, 17.60, 56.87
3256, 100, 17.24, 58.04
3262, 100, 16.89, 59.29
3267, 100, 17.66, 56.65
3273, 100, 16.83, 59.42
3279, 100, 17.66, 56.62
3285, 100, 17.60, 56.81
3291, 100, 17.24, 58.01
3297, 100, 17.03, 58.77
3302, 100, 17.57, 56.96
3308, 100, 17.00, 58.84
3314, 100, 16.66, 60.06
3320, 100, 17.42, 57.47
3326, 100, 17.15, 58.36
3332, 100, 17.27, 57.98
3337, 100, 17.15, 58.34
3343, 100, 17.33, 57.79
3349, 100, 17.82, 56.12
3355, 100, 17.12, 58.42
3361, 100, 17.00, 58.85
3366, 100, 17.24, 58.06
3372, 100, 17.45, 57.39
3378, 100, 17.24, 58.04
3384, 100, 16.97, 58.93
3390, 100, 16.58, 60.38
3396, 100, 16.92, 59.14
3402, 100, 17.54, 57.04
3407, 100, 17.24, 58.08
3413, 100, 17.09, 58.53
3419, 100, 17.66, 56.60
3425, 100, 17.60, 56.87
3430, 100, 16.97, 58.95
3436, 100, 17.30, 57.83
3442, 100, 17.60, 56.84
3448, 100, 16.92, 59.19
3454, 100, 17.09, 58.54
3460, 100, 17.42, 57.43
3465, 100, 17.33, 57.73
3471, 100, 16.77, 59.62
3477, 100, 17.42, 57.49
3483, 100, 17.27, 57.94
3489, 100, 17.18, 58.29
3495, 100, 16.94, 59.08
3500, 100, 17.33, 57.76
3506, 100, 17.15, 58.33
3512, 100, 17.18, 58.29
3518, 100, 17.18, 58.27
3524, 100, 17.36, 57.67
3529, 100, 17.30, 57.82
3535, 100, 17.36, 57.66
3541, 100, 17.51, 57.16
3547, 100, 16.83, 59.49
3553, 100, 17.73, 56.46
3559, 100, 16.80, 59.59
3564, 100, 17.57, 56.95
3570, 100, 17.21, 58.13
3576, 100, 16.39, 61.06
3582, 100, 16.66, 60.02
3588, 100, 16.92, 59.11
3594, 100, 17.27, 57.95
3600, 100, 17.39, 57.57
3606, 100, 17.06, 58.65
3611, 100, 17.73, 56.43
3617, 100, 16.97, 58.93
3623, 100, 17.48, 57.23
3629, 100, 17.00, 58.88
3635, 100, 17.12, 58.41
3640, 100, 17.95, 55.74
3646, 100, 17.42, 57.43
3652, 100, 17.33, 57.71
3658, 100, 17.09, 58.59
3663, 100, 17.30, 57.88
3669, 100, 17.76, 56.37
3675, 100, 17.48, 57.21
3681, 100, 17.03, 58.71
3686, 100, 17.33, 57.75
3692, 100, 17.66, 56.66
3698, 100, 17.09, 58.53
3704, 100, 17.00, 58.82
3710, 100, 17.51, 57.16
3715, 100, 17.15, 58.38
3721, 100, 17.12, 58.49
3727, 100, 17.36, 57.65
3733, 100, 17.42, 57.42
3739, 100, 17.18, 58.28
3744, 100, 17.24, 58.08
3750, 100, 17.09, 58.58
3756, 100, 17.66, 56.60
3762, 100, 16.72, 59.81
3768, 100, 17.03, 58.72
3774, 100, 17.06, 58.68
3780, 100, 17.24, 58.05
3785, 100, 17.27, 57.96
3791, 100, 17.09, 58.52
3797, 100, 17.06, 58.63
3803, 100, 17.48, 57.22
3809, 100, 17.12, 58.40
3814, 100, 17.51, 57.19
3820, 100, 16.97, 58.99
3826, 100, 17.24, 58.00
3832, 100, 17.03, 58.72
3838, 100, 17.48, 57.25
3843, 100, 17.54, 57.06
3849, 100, 16.63, 60.18
3855, 100, 17.54, 57.00
3861, 100, 16.86, 59.33
3867, 100, 17.21, 58.11
3873, 100, 17.12, 58.48
3879, 100, 16.92, 59.10
3885, 100, 17.36, 57.69
3890, 100, 17.21, 58.11
3896, 100, 17.00, 58.83
3902, 100, 17.42, 57.46
3908, 100, 17.39, 57.54
3914, 100, 17.33, 57.77
3919, 100, 17.15, 58.35
3925, 100, 16.75, 59.70
3931, 100, 17.33, 57.72
3937, 100, 17.39, 57.57
3943, 100, 17.92, 55.87
3948, 100, 17.48, 57.28
3954, 100, 16.83, 59.43
3960, 100, 17.15, 58.34
3966, 100, 17.48, 57.24
3972, 100, 17.30, 57.82
3977, 100, 17.48, 57.23
3983, 100, 17.24, 58.00
3989, 100, 16.94, 59.04
3995, 100, 17.54, 57.08
4001, 100, 16.94, 59.07
4006, 100, 17.36, 57.68
4012, 100, 17.06, 58.65
4018, 100, 17.33, 57.78
4024, 100, 17.06, 58.67
4031, 100, 13.90, 71.99
4039, 100, 12.53, 79.88
4047, 100, 12.82, 78.05
4054, 100, 13.51, 74.08
4061, 100, 16.28, 61.40
4066, 100, 17.00, 58.80
4072, 100, 17.57, 56.96
4078, 100, 17.66, 56.61
4084, 100, 17.06, 58.65
4089, 100, 17.45, 57.37
4095, 100, 17.27, 57.95
4101, 100, 17.33, 57.76
4107, 100, 17.39, 57.52
4113, 100, 17.18, 58.22
4119, 100, 16.75, 59.74
4125, 100, 17.00, 58.86
4130, 100, 17.06, 58.65
4136, 100, 16.72, 59.86
4142, 100, 17.21, 58.14
4148, 100, 16.77, 59.68
4154, 100, 17.36, 57.61
4160, 100, 17.15, 58.36
4167, 100, 14.04, 71.29
4175, 100, 13.00, 76.92
4183, 100, 12.65, 79.02
4190, 100, 12.82, 78.05
4196, 100, 17.06, 58.67
4202, 100, 17.45, 57.33
4208, 100, 17.12, 58.40
4214, 100, 17.18, 58.20
4219, 100, 17.18, 58.26
4226, 100, 16.33, 61.22
4231, 100, 17.18, 58.28
4237, 100, 17.21, 58.13
4243, 100, 16.80, 59.51
4249, 100, 16.97, 58.93
4255, 100, 17.33, 57.76
4261, 100, 16.97, 58.93
4267, 100, 17.24, 58.05
4273, 100, 16.89, 59.24
4279, 100, 16.36, 61.15
4285, 100, 17.12, 58.47
4291, 100, 16.75, 59.75
4296, 100, 17.15, 58.34
4302, 100, 16.94, 59.00
4308, 100, 17.09, 58.58
4314, 100, 16.97, 58.96
4320, 100, 17.24, 58.01
4326, 100, 17.21, 58.16
4332, 100, 17.21, 58.14
4337, 100, 17.24, 58.05
4343, 100, 17.85, 56.04
4349, 100, 17.33, 57.79
4355, 100, 17.42, 57.46
4360, 100, 17.15, 58.38
4366, 100, 17.33, 57.78
4372, 100, 17.00, 58.82
4378, 100, 17.06, 58.63
4384, 100, 17.60, 56.81
4390, 100, 17.03, 58.79
4395, 100, 17.42, 57.45
4401, 100, 17.60, 56.80
4407, 100, 17.15, 58.37
4413, 100, 17.33, 57.71
4419, 100, 16.83, 59.46
4424, 100, 17.12, 58.46
4430, 100, 17.33, 57.75
4436, 100, 17.12, 58.49
4442, 100, 17.33, 57.75
4448, 100, 17.45, 57.38
4454, 100, 17.06, 58.63
4459, 100, 16.72, 59.89
4465, 100, 17.66, 56.63
4471, 100, 17.00, 58.85
4477, 100, 17.18, 58.20
4483, 100, 17.33, 57.72
4488, 100, 17.24, 58.02
4494, 100, 17.24, 58.02
4500, 100, 17.27, 57.93
4506, 100, 17.57, 56.94
4512, 100, 17.09, 58.56
4517, 100, 17.39, 57.54
4523, 100, 17.03, 58.75
4529, 100, 17.33, 57.70
4535, 100, 17.39, 57.54
4541, 100, 17.57, 56.95
4546, 100, 17.00, 58.87
4552, 100, 17.27, 57.93
4558, 100, 17.09, 58.54
4564, 100, 17.06, 58.68
4570, 100, 16.89, 59.29
4576, 100, 17.15, 58.31
4582, 100, 17.09, 58.50
4587, 100, 17.48, 57.29
4593, 100, 17.03, 58.79
4599, 100, 17.30, 57.80
4605, 100, 17.00, 58.83
4611, 100, 17.12, 58.40
4618, 100, 13.58, 73.63
4626, 100, 12.80, 78.19
4634, 100, 13.28, 75.30
4641, 100, 12.88, 77.61
4647, 100, 16.47, 60.70
4653, 100, 17.39, 57.54
4659, 100, 16.69, 59.93
4665, 100, 17.15, 58.35
4671, 100, 16.92, 59.10
4677, 100, 17.00, 58.81
4683, 100, 17.18, 58.23
4689, 100, 17.12, 58.42
4695, 100, 16.66, 60.05
4700, 100, 17.18, 58.25
4706, 100, 17.09, 58.51
4712, 100, 17.30, 57.85
4718, 100, 17.12, 58.45
4724, 100, 17.18, 58.20
4730, 100, 16.83, 59.47
4735, 100, 17.45, 57.30
4741, 100, 17.51, 57.17
4747, 100, 17.03, 58.79
4755, 100, 13.38, 74.75
4762, 100, 12.62, 79.25
4770, 100, 12.54, 79.79
4778, 100, 14.12, 70.86
4783, 100, 17.24, 58.06
4789, 100, 17.33, 57.75
4795, 100, 17.12, 58.40
4801, 100, 17.60, 56.81
4807, 100, 17.21, 58.19
4813, 100, 16.66, 60.01
4818, 100, 16.92, 59.18
4824, 100, 16.94, 59.01
4830, 100, 17.18, 58.29
4836, 100, 17.21, 58.17
4842, 100, 17.27, 57.95
4848, 100, 17.33, 57.73
4853, 100, 17.73, 56.49
4859, 100, 16.94, 59.06
4865, 100, 17.24, 58.02
4871, 100, 17.27, 57.98
4877, 100, 17.12, 58.43
4883, 100, 16.83, 59.47
4891, 100, 12.70, 78.77
4898, 100, 12.67, 78.93
4906, 100, 13.17, 75.93
4913, 100, 13.56, 73.74
4919, 100, 17.12, 58.44
4925, 100, 17.98, 55.64
4931, 100, 17.06, 58.64
4937, 100, 17.03, 58.79
4943, 100, 16.89, 59.26
4948, 100, 16.94, 59.09
4954, 100, 17.27, 57.92
4960, 100, 17.76, 56.33
4966, 100, 16.66, 60.00
4972, 100, 17.73, 56.40
4977, 100, 17.48, 57.26
4983, 100, 17.45, 57.31
4989, 100, 17.21, 58.15
4995, 100, 17.18, 58.22
5001, 100, 17.06, 58.61
5006, 100, 17.36, 57.63
5012, 100, 17.21, 58.17
5018, 100, 17.12, 58.41
5026, 100, 13.10, 76.37
5034, 100, 12.67, 78.91
5042, 100, 12.48, 80.16
5049, 100, 13.29, 75.21
5055, 100, 16.50, 60.66
5061, 100, 17.00, 58.84
5067, 100, 17.21, 58.15
5073, 100, 17.21, 58.13
5079, 100, 17.06, 58.67
5084, 100, 17.21, 58.18
5090, 100, 17.12, 58.46
5096, 100, 17.36, 57.69
5102, 100, 17.06, 58.61
5108, 100, 16.63, 60.18
5114, 100, 17.69, 56.55
5120, 100, 16.75, 59.73
5125, 100, 17.24, 58.02
5131, 100, 17.21, 58.16
5137, 100, 17.03, 58.79
5143, 100, 17.39, 57.55
5149, 100, 17.24, 58.03
5155, 100, 16.66, 60.05
5163, 100, 12.65, 79.02
5170, 100, 13.40, 74.66
5178, 100, 12.75, 78.42
5186, 100, 13.33, 75.00
5191, 100, 17.42, 57.41
5197, 100, 17.33, 57.77
5203, 100, 16.86, 59.30
5209, 100, 16.80, 59.53
5215, 100, 17.00, 58.80
5221, 100, 17.12, 58.48
5226, 100, 17.76, 56.36
5232, 100, 17.54, 57.03
5238, 100, 17.15, 58.34
5244, 100, 16.92, 59.19
5250, 100, 16.97, 58.99
5256, 100, 17.30, 57.85
5261, 100, 16.92, 59.14
