time,transactions,batch_throughput_TPS,avg_tx_duration_ms
3268, 100, 27.47, 36.43
3272, 100, 27.17, 36.89
3275, 100, 26.66, 37.59
3279, 100, 27.32, 36.64
3283, 100, 27.17, 36.89
3286, 100, 27.02, 37.09
3290, 100, 27.54, 36.30
3294, 100, 27.02, 37.06
3297, 100, 27.17, 36.89
3301, 100, 26.31, 38.04
3305, 100, 27.54, 36.35
3309, 100, 27.32, 36.61
3312, 100, 27.47, 36.41
3316, 100, 27.10, 36.92
3320, 100, 27.47, 36.46
3323, 100, 27.39, 36.51
3327, 100, 27.24, 36.77
3332, 100, 21.64, 46.26
3335, 100, 27.32, 36.67
3339, 100, 27.02, 37.08
3343, 100, 27.39, 36.52
3346, 100, 27.24, 36.78
3350, 100, 26.73, 37.41
3354, 100, 27.39, 36.54
3357, 100, 27.47, 36.41
3361, 100, 26.80, 37.37
3365, 100, 26.95, 37.19
3368, 100, 26.80, 37.38
3372, 100, 27.17, 36.82
3376, 100, 27.02, 37.03
3380, 100, 26.73, 37.49
3383, 100, 27.02, 37.04
3387, 100, 26.95, 37.11
3391, 100, 26.95, 37.19
3394, 100, 27.17, 36.84
3398, 100, 26.88, 37.22
3402, 100, 27.02, 37.05
3406, 100, 26.66, 37.57
3409, 100, 27.02, 37.00
3413, 100, 27.62, 36.20
3417, 100, 26.88, 37.26
3420, 100, 27.10, 36.98
3424, 100, 27.02, 37.02
3428, 100, 27.32, 36.62
3432, 100, 27.10, 36.94
3435, 100, 27.17, 36.87
3439, 100, 23.80, 42.01
3443, 100, 24.75, 40.40
3447, 100, 27.24, 36.70
3451, 100, 26.88, 37.27
3455, 100, 27.32, 36.62
3458, 100, 26.52, 37.71
3462, 100, 27.02, 37.08
3466, 100, 27.24, 36.74
3469, 100, 27.32, 36.66
3473, 100, 27.24, 36.74
3477, 100, 27.32, 36.69
3480, 100, 27.32, 36.63
3484, 100, 27.02, 37.07
3488, 100, 27.10, 36.90
3492, 100, 27.39, 36.57
3495, 100, 27.77, 36.05
3499, 100, 27.62, 36.23
3502, 100, 26.95, 37.17
3506, 100, 27.24, 36.75
3510, 100, 27.17, 36.84
3514, 100, 27.39, 36.51
3517, 100, 27.54, 36.33
3521, 100, 26.80, 37.39
3525, 100, 27.02, 37.03
3528, 100, 26.73, 37.41
3532, 100, 27.32, 36.61
3536, 100, 26.73, 37.45
3539, 100, 27.10, 36.90
3543, 100, 27.54, 36.36
3547, 100, 27.02, 37.09
3551, 100, 22.27, 44.94
3555, 100, 25.31, 39.56
3559, 100, 27.24, 36.75
3563, 100, 27.32, 36.66
3566, 100, 26.66, 37.51
3570, 100, 27.24, 36.73
3574, 100, 27.02, 37.09
3577, 100, 27.10, 36.90
3581, 100, 27.39, 36.59
3585, 100, 26.66, 37.52
3589, 100, 26.88, 37.29
3592, 100, 27.39, 36.53
3596, 100, 27.47, 36.43
3600, 100, 27.32, 36.61
3603, 100, 26.80, 37.32
3607, 100, 26.95, 37.12
3611, 100, 27.24, 36.78
3614, 100, 27.02, 37.04
3618, 100, 26.80, 37.33
3622, 100, 27.24, 36.77
3626, 100, 27.32, 36.63
3629, 100, 27.62, 36.23
3633, 100, 26.88, 37.23
3637, 100, 26.95, 37.16
3640, 100, 26.88, 37.22
3644, 100, 27.10, 36.98
3648, 100, 27.17, 36.89
3651, 100, 27.32, 36.65
3655, 100, 27.10, 36.97
3659, 100, 26.88, 37.21
3663, 100, 21.73, 46.08
3667, 100, 27.39, 36.50
3671, 100, 27.24, 36.70
3675, 100, 26.80, 37.34
3678, 100, 26.66, 37.57
3682, 100, 27.32, 36.66
3686, 100, 27.39, 36.59
3689, 100, 27.32, 36.66
3693, 100, 26.88, 37.25
3697, 100, 26.73, 37.45
3701, 100, 26.59, 37.63
3704, 100, 27.24, 36.76
3708, 100, 27.47, 36.44
3712, 100, 27.10, 36.98
3715, 100, 26.80, 37.30
Total transactions: 100000
Total duration: 3715 seconds
Average throughput: 26.91 TPS
CPU usage difference: 0%
Memory usage difference: 249 MB
