time,transactions,batch_throughput_TPS,avg_tx_duration_ms
1579, 100, 27.70, 36.14
1583, 100, 27.62, 36.29
1587, 100, 27.39, 36.50
1590, 100, 27.70, 36.10
1594, 100, 27.85, 35.96
1598, 100, 28.08, 35.62
1601, 100, 27.85, 35.91
1605, 100, 27.93, 35.82
1608, 100, 27.85, 35.95
1612, 100, 28.01, 35.79
1615, 100, 28.08, 35.65
1619, 100, 27.47, 36.49
1623, 100, 28.08, 35.62
1626, 100, 27.93, 35.81
1630, 100, 28.01, 35.79
1634, 100, 27.62, 36.20
1637, 100, 28.01, 35.71
1641, 100, 28.01, 35.70
1644, 100, 28.01, 35.75
1648, 100, 27.93, 35.86
1651, 100, 28.24, 35.49
1655, 100, 27.70, 36.18
1659, 100, 28.16, 35.58
1662, 100, 27.77, 36.06
1666, 100, 27.77, 36.09
1669, 100, 28.08, 35.65
1673, 100, 27.17, 36.88
1677, 100, 28.24, 35.47
1680, 100, 27.77, 36.04
1684, 100, 27.54, 36.34
1687, 100, 27.93, 35.87
1691, 100, 27.10, 36.98
1695, 100, 27.77, 36.05
1698, 100, 27.47, 36.43
1702, 100, 28.08, 35.69
1706, 100, 27.93, 35.85
1709, 100, 27.39, 36.54
1713, 100, 27.70, 36.12
1716, 100, 27.77, 36.01
1720, 100, 27.85, 35.92
1724, 100, 28.24, 35.42
1727, 100, 27.85, 35.96
1731, 100, 27.62, 36.22
1735, 100, 27.54, 36.31
1738, 100, 27.70, 36.11
1742, 100, 28.08, 35.65
1745, 100, 27.47, 36.42
1749, 100, 28.32, 35.37
1752, 100, 28.01, 35.75
1756, 100, 28.01, 35.79
1760, 100, 28.32, 35.30
1763, 100, 27.93, 35.80
1767, 100, 28.24, 35.41
1770, 100, 27.47, 36.48
1774, 100, 28.16, 35.57
1778, 100, 28.08, 35.60
1781, 100, 27.93, 35.80
1785, 100, 28.08, 35.62
1788, 100, 27.77, 36.02
1792, 100, 28.16, 35.55
1795, 100, 28.08, 35.66
1799, 100, 28.57, 35.02
1803, 100, 27.62, 36.24
1806, 100, 28.01, 35.72
1810, 100, 27.77, 36.00
1813, 100, 28.08, 35.67
1817, 100, 27.70, 36.10
1820, 100, 28.16, 35.59
1824, 100, 27.54, 36.36
1828, 100, 27.85, 35.92
1831, 100, 28.16, 35.56
1835, 100, 27.77, 36.09
1839, 100, 27.70, 36.10
1842, 100, 27.62, 36.28
1846, 100, 28.01, 35.77
1849, 100, 27.54, 36.36
1853, 100, 28.24, 35.48
1857, 100, 27.93, 35.84
1860, 100, 27.93, 35.80
1864, 100, 28.01, 35.74
1867, 100, 27.70, 36.18
1871, 100, 28.16, 35.53
1874, 100, 27.62, 36.20
1878, 100, 28.08, 35.60
1882, 100, 28.01, 35.74
1885, 100, 28.57, 35.01
1889, 100, 27.93, 35.81
1892, 100, 27.77, 36.02
1896, 100, 27.62, 36.22
1900, 100, 27.47, 36.49
1903, 100, 27.70, 36.11
1907, 100, 28.16, 35.53
1910, 100, 27.54, 36.38
1914, 100, 27.85, 35.99
1918, 100, 27.70, 36.15
1921, 100, 27.70, 36.17
1925, 100, 27.93, 35.81
1929, 100, 27.54, 36.38
1932, 100, 27.70, 36.18
1936, 100, 27.93, 35.84
1939, 100, 27.93, 35.81
1943, 100, 27.70, 36.11
1947, 100, 27.54, 36.33
1950, 100, 27.93, 35.84
1954, 100, 27.54, 36.36
1957, 100, 28.08, 35.68
1961, 100, 27.93, 35.86
1965, 100, 27.54, 36.39
1968, 100, 27.39, 36.54
1972, 100, 27.54, 36.38
1975, 100, 28.16, 35.58
1979, 100, 28.08, 35.66
1983, 100, 27.39, 36.54
1986, 100, 28.01, 35.75
1990, 100, 27.93, 35.88
1994, 100, 27.77, 36.02
1998, 100, 24.63, 40.61
2001, 100, 28.01, 35.73
2005, 100, 27.32, 36.65
2008, 100, 28.32, 35.34
2012, 100, 27.77, 36.03
2016, 100, 27.70, 36.19
2019, 100, 27.77, 36.03
2023, 100, 28.24, 35.43
2026, 100, 27.85, 35.98
2030, 100, 28.08, 35.67
2034, 100, 28.01, 35.79
2037, 100, 27.77, 36.01
2041, 100, 28.08, 35.63
2044, 100, 28.08, 35.65
2048, 100, 27.85, 35.94
2051, 100, 28.08, 35.69
2055, 100, 27.77, 36.02
2059, 100, 27.93, 35.88
2062, 100, 27.85, 35.98
2066, 100, 28.16, 35.52
2069, 100, 27.77, 36.09
2073, 100, 27.85, 35.95
2077, 100, 27.85, 35.99
2080, 100, 27.85, 35.94
2084, 100, 27.70, 36.13
2087, 100, 28.24, 35.48
2091, 100, 27.62, 36.23
2095, 100, 27.77, 36.00
2098, 100, 27.77, 36.06
2102, 100, 28.24, 35.47
2106, 100, 24.69, 40.55
2110, 100, 26.80, 37.39
2113, 100, 28.16, 35.59
2117, 100, 27.93, 35.87
2120, 100, 27.85, 35.94
2124, 100, 27.62, 36.26
2128, 100, 28.08, 35.69
2131, 100, 27.70, 36.15
2135, 100, 27.70, 36.17
2138, 100, 27.85, 35.94
2142, 100, 27.93, 35.84
2146, 100, 27.85, 35.93
2149, 100, 27.93, 35.83
2153, 100, 28.08, 35.60
2156, 100, 27.93, 35.84
2160, 100, 28.32, 35.38
2163, 100, 28.24, 35.46
2167, 100, 27.77, 36.07
2171, 100, 28.16, 35.52
2174, 100, 27.24, 36.73
2178, 100, 28.16, 35.54
2181, 100, 27.85, 35.90
2185, 100, 27.93, 35.89
2189, 100, 27.77, 36.05
2192, 100, 27.85, 35.90
2196, 100, 28.01, 35.73
2199, 100, 27.62, 36.26
2203, 100, 28.24, 35.48
2207, 100, 28.08, 35.67
2210, 100, 27.62, 36.23
2214, 100, 25.18, 39.74
2218, 100, 25.51, 39.21
2222, 100, 27.62, 36.20
2225, 100, 27.62, 36.20
2229, 100, 27.77, 36.01
2233, 100, 27.62, 36.23
2236, 100, 27.54, 36.30
2240, 100, 27.93, 35.84
2243, 100, 27.62, 36.22
2247, 100, 27.39, 36.55
2251, 100, 28.08, 35.67
2254, 100, 27.85, 35.97
2258, 100, 27.70, 36.11
2262, 100, 27.39, 36.56
2265, 100, 27.47, 36.48
2269, 100, 27.85, 35.98
2273, 100, 27.54, 36.36
2276, 100, 28.08, 35.69
2280, 100, 27.62, 36.25
2283, 100, 27.93, 35.81
2287, 100, 28.01, 35.74
2291, 100, 27.62, 36.22
2294, 100, 27.77, 36.09
2298, 100, 27.85, 35.93
2301, 100, 26.95, 37.15
2305, 100, 27.77, 36.08
2309, 100, 27.93, 35.85
2312, 100, 27.70, 36.15
2316, 100, 27.62, 36.20
2320, 100, 27.77, 36.01
2323, 100, 25.57, 39.19
2327, 100, 24.69, 40.54
2331, 100, 27.77, 36.06
2335, 100, 27.47, 36.46
2338, 100, 27.70, 36.17
2342, 100, 27.62, 36.24
2346, 100, 28.01, 35.72
2349, 100, 27.62, 36.22
2353, 100, 27.70, 36.12
2356, 100, 27.85, 35.99
2360, 100, 27.77, 36.02
2364, 100, 27.70, 36.16
2367, 100, 27.70, 36.14
2371, 100, 27.77, 36.05
2374, 100, 28.32, 35.36
2378, 100, 27.77, 36.01
2382, 100, 27.54, 36.31
2385, 100, 27.54, 36.37
2389, 100, 28.01, 35.71
2393, 100, 27.54, 36.32
2396, 100, 27.70, 36.13
2400, 100, 28.16, 35.51
2403, 100, 27.85, 35.98
2407, 100, 28.08, 35.63
2411, 100, 27.70, 36.18
2414, 100, 28.08, 35.63
2418, 100, 27.62, 36.24
2421, 100, 27.85, 35.92
2425, 100, 27.85, 35.96
2428, 100, 28.08, 35.67
2432, 100, 27.24, 36.78
2436, 100, 23.52, 42.50
2440, 100, 28.01, 35.71
2444, 100, 27.85, 35.96
2447, 100, 27.93, 35.85
2451, 100, 27.77, 36.05
2454, 100, 28.16, 35.54
2458, 100, 27.39, 36.50
2462, 100, 28.16, 35.54
2465, 100, 28.16, 35.58
2469, 100, 28.08, 35.62
2472, 100, 28.01, 35.79
2476, 100, 28.08, 35.64
2479, 100, 27.77, 36.02
2483, 100, 27.93, 35.86
2487, 100, 28.16, 35.59
2490, 100, 28.32, 35.37
2494, 100, 27.70, 36.11
2497, 100, 28.01, 35.71
2501, 100, 27.70, 36.17
2505, 100, 28.40, 35.27
2508, 100, 28.24, 35.45
2512, 100, 28.16, 35.50
2515, 100, 28.16, 35.57
2519, 100, 28.08, 35.65
2522, 100, 28.24, 35.44
2526, 100, 28.16, 35.58
2529, 100, 28.24, 35.44
2533, 100, 28.01, 35.71
2537, 100, 28.01, 35.75
2540, 100, 28.49, 35.13
2544, 100, 23.98, 41.79
2548, 100, 26.38, 37.96
2552, 100, 27.93, 35.89
2555, 100, 28.40, 35.26
2559, 100, 28.08, 35.64
2562, 100, 28.40, 35.22
2566, 100, 28.08, 35.65
2569, 100, 28.65, 34.99
2573, 100, 27.62, 36.28
2577, 100, 28.40, 35.29
2580, 100, 28.40, 35.22
2584, 100, 28.24, 35.46
2587, 100, 28.16, 35.50
2591, 100, 28.08, 35.64
2594, 100, 28.08, 35.69
2598, 100, 28.32, 35.31
2601, 100, 28.32, 35.35
2605, 100, 28.32, 35.36
2609, 100, 28.01, 35.73
2612, 100, 28.24, 35.41
2616, 100, 28.73, 34.80
2619, 100, 28.32, 35.37
2623, 100, 28.65, 34.99
2626, 100, 28.16, 35.59
2630, 100, 28.40, 35.21
2633, 100, 28.24, 35.45
2637, 100, 28.16, 35.59
2640, 100, 28.08, 35.69
2644, 100, 28.32, 35.35
2648, 100, 27.62, 36.26
2651, 100, 28.08, 35.62
2655, 100, 23.36, 42.88
2659, 100, 26.66, 37.51
2663, 100, 28.24, 35.48
2666, 100, 28.49, 35.14
2670, 100, 27.85, 35.97
2673, 100, 28.08, 35.65
2677, 100, 28.40, 35.27
2681, 100, 28.49, 35.12
2684, 100, 27.85, 35.97
2688, 100, 28.81, 34.78
2691, 100, 28.08, 35.60
2695, 100, 28.32, 35.35
2698, 100, 28.16, 35.53
2702, 100, 28.32, 35.39
2705, 100, 28.01, 35.74
2709, 100, 28.49, 35.15
2712, 100, 28.32, 35.30
2716, 100, 28.24, 35.42
2720, 100, 28.57, 35.08
2723, 100, 27.77, 36.07
2727, 100, 28.01, 35.76
2730, 100, 28.08, 35.68
2734, 100, 28.40, 35.22
2737, 100, 28.40, 35.27
2741, 100, 28.01, 35.73
2744, 100, 28.40, 35.21
2748, 100, 27.85, 35.95
2752, 100, 28.73, 34.87
2755, 100, 28.08, 35.62
2759, 100, 28.24, 35.46
2762, 100, 28.08, 35.63
2766, 100, 24.27, 41.23
2770, 100, 25.97, 38.54
2774, 100, 27.93, 35.80
2777, 100, 28.16, 35.58
2781, 100, 28.08, 35.66
2785, 100, 28.01, 35.75
2788, 100, 28.16, 35.50
2792, 100, 28.40, 35.21
2795, 100, 28.49, 35.12
2799, 100, 27.54, 36.30
2802, 100, 28.24, 35.43
2806, 100, 27.62, 36.21
2809, 100, 28.32, 35.37
2813, 100, 28.24, 35.46
2817, 100, 27.93, 35.85
2820, 100, 28.57, 35.08
2824, 100, 27.70, 36.11
2827, 100, 28.08, 35.64
2831, 100, 28.40, 35.27
2834, 100, 27.93, 35.86
2838, 100, 28.49, 35.17
2842, 100, 27.85, 35.90
2845, 100, 28.32, 35.34
2849, 100, 28.65, 34.92
2852, 100, 27.85, 35.97
2856, 100, 28.16, 35.53
2859, 100, 27.77, 36.04
2863, 100, 28.32, 35.36
2866, 100, 28.40, 35.24
2870, 100, 28.32, 35.31
2874, 100, 28.40, 35.29
2877, 100, 28.08, 35.69
2881, 100, 28.08, 35.66
2884, 100, 28.40, 35.28
2888, 100, 28.24, 35.47
2891, 100, 28.32, 35.36
2895, 100, 28.40, 35.28
2898, 100, 27.93, 35.86
2902, 100, 28.16, 35.54
2906, 100, 28.24, 35.47
2909, 100, 28.01, 35.73
2913, 100, 27.70, 36.16
2916, 100, 28.08, 35.60
2920, 100, 28.01, 35.73
2923, 100, 28.01, 35.75
2927, 100, 28.24, 35.44
2931, 100, 28.24, 35.46
2934, 100, 28.24, 35.45
2938, 100, 28.16, 35.57
2941, 100, 28.40, 35.26
2945, 100, 28.24, 35.47
2948, 100, 28.40, 35.22
2952, 100, 27.93, 35.83
2955, 100, 28.40, 35.21
2959, 100, 27.77, 36.08
2963, 100, 28.24, 35.44
2966, 100, 27.85, 35.91
2970, 100, 28.49, 35.16
2973, 100, 28.16, 35.57
2977, 100, 28.49, 35.15
2980, 100, 28.16, 35.51
2984, 100, 28.08, 35.64
2987, 100, 28.16, 35.52
2991, 100, 28.16, 35.50
2995, 100, 28.49, 35.15
2998, 100, 27.85, 35.91
3002, 100, 28.16, 35.51
3005, 100, 28.16, 35.51
3009, 100, 28.16, 35.55
3012, 100, 27.77, 36.09
3016, 100, 28.57, 35.03
3019, 100, 28.24, 35.47
3023, 100, 28.32, 35.31
3027, 100, 27.77, 36.01
3030, 100, 28.16, 35.56
3034, 100, 27.47, 36.48
3037, 100, 28.01, 35.77
3041, 100, 28.32, 35.39
3045, 100, 28.08, 35.68
3048, 100, 28.16, 35.56
3052, 100, 27.93, 35.82
3055, 100, 28.08, 35.68
3059, 100, 28.01, 35.74
3062, 100, 28.08, 35.62
3066, 100, 28.16, 35.54
3070, 100, 28.16, 35.55
3073, 100, 27.93, 35.88
3077, 100, 28.08, 35.63
3080, 100, 28.16, 35.58
3084, 100, 28.01, 35.72
3087, 100, 28.08, 35.61
3091, 100, 28.01, 35.73
3095, 100, 27.93, 35.84
3098, 100, 27.93, 35.83
3102, 100, 27.93, 35.88
3105, 100, 28.08, 35.62
3109, 100, 27.93, 35.88
3113, 100, 28.08, 35.66
3116, 100, 28.40, 35.25
3120, 100, 28.08, 35.65
3123, 100, 28.40, 35.25
3127, 100, 28.16, 35.58
3130, 100, 28.16, 35.56
3134, 100, 28.24, 35.49
3137, 100, 28.16, 35.56
3141, 100, 28.32, 35.35
3144, 100, 28.49, 35.16
3148, 100, 27.62, 36.22
3152, 100, 27.62, 36.27
3155, 100, 28.16, 35.56
3159, 100, 28.16, 35.50
3162, 100, 28.32, 35.34
3166, 100, 28.08, 35.63
3169, 100, 28.24, 35.40
3173, 100, 27.85, 35.98
3177, 100, 28.49, 35.15
3180, 100, 27.93, 35.83
3184, 100, 27.77, 36.05
3187, 100, 27.77, 36.01
3191, 100, 28.24, 35.44
3195, 100, 23.98, 41.72
3199, 100, 25.00, 40.02
