time,transactions,batch_throughput_TPS,avg_tx_duration_ms
301, 100, 31.74, 31.58
304, 100, 31.05, 32.20
307, 100, 31.64, 31.65
310, 100, 31.15, 32.16
314, 100, 31.05, 32.20
317, 100, 31.44, 31.88
320, 100, 31.05, 32.23
323, 100, 31.54, 31.74
326, 100, 31.15, 32.10
330, 100, 31.34, 31.96
333, 100, 30.95, 32.33
336, 100, 30.30, 33.01
339, 100, 31.25, 32.05
343, 100, 31.05, 32.22
346, 100, 31.54, 31.75
349, 100, 30.76, 32.56
352, 100, 31.54, 31.77
355, 100, 31.34, 31.94
359, 100, 31.25, 32.07
362, 100, 31.54, 31.72
365, 100, 31.15, 32.13
368, 100, 31.15, 32.19
371, 100, 31.54, 31.78
375, 100, 31.25, 32.07
378, 100, 30.95, 32.38
381, 100, 31.64, 31.60
384, 100, 31.05, 32.26
387, 100, 30.95, 32.30
391, 100, 30.67, 32.64
394, 100, 30.95, 32.38
397, 100, 31.15, 32.13
400, 100, 31.25, 32.02
404, 100, 31.25, 32.07
407, 100, 31.64, 31.64
410, 100, 30.67, 32.68
413, 100, 31.25, 32.06
416, 100, 31.54, 31.75
420, 100, 30.67, 32.65
423, 100, 31.44, 31.84
426, 100, 31.05, 32.28
429, 100, 30.95, 32.31
433, 100, 31.54, 31.78
436, 100, 31.25, 32.04
439, 100, 31.25, 32.05
442, 100, 31.25, 32.07
445, 100, 30.67, 32.62
449, 100, 31.15, 32.17
452, 100, 31.64, 31.61
455, 100, 30.86, 32.49
458, 100, 31.15, 32.14
462, 100, 31.05, 32.24
465, 100, 30.95, 32.30
468, 100, 31.64, 31.67
471, 100, 30.58, 32.75
474, 100, 31.34, 31.98
478, 100, 31.34, 31.94
481, 100, 31.34, 31.97
484, 100, 31.44, 31.87
487, 100, 31.25, 32.07
491, 100, 31.05, 32.26
494, 100, 30.95, 32.33
497, 100, 31.44, 31.85
500, 100, 31.05, 32.29
503, 100, 30.86, 32.42
507, 100, 31.15, 32.13
510, 100, 31.05, 32.29
513, 100, 31.64, 31.65
516, 100, 31.34, 31.91
520, 100, 31.05, 32.29
523, 100, 31.64, 31.63
526, 100, 31.25, 32.03
529, 100, 30.95, 32.37
532, 100, 31.15, 32.19
536, 100, 31.44, 31.87
539, 100, 30.86, 32.48
542, 100, 31.15, 32.15
545, 100, 31.34, 31.97
549, 100, 29.85, 33.59
552, 100, 31.74, 31.59
555, 100, 30.86, 32.41
558, 100, 30.30, 33.02
561, 100, 31.54, 31.70
565, 100, 30.86, 32.41
568, 100, 31.05, 32.21
571, 100, 31.74, 31.58
574, 100, 30.76, 32.57
578, 100, 31.84, 31.47
581, 100, 31.44, 31.86
584, 100, 30.67, 32.61
587, 100, 31.84, 31.46
590, 100, 31.05, 32.22
594, 100, 30.58, 32.75
597, 100, 31.54, 31.75
600, 100, 31.54, 31.72
603, 100, 31.15, 32.14
606, 100, 31.44, 31.88
610, 100, 30.95, 32.35
613, 100, 31.64, 31.64
616, 100, 31.05, 32.24
619, 100, 30.58, 32.74
623, 100, 31.54, 31.74
626, 100, 31.44, 31.88
629, 100, 31.15, 32.12
632, 100, 31.54, 31.71
635, 100, 31.05, 32.21
639, 100, 31.25, 32.09
642, 100, 31.34, 31.98
645, 100, 31.44, 31.82
648, 100, 31.25, 32.09
651, 100, 31.74, 31.55
655, 100, 31.15, 32.11
658, 100, 30.39, 32.98
661, 100, 31.34, 31.94
664, 100, 31.25, 32.05
667, 100, 32.15, 31.18
670, 100, 32.57, 30.72
674, 100, 30.58, 32.70
677, 100, 31.05, 32.27
680, 100, 31.44, 31.89
683, 100, 31.05, 32.21
687, 100, 31.05, 32.27
690, 100, 31.25, 32.06
693, 100, 31.25, 32.03
696, 100, 31.25, 32.02
700, 100, 30.67, 32.67
703, 100, 31.25, 32.00
706, 100, 31.44, 31.87
709, 100, 30.67, 32.69
712, 100, 31.34, 31.99
716, 100, 31.25, 32.09
719, 100, 30.86, 32.43
722, 100, 32.05, 31.29
725, 100, 30.58, 32.72
729, 100, 31.25, 32.08
732, 100, 31.94, 31.38
735, 100, 30.39, 32.90
738, 100, 31.15, 32.17
741, 100, 31.34, 31.90
745, 100, 30.86, 32.46
748, 100, 31.54, 31.79
751, 100, 31.54, 31.70
754, 100, 30.86, 32.49
758, 100, 30.95, 32.32
761, 100, 31.25, 32.06
764, 100, 30.95, 32.38
767, 100, 31.44, 31.87
770, 100, 31.25, 32.09
774, 100, 31.44, 31.88
777, 100, 31.15, 32.12
780, 100, 30.58, 32.78
783, 100, 30.95, 32.31
787, 100, 31.34, 31.97
790, 100, 31.25, 32.07
793, 100, 32.05, 31.21
796, 100, 31.34, 31.93
799, 100, 31.94, 31.39
802, 100, 32.15, 31.10
805, 100, 32.05, 31.21
809, 100, 32.46, 30.87
812, 100, 32.05, 31.27
815, 100, 32.15, 31.18
818, 100, 32.05, 31.28
821, 100, 31.74, 31.53
824, 100, 31.84, 31.45
827, 100, 31.94, 31.34
831, 100, 31.84, 31.40
834, 100, 31.64, 31.68
837, 100, 32.46, 30.81
840, 100, 32.25, 31.09
843, 100, 31.94, 31.36
846, 100, 32.46, 30.88
849, 100, 31.44, 31.83
852, 100, 32.36, 30.92
856, 100, 31.44, 31.89
859, 100, 31.25, 32.05
862, 100, 32.46, 30.86
865, 100, 31.64, 31.66
868, 100, 31.84, 31.44
871, 100, 32.67, 30.67
875, 100, 31.34, 31.96
878, 100, 32.05, 31.23
881, 100, 32.67, 30.66
884, 100, 31.34, 31.99
887, 100, 32.25, 31.06
890, 100, 32.05, 31.25
893, 100, 31.54, 31.77
897, 100, 32.25, 31.02
900, 100, 31.44, 31.88
903, 100, 32.25, 31.05
906, 100, 32.25, 31.04
909, 100, 31.25, 32.08
912, 100, 32.46, 30.81
915, 100, 31.44, 31.83
919, 100, 31.74, 31.54
922, 100, 32.05, 31.20
925, 100, 31.94, 31.36
928, 100, 31.74, 31.53
931, 100, 32.05, 31.21
934, 100, 31.84, 31.45
937, 100, 32.15, 31.18
941, 100, 32.05, 31.25
944, 100, 32.36, 30.98
947, 100, 31.84, 31.41
950, 100, 31.25, 32.03
953, 100, 31.74, 31.56
956, 100, 30.67, 32.67
960, 100, 31.94, 31.34
963, 100, 32.05, 31.23
966, 100, 31.84, 31.44
969, 100, 31.74, 31.51
972, 100, 30.58, 32.77
976, 100, 31.15, 32.13
979, 100, 31.54, 31.71
982, 100, 32.15, 31.13
985, 100, 30.95, 32.32
988, 100, 32.15, 31.10
991, 100, 32.15, 31.17
995, 100, 31.05, 32.25
998, 100, 31.74, 31.51
1001, 100, 32.46, 30.86
1004, 100, 30.76, 32.50
1007, 100, 32.46, 30.82
1010, 100, 32.05, 31.20
1013, 100, 31.74, 31.59
1017, 100, 32.05, 31.29
1020, 100, 31.54, 31.74
1023, 100, 31.84, 31.47
1026, 100, 32.15, 31.13
1029, 100, 31.84, 31.47
1032, 100, 32.25, 31.03
1035, 100, 30.95, 32.33
1039, 100, 31.94, 31.30
1042, 100, 31.64, 31.62
1045, 100, 31.74, 31.51
1048, 100, 32.25, 31.01
1051, 100, 31.54, 31.76
1054, 100, 31.64, 31.69
1058, 100, 32.15, 31.17
1061, 100, 32.57, 30.72
1064, 100, 31.34, 31.95
1067, 100, 32.05, 31.25
1070, 100, 30.86, 32.46
1073, 100, 31.64, 31.64
1076, 100, 32.46, 30.89
1080, 100, 28.57, 35.02
1083, 100, 31.44, 31.84
1086, 100, 32.15, 31.14
1089, 100, 31.54, 31.76
1093, 100, 31.84, 31.49
1096, 100, 31.15, 32.15
1099, 100, 31.64, 31.67
1102, 100, 31.84, 31.41
1105, 100, 31.94, 31.30
1108, 100, 31.94, 31.33
1112, 100, 31.15, 32.14
1115, 100, 31.05, 32.23
1118, 100, 31.74, 31.56
1121, 100, 31.84, 31.47
1124, 100, 31.64, 31.69
1128, 100, 31.74, 31.56
1131, 100, 31.74, 31.53
1134, 100, 31.64, 31.64
1137, 100, 32.05, 31.26
1140, 100, 31.74, 31.53
1143, 100, 31.54, 31.71
1146, 100, 31.74, 31.55
1150, 100, 31.54, 31.72
1153, 100, 31.54, 31.71
1156, 100, 31.15, 32.14
1159, 100, 31.54, 31.73
1162, 100, 32.25, 31.05
1165, 100, 32.15, 31.14
1169, 100, 31.74, 31.54
1172, 100, 31.84, 31.43
1175, 100, 31.44, 31.85
1178, 100, 31.54, 31.77
1181, 100, 32.25, 31.00
1185, 100, 30.67, 32.67
1188, 100, 29.23, 34.24
1191, 100, 31.44, 31.88
1194, 100, 31.54, 31.77
1197, 100, 31.94, 31.31
1201, 100, 32.15, 31.16
1204, 100, 31.34, 31.98
1207, 100, 32.46, 30.85
1210, 100, 31.25, 32.01
1213, 100, 31.74, 31.53
1216, 100, 31.44, 31.84
1220, 100, 31.05, 32.25
1223, 100, 31.74, 31.57
1226, 100, 32.15, 31.15
1229, 100, 30.67, 32.61
1232, 100, 32.25, 31.02
1235, 100, 31.84, 31.45
1239, 100, 31.54, 31.79
1242, 100, 32.05, 31.28
1245, 100, 31.34, 31.95
1248, 100, 31.44, 31.85
1251, 100, 31.74, 31.53
1255, 100, 31.34, 31.91
1258, 100, 31.54, 31.79
1261, 100, 31.94, 31.31
1264, 100, 31.34, 31.95
1267, 100, 31.74, 31.53
1270, 100, 31.54, 31.75
1274, 100, 31.54, 31.78
1277, 100, 31.34, 31.97
1280, 100, 31.84, 31.41
1283, 100, 31.74, 31.51
1286, 100, 31.54, 31.71
1289, 100, 31.44, 31.83
1293, 100, 29.85, 33.56
1296, 100, 31.05, 32.22
1299, 100, 31.44, 31.80
1302, 100, 32.25, 31.00
1306, 100, 30.95, 32.30
1309, 100, 32.05, 31.20
1312, 100, 32.05, 31.22
1315, 100, 31.15, 32.10
1318, 100, 31.64, 31.62
1321, 100, 32.05, 31.21
1325, 100, 31.44, 31.82
1328, 100, 31.74, 31.53
1331, 100, 32.46, 30.83
1334, 100, 30.58, 32.76
1337, 100, 31.25, 32.00
1340, 100, 32.15, 31.15
1344, 100, 31.34, 31.92
1347, 100, 31.54, 31.74
1350, 100, 31.54, 31.75
1353, 100, 31.54, 31.72
1356, 100, 31.94, 31.31
1359, 100, 31.34, 31.94
1363, 100, 32.25, 31.03
1366, 100, 32.36, 30.96
1369, 100, 31.44, 31.88
1372, 100, 31.84, 31.47
1375, 100, 31.74, 31.50
1378, 100, 31.94, 31.35
1381, 100, 31.74, 31.57
1385, 100, 31.64, 31.62
1388, 100, 31.34, 31.98
1391, 100, 32.25, 31.06
1394, 100, 30.76, 32.57
1397, 100, 32.15, 31.17
1401, 100, 29.76, 33.65
1404, 100, 30.76, 32.56
1407, 100, 32.25, 31.08
1410, 100, 31.54, 31.74
1413, 100, 31.64, 31.66
1417, 100, 31.94, 31.37
1420, 100, 31.34, 31.93
1423, 100, 31.84, 31.49
1426, 100, 31.84, 31.49
1429, 100, 31.05, 32.26
1433, 100, 31.64, 31.61
1436, 100, 31.74, 31.57
1439, 100, 31.34, 31.92
1442, 100, 31.54, 31.70
1445, 100, 31.74, 31.51
1448, 100, 32.15, 31.13
1451, 100, 31.84, 31.42
1455, 100, 31.05, 32.29
1458, 100, 32.36, 30.95
1461, 100, 31.64, 31.65
1464, 100, 31.25, 32.08
1467, 100, 31.74, 31.58
1471, 100, 31.54, 31.73
1474, 100, 31.94, 31.36
1477, 100, 31.54, 31.70
1480, 100, 31.84, 31.41
1483, 100, 31.54, 31.73
1486, 100, 31.64, 31.60
1490, 100, 31.54, 31.73
1493, 100, 31.74, 31.59
1496, 100, 32.36, 30.96
1499, 100, 31.25, 32.03
1502, 100, 31.44, 31.86
1505, 100, 30.67, 32.63
1509, 100, 29.58, 33.87
1512, 100, 31.25, 32.01
1516, 100, 27.32, 36.67
1519, 100, 28.81, 34.74
1523, 100, 29.49, 33.91
1526, 100, 30.76, 32.50
1529, 100, 30.48, 32.83
1532, 100, 31.64, 31.65
1536, 100, 31.54, 31.70
1539, 100, 30.58, 32.79
1542, 100, 32.05, 31.28
1545, 100, 31.54, 31.71
1548, 100, 30.48, 32.82
1552, 100, 32.15, 31.19
1555, 100, 30.76, 32.53
1558, 100, 30.67, 32.61
1561, 100, 31.84, 31.41
1564, 100, 30.86, 32.43
1568, 100, 31.94, 31.34
1571, 100, 31.64, 31.65
1574, 100, 30.95, 32.34
1577, 100, 31.84, 31.41
1580, 100, 31.44, 31.88
1584, 100, 31.64, 31.68
1587, 100, 30.86, 32.47
1590, 100, 31.54, 31.74
1593, 100, 31.84, 31.40
1596, 100, 30.95, 32.31
1600, 100, 31.25, 32.08
1603, 100, 32.36, 30.97
1606, 100, 31.44, 31.82
1609, 100, 30.86, 32.48
1612, 100, 31.74, 31.53
1616, 100, 29.58, 33.84
1619, 100, 31.15, 32.11
1622, 100, 31.74, 31.53
1625, 100, 30.67, 32.60
1628, 100, 31.64, 31.60
1632, 100, 31.84, 31.47
1635, 100, 31.44, 31.81
1638, 100, 30.86, 32.47
1641, 100, 31.64, 31.68
1644, 100, 30.67, 32.68
1648, 100, 32.15, 31.17
1651, 100, 31.25, 32.00
1654, 100, 30.95, 32.36
1657, 100, 31.74, 31.59
1660, 100, 32.05, 31.29
1664, 100, 31.54, 31.77
1667, 100, 31.25, 32.09
1670, 100, 31.54, 31.72
1673, 100, 30.58, 32.74
1676, 100, 31.84, 31.44
1680, 100, 30.95, 32.31
1683, 100, 31.64, 31.64
1686, 100, 32.05, 31.27
1689, 100, 30.48, 32.85
1692, 100, 31.94, 31.38
1696, 100, 31.34, 31.96
1699, 100, 31.74, 31.50
1702, 100, 31.54, 31.71
1705, 100, 31.05, 32.27
1708, 100, 30.86, 32.44
1711, 100, 32.05, 31.21
1715, 100, 31.44, 31.87
1718, 100, 31.34, 31.96
1721, 100, 29.76, 33.64
1724, 100, 30.95, 32.35
1728, 100, 31.84, 31.49
1731, 100, 31.15, 32.11
1734, 100, 30.95, 32.34
1737, 100, 32.05, 31.25
1740, 100, 31.34, 31.97
1744, 100, 31.84, 31.41
1747, 100, 31.74, 31.57
1750, 100, 30.48, 32.85
1753, 100, 31.94, 31.31
1756, 100, 31.54, 31.73
1760, 100, 31.25, 32.05
1763, 100, 30.95, 32.34
1766, 100, 31.44, 31.83
1769, 100, 31.25, 32.09
1772, 100, 31.15, 32.15
1776, 100, 31.74, 31.54
1779, 100, 31.74, 31.57
1782, 100, 31.74, 31.52
1785, 100, 31.44, 31.82
1788, 100, 31.74, 31.56
1791, 100, 31.34, 31.95
1795, 100, 30.86, 32.46
1798, 100, 31.74, 31.53
1801, 100, 30.95, 32.32
1804, 100, 31.74, 31.54
1807, 100, 31.64, 31.68
1811, 100, 31.94, 31.35
1814, 100, 31.25, 32.05
1817, 100, 31.64, 31.69
1820, 100, 30.95, 32.35
1823, 100, 31.64, 31.63
1827, 100, 30.95, 32.37
1830, 100, 31.15, 32.10
1833, 100, 31.54, 31.76
1836, 100, 31.25, 32.03
1840, 100, 30.48, 32.80
1843, 100, 31.15, 32.10
1846, 100, 30.21, 33.10
1849, 100, 30.58, 32.79
1853, 100, 30.95, 32.33
1856, 100, 31.44, 31.81
1859, 100, 30.21, 33.10
1862, 100, 31.74, 31.56
1866, 100, 30.39, 32.93
1869, 100, 31.34, 31.94
1872, 100, 30.95, 32.33
1875, 100, 30.67, 32.63
1878, 100, 30.86, 32.43
1882, 100, 31.84, 31.48
1885, 100, 30.39, 32.95
1888, 100, 30.76, 32.56
1891, 100, 31.44, 31.87
1895, 100, 30.21, 33.12
1898, 100, 30.30, 33.03
1901, 100, 31.34, 31.98
1905, 100, 29.67, 33.72
1908, 100, 30.67, 32.66
1911, 100, 31.64, 31.68
1914, 100, 30.95, 32.32
1917, 100, 31.84, 31.46
1921, 100, 31.15, 32.13
1924, 100, 31.15, 32.19
1927, 100, 31.25, 32.08
1930, 100, 31.54, 31.79
1933, 100, 31.64, 31.63
1937, 100, 31.05, 32.24
1940, 100, 31.64, 31.68
1943, 100, 31.64, 31.61
1946, 100, 31.44, 31.82
1949, 100, 31.25, 32.07
1953, 100, 31.54, 31.75
1956, 100, 31.05, 32.20
1959, 100, 31.15, 32.10
1962, 100, 31.64, 31.63
1965, 100, 32.15, 31.13
1969, 100, 31.15, 32.13
1972, 100, 31.54, 31.70
1975, 100, 31.44, 31.83
1978, 100, 31.25, 32.03
1981, 100, 31.64, 31.62
1985, 100, 31.05, 32.27
1988, 100, 31.54, 31.73
1991, 100, 31.74, 31.51
1994, 100, 31.05, 32.28
1997, 100, 31.84, 31.41
2000, 100, 31.64, 31.69
2004, 100, 30.48, 32.82
2007, 100, 31.74, 31.57
2010, 100, 31.34, 31.93
2013, 100, 30.95, 32.31
2017, 100, 31.15, 32.14
2020, 100, 30.95, 32.37
2023, 100, 31.64, 31.61
2026, 100, 31.54, 31.74
2029, 100, 31.05, 32.26
2032, 100, 32.15, 31.13
2036, 100, 31.94, 31.39
2039, 100, 30.86, 32.44
2042, 100, 31.84, 31.40
2045, 100, 30.86, 32.46
2048, 100, 31.15, 32.17
2052, 100, 31.34, 31.99
2055, 100, 30.95, 32.38
2058, 100, 31.54, 31.75
2061, 100, 31.44, 31.83
2065, 100, 31.05, 32.23
2068, 100, 31.25, 32.02
2071, 100, 31.64, 31.64
2074, 100, 31.34, 31.97
2077, 100, 31.34, 31.96
2081, 100, 31.05, 32.26
2084, 100, 32.15, 31.15
2087, 100, 31.25, 32.02
2090, 100, 31.74, 31.58
2093, 100, 31.34, 31.97
2096, 100, 31.44, 31.83
2100, 100, 31.44, 31.83
2103, 100, 30.95, 32.35
2106, 100, 32.15, 31.19
2109, 100, 31.64, 31.69
2112, 100, 31.44, 31.87
2116, 100, 31.05, 32.20
2119, 100, 31.64, 31.69
2122, 100, 31.64, 31.67
2125, 100, 31.05, 32.22
2128, 100, 31.54, 31.72
2132, 100, 31.34, 31.90
2135, 100, 31.64, 31.66
2138, 100, 31.84, 31.41
2141, 100, 31.64, 31.65
2144, 100, 30.76, 32.56
2148, 100, 29.41, 34.07
2151, 100, 31.25, 32.07
2154, 100, 31.44, 31.83
2157, 100, 31.34, 31.98
2160, 100, 31.74, 31.52
2164, 100, 31.74, 31.50
2167, 100, 31.74, 31.53
2170, 100, 31.64, 31.64
2173, 100, 31.84, 31.44
2176, 100, 31.74, 31.51
2179, 100, 31.34, 31.92
2183, 100, 31.54, 31.72
2186, 100, 31.05, 32.28
2189, 100, 30.86, 32.43
2192, 100, 31.94, 31.38
2196, 100, 30.86, 32.40
2199, 100, 31.44, 31.81
2202, 100, 31.74, 31.51
2205, 100, 31.34, 31.91
2208, 100, 31.15, 32.19
2211, 100, 31.64, 31.61
2215, 100, 31.34, 31.98
2218, 100, 31.05, 32.21
2221, 100, 31.54, 31.70
2224, 100, 30.67, 32.60
2227, 100, 31.74, 31.56
2231, 100, 31.94, 31.38
2234, 100, 31.84, 31.44
2237, 100, 31.84, 31.48
2240, 100, 31.64, 31.65
2243, 100, 31.25, 32.08
2247, 100, 31.05, 32.29
2250, 100, 30.76, 32.53
2253, 100, 28.24, 35.46
2257, 100, 31.84, 31.44
2260, 100, 30.30, 33.00
2263, 100, 31.34, 31.93
2266, 100, 31.34, 31.96
2269, 100, 31.05, 32.27
2273, 100, 31.54, 31.71
2276, 100, 31.54, 31.75
2279, 100, 30.76, 32.59
2282, 100, 31.44, 31.85
2285, 100, 31.34, 31.91
2289, 100, 31.34, 31.99
2292, 100, 31.15, 32.12
2295, 100, 30.95, 32.35
2298, 100, 30.67, 32.65
2302, 100, 31.64, 31.68
2305, 100, 31.34, 31.92
2308, 100, 31.44, 31.86
2311, 100, 31.05, 32.23
2314, 100, 31.25, 32.00
2318, 100, 31.54, 31.79
2321, 100, 31.84, 31.42
2324, 100, 31.44, 31.87
2327, 100, 31.54, 31.75
2330, 100, 31.74, 31.59
2333, 100, 31.54, 31.74
2337, 100, 32.15, 31.15
2340, 100, 30.95, 32.39
2343, 100, 31.05, 32.26
2346, 100, 31.74, 31.51
2349, 100, 30.95, 32.38
2353, 100, 31.15, 32.16
2356, 100, 32.25, 31.09
2359, 100, 29.76, 33.60
2363, 100, 28.81, 34.74
2366, 100, 30.95, 32.31
2369, 100, 30.86, 32.42
2372, 100, 31.64, 31.62
2376, 100, 30.58, 32.72
2379, 100, 31.34, 31.96
2382, 100, 30.67, 32.65
2385, 100, 31.44, 31.89
2388, 100, 31.34, 31.96
2392, 100, 31.34, 31.99
2395, 100, 30.76, 32.54
2398, 100, 30.95, 32.32
2401, 100, 31.34, 31.96
2405, 100, 30.48, 32.81
2408, 100, 31.64, 31.68
2411, 100, 31.25, 32.00
2414, 100, 30.95, 32.37
2417, 100, 31.64, 31.65
2421, 100, 31.34, 31.91
2424, 100, 30.58, 32.72
2427, 100, 31.84, 31.48
2430, 100, 31.25, 32.09
2434, 100, 30.48, 32.81
2437, 100, 31.05, 32.27
2440, 100, 31.15, 32.19
2443, 100, 31.25, 32.00
2446, 100, 31.34, 31.91
2450, 100, 31.05, 32.24
2453, 100, 31.94, 31.38
2456, 100, 31.25, 32.03
2459, 100, 31.15, 32.10
2462, 100, 31.84, 31.40
2466, 100, 30.30, 33.05
2469, 100, 27.85, 35.92
2472, 100, 31.54, 31.79
2476, 100, 31.15, 32.16
2479, 100, 30.95, 32.30
2482, 100, 31.54, 31.79
2485, 100, 31.15, 32.18
2488, 100, 31.64, 31.64
2492, 100, 31.64, 31.66
2495, 100, 30.76, 32.55
2498, 100, 31.05, 32.22
2501, 100, 32.05, 31.27
2505, 100, 30.95, 32.30
2508, 100, 31.64, 31.60
2511, 100, 31.25, 32.04
2514, 100, 31.44, 31.87
2517, 100, 30.95, 32.30
2520, 100, 31.84, 31.43
2524, 100, 31.74, 31.54
2527, 100, 31.34, 31.97
2530, 100, 31.64, 31.64
2533, 100, 31.64, 31.69
2536, 100, 31.25, 32.06
2540, 100, 31.15, 32.12
2543, 100, 31.84, 31.46
2546, 100, 32.05, 31.25
2549, 100, 28.98, 34.58
2553, 100, 26.10, 38.31
2557, 100, 28.90, 34.61
2560, 100, 30.86, 32.41
2563, 100, 31.54, 31.72
2566, 100, 31.64, 31.67
2569, 100, 31.34, 31.95
2573, 100, 31.84, 31.49
2576, 100, 28.40, 35.24
2579, 100, 30.95, 32.39
2583, 100, 31.25, 32.06
2586, 100, 31.84, 31.41
2589, 100, 31.05, 32.25
2592, 100, 30.48, 32.84
2596, 100, 27.17, 36.82
2599, 100, 31.64, 31.68
2602, 100, 31.05, 32.24
2606, 100, 31.34, 31.99
2609, 100, 31.84, 31.48
2612, 100, 31.34, 31.94
2615, 100, 31.15, 32.18
2618, 100, 31.34, 31.95
2621, 100, 32.25, 31.03
2625, 100, 31.64, 31.63
2628, 100, 31.15, 32.11
2631, 100, 31.54, 31.72
2634, 100, 30.95, 32.33
2637, 100, 31.64, 31.65
2641, 100, 31.05, 32.22
2644, 100, 31.54, 31.79
2647, 100, 31.34, 31.92
2650, 100, 30.95, 32.31
2653, 100, 31.54, 31.73
2657, 100, 31.84, 31.48
2660, 100, 31.74, 31.59
2663, 100, 31.94, 31.39
2666, 100, 31.64, 31.69
2669, 100, 31.74, 31.57
2672, 100, 32.15, 31.18
2676, 100, 31.54, 31.72
2679, 100, 31.74, 31.56
2682, 100, 29.94, 33.44
2686, 100, 28.90, 34.69
2689, 100, 31.94, 31.37
2692, 100, 31.34, 31.98
2695, 100, 31.34, 31.99
2698, 100, 31.54, 31.73
2701, 100, 31.64, 31.60
2705, 100, 31.84, 31.49
2708, 100, 31.44, 31.85
2711, 100, 31.74, 31.50
2714, 100, 31.34, 31.97
2717, 100, 31.54, 31.70
2720, 100, 31.94, 31.33
2724, 100, 31.64, 31.66
2727, 100, 31.44, 31.80
2730, 100, 31.64, 31.66
2733, 100, 31.74, 31.53
2736, 100, 31.34, 31.99
2740, 100, 31.44, 31.82
2743, 100, 31.74, 31.55
2746, 100, 30.21, 33.11
2749, 100, 31.74, 31.50
2752, 100, 32.05, 31.27
2756, 100, 31.34, 31.98
2759, 100, 31.44, 31.88
2762, 100, 31.54, 31.71
2765, 100, 31.15, 32.11
2768, 100, 31.74, 31.50
2771, 100, 31.64, 31.64
2775, 100, 31.44, 31.89
2778, 100, 31.94, 31.32
2781, 100, 31.74, 31.53
2784, 100, 31.15, 32.11
2787, 100, 31.94, 31.31
2791, 100, 29.85, 33.58
2794, 100, 28.73, 34.81
2797, 100, 31.54, 31.70
2800, 100, 31.74, 31.51
2804, 100, 31.34, 31.99
2807, 100, 31.64, 31.69
2810, 100, 31.74, 31.53
2813, 100, 31.15, 32.16
2816, 100, 32.05, 31.24
2820, 100, 31.64, 31.68
2823, 100, 31.34, 31.99
2826, 100, 31.74, 31.51
2829, 100, 31.94, 31.39
2832, 100, 31.15, 32.16
2835, 100, 32.15, 31.10
2839, 100, 31.74, 31.59
2842, 100, 31.94, 31.35
2845, 100, 31.05, 32.28
2848, 100, 31.34, 31.96
