time,transactions,batch_throughput_TPS,avg_tx_duration_ms
335, 100, 23.98, 41.70
339, 100, 24.03, 41.63
343, 100, 23.86, 41.92
347, 100, 24.57, 40.70
352, 100, 24.27, 41.20
356, 100, 24.21, 41.36
360, 100, 24.09, 41.55
364, 100, 24.09, 41.58
368, 100, 24.33, 41.11
372, 100, 24.33, 41.15
376, 100, 23.69, 42.24
381, 100, 24.09, 41.52
385, 100, 24.03, 41.63
389, 100, 24.33, 41.17
393, 100, 24.15, 41.42
397, 100, 24.63, 40.68
401, 100, 24.93, 40.15
405, 100, 24.15, 41.40
409, 100, 24.39, 41.04
414, 100, 24.09, 41.58
418, 100, 24.27, 41.29
422, 100, 24.27, 41.20
426, 100, 24.57, 40.79
430, 100, 24.63, 40.60
434, 100, 24.50, 40.80
438, 100, 23.69, 42.21
442, 100, 24.27, 41.25
447, 100, 24.50, 40.88
451, 100, 24.27, 41.22
455, 100, 24.21, 41.38
459, 100, 24.50, 40.84
463, 100, 24.15, 41.47
467, 100, 24.44, 40.99
471, 100, 24.50, 40.81
475, 100, 24.21, 41.38
480, 100, 24.15, 41.45
484, 100, 23.86, 41.98
488, 100, 24.03, 41.62
492, 100, 24.50, 40.83
496, 100, 24.21, 41.36
500, 100, 24.81, 40.35
504, 100, 24.27, 41.21
509, 100, 23.86, 41.97
513, 100, 23.80, 42.06
517, 100, 24.27, 41.22
521, 100, 24.27, 41.24
525, 100, 24.15, 41.46
529, 100, 24.57, 40.74
533, 100, 24.39, 41.08
537, 100, 24.63, 40.65
542, 100, 24.33, 41.16
546, 100, 23.98, 41.76
550, 100, 24.03, 41.64
554, 100, 24.39, 41.04
558, 100, 24.39, 41.03
562, 100, 24.44, 40.95
566, 100, 23.80, 42.05
571, 100, 23.86, 41.93
575, 100, 24.69, 40.52
579, 100, 24.09, 41.56
583, 100, 24.27, 41.20
587, 100, 24.09, 41.57
591, 100, 24.27, 41.20
595, 100, 24.44, 40.96
600, 100, 24.33, 41.16
604, 100, 24.39, 41.08
608, 100, 24.33, 41.14
612, 100, 24.39, 41.02
616, 100, 24.39, 41.06
620, 100, 23.92, 41.89
624, 100, 24.33, 41.14
629, 100, 20.96, 47.76
633, 100, 23.36, 42.82
638, 100, 24.21, 41.36
642, 100, 24.44, 40.98
646, 100, 24.27, 41.26
650, 100, 24.39, 41.01
654, 100, 24.39, 41.05
658, 100, 23.98, 41.76
662, 100, 23.86, 41.92
667, 100, 24.03, 41.63
671, 100, 24.33, 41.16
675, 100, 24.21, 41.34
679, 100, 23.98, 41.78
683, 100, 24.39, 41.02
687, 100, 24.50, 40.85
691, 100, 24.33, 41.16
695, 100, 24.63, 40.62
700, 100, 24.39, 41.05
704, 100, 24.57, 40.70
708, 100, 24.03, 41.61
712, 100, 24.63, 40.64
716, 100, 24.15, 41.40
720, 100, 24.21, 41.38
724, 100, 23.52, 42.50
729, 100, 24.03, 41.68
733, 100, 24.03, 41.63
737, 100, 23.98, 41.75
741, 100, 24.03, 41.64
745, 100, 23.98, 41.71
749, 100, 24.27, 41.29
754, 100, 24.21, 41.30
758, 100, 23.98, 41.77
762, 100, 24.21, 41.38
766, 100, 24.33, 41.10
770, 100, 24.15, 41.44
774, 100, 24.21, 41.37
778, 100, 24.39, 41.02
783, 100, 24.03, 41.65
787, 100, 24.33, 41.15
791, 100, 24.15, 41.45
795, 100, 24.03, 41.67
799, 100, 24.27, 41.23
803, 100, 23.75, 42.19
807, 100, 24.33, 41.19
812, 100, 24.27, 41.20
816, 100, 24.27, 41.23
820, 100, 24.09, 41.54
824, 100, 24.27, 41.20
828, 100, 24.44, 40.90
832, 100, 24.27, 41.29
836, 100, 24.39, 41.06
841, 100, 24.09, 41.56
845, 100, 24.21, 41.36
849, 100, 24.21, 41.36
853, 100, 24.27, 41.29
857, 100, 24.21, 41.34
861, 100, 24.15, 41.45
865, 100, 24.15, 41.49
870, 100, 24.09, 41.57
874, 100, 24.09, 41.56
878, 100, 24.15, 41.45
882, 100, 24.03, 41.64
886, 100, 24.57, 40.78
890, 100, 23.86, 41.98
895, 100, 24.09, 41.52
899, 100, 24.15, 41.43
903, 100, 24.27, 41.27
907, 100, 23.92, 41.80
911, 100, 24.27, 41.28
915, 100, 24.21, 41.39
919, 100, 23.98, 41.72
924, 100, 24.33, 41.18
928, 100, 23.98, 41.79
932, 100, 24.69, 40.54
936, 100, 24.44, 40.97
940, 100, 24.15, 41.41
944, 100, 23.80, 42.05
948, 100, 23.86, 41.94
953, 100, 24.50, 40.82
957, 100, 23.92, 41.82
961, 100, 24.27, 41.22
965, 100, 24.15, 41.49
969, 100, 24.33, 41.10
973, 100, 24.09, 41.52
977, 100, 24.27, 41.21
982, 100, 24.09, 41.54
986, 100, 24.33, 41.10
990, 100, 24.63, 40.69
994, 100, 24.03, 41.64
998, 100, 24.44, 40.97
1002, 100, 24.50, 40.86
1006, 100, 24.44, 40.94
1010, 100, 23.92, 41.88
1015, 100, 24.69, 40.50
1019, 100, 24.27, 41.25
1023, 100, 24.09, 41.54
1027, 100, 24.21, 41.30
1031, 100, 23.86, 41.91
1035, 100, 24.09, 41.56
1040, 100, 23.47, 42.67
1044, 100, 24.21, 41.32
1048, 100, 24.09, 41.50
1052, 100, 24.33, 41.12
1056, 100, 24.39, 41.09
1060, 100, 24.15, 41.46
1064, 100, 24.21, 41.31
1069, 100, 24.15, 41.48
1073, 100, 24.03, 41.67
1077, 100, 24.33, 41.16
1081, 100, 23.86, 41.97
1085, 100, 24.21, 41.36
1089, 100, 24.09, 41.53
1094, 100, 24.27, 41.28
1098, 100, 24.09, 41.54
1102, 100, 24.33, 41.19
1106, 100, 24.44, 40.98
1110, 100, 24.15, 41.45
1114, 100, 24.03, 41.69
1118, 100, 24.03, 41.66
1123, 100, 24.33, 41.16
1127, 100, 24.21, 41.30
1131, 100, 24.21, 41.32
1135, 100, 24.15, 41.41
1139, 100, 24.15, 41.46
1143, 100, 24.39, 41.09
1147, 100, 24.33, 41.17
1152, 100, 24.27, 41.28
1156, 100, 24.15, 41.40
1160, 100, 20.74, 48.29
1165, 100, 22.27, 44.96
1169, 100, 24.03, 41.61
1173, 100, 24.69, 40.51
1177, 100, 24.33, 41.16
1182, 100, 23.80, 42.03
1186, 100, 23.98, 41.76
1190, 100, 24.27, 41.23
1194, 100, 24.33, 41.15
1198, 100, 24.03, 41.62
1202, 100, 24.39, 41.03
1206, 100, 24.44, 40.90
1211, 100, 24.03, 41.63
1215, 100, 24.57, 40.79
1219, 100, 24.63, 40.66
1223, 100, 24.44, 40.98
1227, 100, 24.44, 40.90
1231, 100, 24.33, 41.16
1235, 100, 24.33, 41.10
1239, 100, 24.33, 41.11
1243, 100, 24.57, 40.75
1247, 100, 24.33, 41.19
1252, 100, 24.50, 40.89
1256, 100, 24.63, 40.66
1260, 100, 24.27, 41.29
1264, 100, 23.98, 41.76
1268, 100, 24.75, 40.45
1273, 100, 19.53, 51.25
1277, 100, 23.14, 43.20
1282, 100, 23.75, 42.15
1286, 100, 24.44, 40.98
1290, 100, 24.09, 41.53
1294, 100, 24.33, 41.17
1298, 100, 24.33, 41.10
1302, 100, 24.33, 41.15
1306, 100, 24.15, 41.42
1311, 100, 24.33, 41.11
1315, 100, 24.33, 41.11
1319, 100, 23.98, 41.72
1323, 100, 24.21, 41.38
1327, 100, 24.57, 40.78
1331, 100, 24.39, 41.09
1335, 100, 24.75, 40.40
1339, 100, 24.09, 41.59
1344, 100, 24.09, 41.54
1348, 100, 24.27, 41.25
1352, 100, 24.21, 41.30
1356, 100, 24.39, 41.08
1360, 100, 24.09, 41.56
1364, 100, 24.33, 41.17
1368, 100, 24.69, 40.54
1372, 100, 24.33, 41.10
1377, 100, 24.57, 40.78
1381, 100, 24.21, 41.38
1386, 100, 19.49, 51.31
1390, 100, 23.69, 42.26
1394, 100, 23.86, 41.94
1399, 100, 23.36, 42.83
1403, 100, 23.86, 41.91
1407, 100, 24.09, 41.53
1411, 100, 23.92, 41.87
1415, 100, 23.75, 42.17
1419, 100, 24.15, 41.40
1424, 100, 24.33, 41.19
1428, 100, 22.98, 43.56
1432, 100, 23.47, 42.62
1436, 100, 23.47, 42.69
1441, 100, 23.86, 41.95
1445, 100, 24.75, 40.47
1449, 100, 24.33, 41.19
1453, 100, 24.03, 41.69
1457, 100, 23.86, 41.98
1461, 100, 24.39, 41.03
1465, 100, 24.15, 41.40
1470, 100, 24.39, 41.03
1474, 100, 24.09, 41.55
1478, 100, 24.21, 41.37
1482, 100, 23.86, 41.95
1486, 100, 24.33, 41.13
1490, 100, 23.98, 41.73
1495, 100, 24.21, 41.38
1499, 100, 24.33, 41.14
1503, 100, 24.21, 41.33
1507, 100, 23.98, 41.79
1511, 100, 23.98, 41.72
1515, 100, 24.03, 41.61
1520, 100, 23.31, 42.90
1524, 100, 23.75, 42.11
1528, 100, 24.21, 41.36
1532, 100, 24.03, 41.67
1536, 100, 24.15, 41.43
1540, 100, 24.21, 41.31
1545, 100, 24.15, 41.44
1549, 100, 24.33, 41.17
1553, 100, 23.86, 41.90
1557, 100, 24.39, 41.01
1561, 100, 23.98, 41.74
1565, 100, 23.69, 42.23
1570, 100, 23.58, 42.43
1574, 100, 23.69, 42.29
1578, 100, 24.21, 41.38
1582, 100, 24.15, 41.47
1586, 100, 23.58, 42.45
1591, 100, 23.92, 41.85
1595, 100, 23.98, 41.72
1599, 100, 24.69, 40.52
1603, 100, 23.98, 41.75
1607, 100, 24.03, 41.66
1611, 100, 24.27, 41.20
1616, 100, 24.27, 41.22
1620, 100, 23.80, 42.03
1624, 100, 24.03, 41.65
1628, 100, 23.98, 41.75
1632, 100, 24.27, 41.28
1636, 100, 24.15, 41.48
1641, 100, 23.92, 41.88
1645, 100, 24.50, 40.85
1649, 100, 24.50, 40.80
1653, 100, 24.69, 40.53
1657, 100, 24.50, 40.86
1661, 100, 24.57, 40.76
1665, 100, 23.69, 42.25
1669, 100, 24.63, 40.63
1673, 100, 24.39, 41.00
1678, 100, 24.15, 41.42
1682, 100, 24.33, 41.14
1686, 100, 23.86, 41.97
1690, 100, 24.15, 41.44
1694, 100, 24.21, 41.36
1698, 100, 24.39, 41.01
1702, 100, 24.63, 40.62
1706, 100, 24.09, 41.54
1711, 100, 24.21, 41.33
1715, 100, 24.03, 41.66
1719, 100, 24.09, 41.56
1723, 100, 24.57, 40.76
1727, 100, 24.21, 41.34
1731, 100, 24.50, 40.89
1735, 100, 24.44, 40.97
1739, 100, 24.63, 40.69
1744, 100, 24.69, 40.58
1748, 100, 24.75, 40.49
1752, 100, 24.50, 40.82
1756, 100, 23.80, 42.01
1760, 100, 24.44, 40.95
1764, 100, 23.86, 41.95
1768, 100, 24.03, 41.60
1772, 100, 24.15, 41.48
1777, 100, 24.33, 41.16
1781, 100, 23.98, 41.74
1785, 100, 24.15, 41.47
1789, 100, 23.75, 42.10
1793, 100, 24.09, 41.53
1797, 100, 24.57, 40.74
1802, 100, 24.21, 41.32
1806, 100, 24.63, 40.60
1810, 100, 24.09, 41.57
1814, 100, 24.15, 41.45
1818, 100, 24.09, 41.51
1822, 100, 24.50, 40.88
1826, 100, 23.69, 42.28
1831, 100, 24.21, 41.31
1835, 100, 23.86, 41.98
1839, 100, 24.50, 40.85
1843, 100, 24.50, 40.86
1847, 100, 24.33, 41.13
1851, 100, 24.57, 40.72
1855, 100, 23.52, 42.51
1860, 100, 24.27, 41.24
1864, 100, 24.21, 41.30
1868, 100, 24.44, 40.94
1872, 100, 24.21, 41.39
1876, 100, 24.33, 41.17
1880, 100, 23.92, 41.85
1884, 100, 23.64, 42.36
1889, 100, 24.57, 40.79
1893, 100, 24.15, 41.41
1897, 100, 24.81, 40.33
1901, 100, 24.15, 41.40
1905, 100, 24.44, 40.91
1909, 100, 24.27, 41.27
1913, 100, 24.27, 41.28
1918, 100, 21.69, 46.10
1922, 100, 21.78, 45.91
1927, 100, 23.64, 42.34
1931, 100, 24.15, 41.40
1935, 100, 24.57, 40.75
1939, 100, 23.86, 41.90
1943, 100, 24.44, 40.92
1947, 100, 23.92, 41.85
1952, 100, 24.15, 41.49
1956, 100, 24.09, 41.50
1960, 100, 24.03, 41.60
1964, 100, 24.33, 41.11
1968, 100, 23.92, 41.86
1972, 100, 24.44, 40.95
1976, 100, 23.86, 41.92
1981, 100, 24.57, 40.71
1985, 100, 23.92, 41.81
1989, 100, 23.75, 42.17
1993, 100, 23.69, 42.28
1997, 100, 24.50, 40.81
2001, 100, 23.86, 41.91
2006, 100, 23.98, 41.73
2010, 100, 23.75, 42.10
2014, 100, 24.03, 41.64
2018, 100, 24.81, 40.32
2022, 100, 23.98, 41.73
2026, 100, 24.27, 41.24
2032, 100, 19.45, 51.43
2036, 100, 23.86, 41.90
2040, 100, 24.33, 41.19
2044, 100, 24.69, 40.59
2048, 100, 24.03, 41.63
2052, 100, 24.39, 41.00
2056, 100, 24.09, 41.59
2061, 100, 23.80, 42.07
2065, 100, 24.15, 41.49
2069, 100, 24.75, 40.48
2073, 100, 23.98, 41.77
2077, 100, 24.63, 40.63
2081, 100, 24.15, 41.41
2085, 100, 24.03, 41.68
2090, 100, 24.27, 41.21
2094, 100, 24.27, 41.21
2098, 100, 24.33, 41.10
2102, 100, 24.21, 41.30
2106, 100, 24.81, 40.39
2110, 100, 24.63, 40.67
2114, 100, 24.09, 41.51
2118, 100, 24.27, 41.29
2122, 100, 23.92, 41.87
2127, 100, 24.27, 41.25
2131, 100, 24.50, 40.89
2135, 100, 24.21, 41.32
2139, 100, 22.93, 43.69
2144, 100, 19.60, 51.04
2148, 100, 24.63, 40.67
2153, 100, 24.09, 41.54
2157, 100, 24.50, 40.85
2161, 100, 24.21, 41.32
2165, 100, 24.03, 41.66
2169, 100, 24.21, 41.34
2173, 100, 24.09, 41.59
2177, 100, 24.44, 40.97
2181, 100, 24.57, 40.79
2186, 100, 24.39, 41.08
2190, 100, 24.27, 41.22
2194, 100, 24.44, 40.94
2198, 100, 23.98, 41.76
2202, 100, 24.15, 41.45
2206, 100, 24.63, 40.63
2210, 100, 24.21, 41.37
2214, 100, 24.50, 40.80
2219, 100, 24.15, 41.48
2223, 100, 24.44, 40.90
2227, 100, 23.98, 41.74
2231, 100, 24.21, 41.36
2235, 100, 24.21, 41.32
2239, 100, 24.27, 41.23
2243, 100, 24.03, 41.68
2248, 100, 24.33, 41.13
2252, 100, 20.66, 48.47
2257, 100, 22.22, 45.06
2261, 100, 24.39, 41.01
2265, 100, 23.92, 41.84
2269, 100, 24.03, 41.63
2274, 100, 24.09, 41.57
2278, 100, 23.98, 41.72
2282, 100, 23.98, 41.78
2286, 100, 24.50, 40.89
2290, 100, 24.15, 41.40
2294, 100, 24.57, 40.73
2298, 100, 24.33, 41.17
2302, 100, 24.50, 40.85
2307, 100, 23.47, 42.66
2311, 100, 24.39, 41.04
2315, 100, 23.92, 41.80
2319, 100, 24.03, 41.64
2323, 100, 23.98, 41.70
2327, 100, 24.39, 41.03
2332, 100, 23.80, 42.06
2336, 100, 24.27, 41.24
2340, 100, 24.27, 41.29
2344, 100, 24.44, 40.92
2348, 100, 24.57, 40.75
2352, 100, 24.50, 40.80
2356, 100, 23.92, 41.86
2361, 100, 24.39, 41.07
2365, 100, 24.27, 41.21
2369, 100, 24.15, 41.42
2373, 100, 24.03, 41.64
2377, 100, 24.44, 40.91
2381, 100, 24.27, 41.20
2385, 100, 24.21, 41.35
2390, 100, 24.09, 41.56
2394, 100, 23.92, 41.89
2398, 100, 24.39, 41.05
2402, 100, 24.15, 41.41
2406, 100, 24.39, 41.06
2410, 100, 23.69, 42.24
2414, 100, 24.09, 41.59
2419, 100, 24.57, 40.71
2423, 100, 23.80, 42.04
2427, 100, 23.80, 42.00
2431, 100, 24.39, 41.09
2435, 100, 23.98, 41.72
2439, 100, 24.39, 41.04
2444, 100, 24.27, 41.21
2448, 100, 24.03, 41.61
2452, 100, 23.98, 41.71
2456, 100, 23.98, 41.70
2460, 100, 23.92, 41.86
2464, 100, 24.44, 40.91
2468, 100, 24.27, 41.25
2473, 100, 24.15, 41.46
2477, 100, 24.21, 41.31
2481, 100, 23.80, 42.01
2485, 100, 24.03, 41.69
2489, 100, 23.92, 41.82
2494, 100, 23.69, 42.22
2498, 100, 24.75, 40.49
2502, 100, 23.75, 42.15
2506, 100, 24.69, 40.58
2510, 100, 24.03, 41.60
2514, 100, 24.33, 41.15
2518, 100, 23.64, 42.31
2523, 100, 24.33, 41.17
2527, 100, 24.21, 41.36
2531, 100, 20.74, 48.29
2537, 100, 19.68, 50.87
2541, 100, 22.93, 43.62
2545, 100, 24.27, 41.28
2549, 100, 24.69, 40.58
2553, 100, 24.15, 41.43
2558, 100, 23.86, 41.91
2562, 100, 24.39, 41.04
2566, 100, 24.03, 41.67
2570, 100, 24.63, 40.69
2574, 100, 24.63, 40.66
2578, 100, 24.33, 41.15
2582, 100, 24.21, 41.36
2586, 100, 24.75, 40.44
2590, 100, 24.15, 41.46
2594, 100, 24.63, 40.61
2599, 100, 23.86, 41.93
2603, 100, 24.21, 41.38
2607, 100, 24.33, 41.17
2611, 100, 24.39, 41.09
2615, 100, 23.86, 41.99
2619, 100, 23.92, 41.84
2624, 100, 24.03, 41.69
2628, 100, 24.69, 40.51
2632, 100, 23.92, 41.80
2636, 100, 24.69, 40.54
2640, 100, 24.21, 41.37
2644, 100, 24.50, 40.87
2648, 100, 23.92, 41.85
2652, 100, 24.50, 40.87
2657, 100, 24.21, 41.33
2661, 100, 24.15, 41.49
2665, 100, 24.15, 41.49
2669, 100, 24.69, 40.53
2673, 100, 24.50, 40.88
2677, 100, 24.44, 40.90
2681, 100, 24.63, 40.65
2685, 100, 23.75, 42.18
2690, 100, 24.09, 41.51
2694, 100, 24.15, 41.46
2698, 100, 24.27, 41.20
2702, 100, 24.27, 41.23
2706, 100, 24.21, 41.38
2710, 100, 24.50, 40.80
2714, 100, 23.98, 41.71
2719, 100, 24.27, 41.29
2723, 100, 24.21, 41.35
2727, 100, 24.39, 41.06
2731, 100, 24.27, 41.27
2735, 100, 24.33, 41.14
2739, 100, 24.57, 40.71
2743, 100, 24.21, 41.33
2747, 100, 24.09, 41.56
2752, 100, 24.09, 41.50
2756, 100, 24.57, 40.70
2760, 100, 24.09, 41.51
2764, 100, 24.15, 41.48
2768, 100, 24.33, 41.11
2772, 100, 24.21, 41.35
2776, 100, 24.27, 41.23
2781, 100, 24.27, 41.24
2785, 100, 24.33, 41.12
2789, 100, 23.75, 42.12
2793, 100, 24.03, 41.66
2797, 100, 24.50, 40.81
2801, 100, 24.75, 40.49
2805, 100, 24.15, 41.46
2809, 100, 24.27, 41.20
2814, 100, 24.63, 40.62
2818, 100, 23.98, 41.76
2822, 100, 23.92, 41.85
2826, 100, 24.44, 40.98
2830, 100, 24.27, 41.24
2834, 100, 24.27, 41.23
2838, 100, 23.98, 41.79
2843, 100, 23.92, 41.84
2847, 100, 23.47, 42.65
2851, 100, 24.93, 40.12
2855, 100, 24.44, 40.95
2859, 100, 24.03, 41.60
2863, 100, 24.03, 41.60
2867, 100, 24.93, 40.10
2871, 100, 24.44, 40.97
2876, 100, 24.44, 40.97
2880, 100, 24.27, 41.28
2884, 100, 24.63, 40.61
2888, 100, 24.44, 40.99
2892, 100, 23.98, 41.72
2896, 100, 24.21, 41.33
2900, 100, 24.50, 40.80
2904, 100, 24.03, 41.65
2909, 100, 24.21, 41.38
2913, 100, 23.98, 41.74
2917, 100, 23.52, 42.55
2921, 100, 24.21, 41.36
2925, 100, 24.21, 41.39
2929, 100, 24.44, 40.90
2934, 100, 23.92, 41.82
2938, 100, 24.39, 41.09
2942, 100, 24.75, 40.43
2946, 100, 24.21, 41.39
2950, 100, 23.98, 41.75
2954, 100, 23.98, 41.71
2958, 100, 24.50, 40.86
2963, 100, 24.27, 41.22
2967, 100, 23.92, 41.86
2971, 100, 24.69, 40.53
2975, 100, 24.21, 41.31
2979, 100, 24.27, 41.24
2983, 100, 24.44, 40.91
2987, 100, 24.15, 41.44
2991, 100, 24.57, 40.75
2996, 100, 23.04, 43.43
3001, 100, 19.68, 50.87
3005, 100, 24.21, 41.31
3009, 100, 24.27, 41.22
3013, 100, 24.63, 40.64
3017, 100, 24.09, 41.56
3022, 100, 23.92, 41.86
3026, 100, 24.03, 41.63
3030, 100, 24.27, 41.21
3034, 100, 24.75, 40.46
3038, 100, 24.33, 41.12
3042, 100, 24.27, 41.29
3046, 100, 24.50, 40.89
3050, 100, 24.27, 41.20
3054, 100, 24.50, 40.88
3059, 100, 24.33, 41.14
3063, 100, 24.33, 41.14
3067, 100, 23.92, 41.87
3071, 100, 23.98, 41.79
3075, 100, 23.86, 41.90
3079, 100, 24.27, 41.21
3083, 100, 24.50, 40.85
3088, 100, 23.69, 42.26
3092, 100, 24.21, 41.33
3096, 100, 24.50, 40.89
3100, 100, 24.39, 41.03
3104, 100, 24.15, 41.49
3108, 100, 24.39, 41.02
3112, 100, 24.21, 41.34
3117, 100, 24.15, 41.48
3121, 100, 24.33, 41.15
3125, 100, 24.33, 41.14
3129, 100, 23.69, 42.20
3133, 100, 24.27, 41.20
3137, 100, 23.86, 41.91
3142, 100, 23.98, 41.75
3146, 100, 23.98, 41.74
3150, 100, 24.27, 41.23
3154, 100, 24.15, 41.47
3158, 100, 24.15, 41.48
3162, 100, 24.15, 41.47
3167, 100, 24.27, 41.28
3171, 100, 24.57, 40.73
3175, 100, 24.21, 41.37
3179, 100, 24.03, 41.68
3183, 100, 24.33, 41.13
3187, 100, 24.39, 41.03
3191, 100, 24.27, 41.22
3195, 100, 23.98, 41.72
3199, 100, 24.75, 40.46
3204, 100, 24.21, 41.34
3208, 100, 23.86, 41.91
3212, 100, 24.50, 40.82
3216, 100, 24.09, 41.55
3220, 100, 24.09, 41.51
3224, 100, 24.44, 40.96
3228, 100, 24.27, 41.25
3233, 100, 23.80, 42.02
3237, 100, 23.86, 41.91
3241, 100, 24.39, 41.05
3245, 100, 24.44, 40.99
3249, 100, 24.21, 41.30
3253, 100, 24.27, 41.27
3257, 100, 24.33, 41.13
3262, 100, 24.03, 41.63
3266, 100, 24.57, 40.78
3270, 100, 23.98, 41.75
3274, 100, 24.75, 40.48
3278, 100, 24.39, 41.02
3282, 100, 24.87, 40.20
3286, 100, 24.03, 41.60
3291, 100, 23.58, 42.41
3295, 100, 24.21, 41.31
3299, 100, 23.86, 41.90
3303, 100, 24.44, 40.95
3307, 100, 23.92, 41.87
3311, 100, 24.33, 41.15
3315, 100, 23.86, 41.93
3320, 100, 24.21, 41.39
3324, 100, 24.27, 41.20
3328, 100, 24.39, 41.09
3332, 100, 24.39, 41.01
3336, 100, 24.27, 41.28
3340, 100, 24.27, 41.20
3344, 100, 24.39, 41.05
3348, 100, 24.33, 41.19
3353, 100, 24.27, 41.23
3357, 100, 23.86, 41.90
3361, 100, 24.21, 41.36
3365, 100, 24.03, 41.65
3369, 100, 23.98, 41.70
3373, 100, 23.86, 41.93
3378, 100, 24.03, 41.66
3382, 100, 24.39, 41.04
3386, 100, 24.39, 41.03
3390, 100, 24.03, 41.66
3394, 100, 23.92, 41.88
3398, 100, 24.39, 41.02
3402, 100, 24.27, 41.26
3407, 100, 24.44, 40.94
3411, 100, 24.15, 41.43
3415, 100, 23.92, 41.83
3419, 100, 24.27, 41.24
3423, 100, 24.27, 41.29
3427, 100, 24.09, 41.50
3431, 100, 24.09, 41.52
3436, 100, 24.03, 41.65
3440, 100, 24.50, 40.89
3444, 100, 23.86, 41.93
3448, 100, 23.98, 41.78
3452, 100, 24.03, 41.61
3457, 100, 23.69, 42.29
3461, 100, 24.27, 41.22
3465, 100, 24.57, 40.79
3469, 100, 23.75, 42.10
3473, 100, 23.98, 41.75
3477, 100, 23.98, 41.78
3481, 100, 24.75, 40.49
3486, 100, 23.80, 42.05
3490, 100, 23.64, 42.34
3494, 100, 24.09, 41.53
3498, 100, 24.44, 40.96
3502, 100, 23.98, 41.71
3506, 100, 24.39, 41.03
3511, 100, 23.98, 41.79
3515, 100, 24.03, 41.65
3519, 100, 24.09, 41.50
3523, 100, 23.98, 41.78
3527, 100, 24.15, 41.40
3532, 100, 19.60, 51.09
3537, 100, 22.27, 44.96
3541, 100, 24.21, 41.31
3545, 100, 24.63, 40.67
3549, 100, 23.98, 41.79
3553, 100, 24.03, 41.64
3558, 100, 23.86, 41.93
3562, 100, 24.27, 41.24
3566, 100, 23.64, 42.34
3570, 100, 24.03, 41.66
3574, 100, 24.21, 41.32
3578, 100, 24.09, 41.59
3583, 100, 23.58, 42.42
3587, 100, 23.86, 41.90
3591, 100, 23.64, 42.30
3595, 100, 24.44, 40.94
3599, 100, 24.27, 41.27
3604, 100, 24.03, 41.66
3608, 100, 23.86, 41.93
3612, 100, 24.39, 41.08
3616, 100, 24.09, 41.52
3620, 100, 24.50, 40.83
3624, 100, 23.75, 42.16
3629, 100, 24.09, 41.52
3633, 100, 23.86, 41.92
3637, 100, 24.57, 40.74
3641, 100, 24.27, 41.21
3646, 100, 19.49, 51.31
3650, 100, 23.41, 42.72
3654, 100, 24.57, 40.79
3659, 100, 24.15, 41.43
3663, 100, 24.57, 40.73
3667, 100, 24.33, 41.17
3671, 100, 24.63, 40.64
3675, 100, 24.21, 41.31
3679, 100, 24.27, 41.26
3683, 100, 24.03, 41.68
