tx_num, duration
1,2154
2,2147
3,2142
4,2189
5,2143
6,2134
7,2160
8,2152
9,2149
10,2141
11,2173
12,2167
13,2156
14,2169
15,2148
16,2161
17,2154
18,2192
19,2200
20,2136
21,2191
22,2142
23,2141
24,2150
25,2148
26,2144
27,2143
28,2153
29,2151
30,2149
31,2137
32,2147
33,2150
34,2163
35,2143
36,2142
37,2146
38,2147
39,2151
40,2143
41,2140
42,2151
43,2142
44,2152
45,2145
46,2148
47,2146
48,2133
49,2146
50,2162
51,2146
52,2151
53,2146
54,2141
55,2141
56,2149
57,2139
58,2138
59,2141
60,2148
61,2140
62,2143
63,2152
64,2148
65,2166
66,2142
67,2150
68,2154
69,2137
70,2164
71,2147
72,2150
73,2154
74,2157
75,2178
76,2143
77,2167
78,2151
79,2150
80,2146
81,2150
82,2135
83,2151
84,2182
85,2143
86,2149
87,2143
88,2168
89,2197
90,2147
91,2126
92,2148
93,2139
94,2145
95,2145
96,2152
97,2148
98,2147
99,2178
100,2154
101,2166
102,2162
103,2149
104,2146
105,2176
106,2169
107,2138
108,2135
109,2142
110,2147
111,2146
112,2142
113,2140
114,2150
115,2144
116,2142
117,2135
118,2135
119,2131
120,2146
121,2140
122,2147
123,2149
124,2152
125,2144
126,2139
127,2143
128,2137
129,2147
130,2150
131,2162
132,2138
133,2137
134,2141
135,2148
136,2131
137,2142
138,2139
139,2141
140,2135
141,2142
142,2140
143,2139
144,2139
145,2146
146,2139
147,2159
148,2147
149,2154
150,2139
151,2148
152,2150
153,2188
154,2132
155,2143
156,2140
157,2137
158,2153
159,2136
160,2172
161,2139
162,2145
163,2151
164,2134
165,2164
166,2145
167,2144
168,2138
169,2154
170,2136
171,2140
172,2143
173,2151
174,2142
175,2131
176,2139
177,2147
178,2134
179,2147
180,2141
181,2138
182,2130
183,2138
184,2136
185,2136
186,2137
187,2186
188,2212
189,2135
190,2154
191,2141
192,2144
193,2139
194,2141
195,2143
196,2137
197,2155
198,2143
199,2152
200,2137
201,2139
202,2140
203,2135
204,2145
205,2142
206,2138
207,2153
208,2143
209,2141
210,2138
211,2139
212,2141
213,2147
214,2151
215,2143
216,2145
217,2141
218,2156
219,2156
220,2140
221,2143
222,2163
223,2154
224,2174
225,2199
226,2181
227,2156
228,2184
229,2147
230,2146
231,2155
232,2137
233,2156
234,2142
235,2155
236,2141
238,2151
239,2137
240,2142
241,2134
242,2150
243,2143
244,2136
245,2142
246,2148
247,2134
248,2146
249,2143
250,2159
251,2138
252,2141
253,2148
254,2139
255,2183
256,2145
257,2137
258,2147
259,2144
260,2143
261,2135
262,2141
263,2138
264,2143
265,2144
266,2155
267,2139
268,2139
269,2150
270,2148
271,2144
272,2163
273,2152
274,2146
275,2155
276,2169
277,2156
278,2148
279,2146
280,2168
281,2144
282,2149
283,2147
284,2141
285,2136
286,2139
287,2130
288,2134
289,2150
290,2138
291,2141
292,2139
293,2133
294,2144
295,2145
296,2145
297,2139
298,2142
299,2142
300,2144
301,2144
302,2142
303,2150
304,2142
305,2137
306,2136
307,2139
308,2153
309,2136
310,2141
311,2136
312,2135
313,2136
314,2133
315,2141
316,2140
317,2137
318,2142
319,2137
320,2142
321,2142
322,2138
323,2141
324,2159
325,2143
326,2133
327,2144
328,2145
329,2139
330,2141
331,2140
332,2133
333,2136
334,2139
335,2143
336,2144
337,2148
338,2149
339,2144
340,2150
341,2159
342,2156
343,2156
344,2150
345,2164
346,2159
347,2148
348,2156
349,2151
350,2146
351,2166
352,2162
353,2161
354,2151
355,2175
356,2154
357,2147
358,2150
359,2143
360,2155
361,2144
362,2137
363,2144
364,2147
365,2143
366,2155
367,2160
368,2146
369,2150
370,2139
371,2173
372,2148
373,2144
374,2162
375,2164
376,2151
377,2162
378,2166
379,2172
380,2157
381,2145
382,2161
383,2176
384,2159
385,2173
386,2158
387,2141
388,2156
389,2143
390,2149
391,2138
392,2160
393,2147
394,2144
395,2152
396,2166
397,2168
398,2160
399,2158
400,2159
401,2162
402,2156
403,2163
404,2159
405,2164
406,2177
407,2169
408,2161
409,2178
410,2178
411,2169
412,2183
413,2197
414,2210
415,2213
416,2205
417,2137
418,2189
419,2155
420,2153
421,2146
422,2173
423,2186
424,2193
425,2188
426,2187
427,2188
428,2201
429,2194
430,2214
431,2192
432,2186
433,2176
434,2178
435,2185
436,2180
437,2172
438,2183
439,2174
440,2171
441,2183
442,2193
443,2175
444,2185
445,2180
446,2195
447,2182
448,2180
449,2182
450,2173
451,2210
452,2179
453,2186
454,2182
455,2177
456,2180
457,2177
458,2173
459,2177
460,2181
461,2183
462,2185
463,2181
464,2176
465,2174
466,2172
467,2176
468,2185
469,2171
470,2178
471,2178
472,2187
473,2184
474,2183
475,2182
476,2181
477,2178
478,2180
479,2177
480,2190
481,2178
482,2180
483,2186
484,2180
485,2181
486,2174
487,2176
488,2186
489,2172
490,2200
491,2187
492,2188
493,2176
494,2198
495,2192
496,2182
497,2183
498,2171
499,2179
500,2173
501,2173
502,2189
503,2178
504,2184
505,2174
506,2182
507,2185
508,2186
509,2180
510,2179
511,2180
512,2179
513,2180
514,2171
515,2176
516,2179
517,2174
518,2189
519,2180
520,2209
521,2178
522,2174
523,2179
524,2175
525,2185
526,2181
527,2178
528,2174
529,2172
530,2184
531,2175
532,2204
533,2188
534,2185
535,2189
536,2177
537,2186
538,2180
539,2180
540,2177
541,2184
542,2180
543,2194
544,2179
545,2170
546,2174
547,2177
548,2176
549,2184
550,2179
551,2176
552,2169
553,2188
554,2188
555,2180
556,2179
557,2198
558,2179
559,2168
560,2178
561,2190
562,2184
563,2179
564,2185
565,2186
566,2183
567,2184
568,2179
569,2175
570,2179
571,2184
572,2177
573,2173
574,2169
575,2176
576,2188
577,2173
578,2172
579,2172
580,2196
581,2171
582,2173
583,2176
584,2180
585,2183
586,2185
587,2182
588,2174
589,2184
590,2177
591,2174
592,2171
593,2170
594,2182
595,2179
596,2191
597,2174
598,2177
599,2174
600,2168
601,2169
602,2172
603,2193
604,2178
605,2179
606,2172
607,2179
608,2181
609,2180
610,2180
611,2175
612,2189
613,2177
614,2179
615,2171
616,2173
617,2174
618,2179
619,2183
620,2169
621,2172
622,2174
623,2182
624,2176
625,2189
626,2177
627,2176
628,2186
629,2175
630,2176
631,2173
632,2180
633,2177
634,2179
635,2179
636,2172
637,2171
638,2190
639,2177
640,2182
641,2187
642,2181
643,2174
644,2173
645,2180
646,2180
647,2189
648,2186
649,2184
650,2187
651,2198
652,2190
653,2178
654,2181
655,2180
656,2179
657,2191
658,2175
659,2178
660,2182
661,2173
662,2182
663,2175
664,2178
665,2169
666,2178
667,2179
668,2186
669,2179
670,2194
671,2184
672,2191
673,2185
674,2176
675,2177
676,2184
677,2176
678,2185
679,2171
680,2172
681,2175
682,2177
683,2192
684,2182
685,2193
686,2195
687,2200
688,2177
689,2174
690,2171
691,2174
692,2180
693,2185
694,2177
695,2188
696,2172
697,2172
698,2180
699,2177
700,2183
701,2172
702,2184
703,2192
704,2176
705,2181
706,2174
707,2186
708,2182
709,2183
710,2185
711,2184
712,2183
713,2170
714,2177
715,2182
716,2172
717,2173
718,2174
719,2181
720,2169
721,2174
722,2181
723,2182
724,2168
725,2176
726,2162
727,2173
728,2176
729,2165
730,2168
731,2174
732,2180
733,2171
734,2181
735,2190
736,2191
737,2168
738,2181
739,2183
740,2168
741,2175
742,2172
743,2175
744,2172
745,2172
746,2177
747,2174
748,2176
749,2173
750,2173
751,2180
752,2191
753,2174
754,2171
755,2174
756,2173
757,2168
758,2166
759,2170
760,2181
761,2184
762,2178
763,2178
764,2173
765,2184
766,2176
767,2183
768,2190
769,2181
770,2176
771,2170
772,2178
773,2175
774,2173
775,2185
776,2169
777,2177
778,2187
779,2184
780,2180
781,2174
782,2179
783,2172
784,2175
785,2175
786,2169
787,2180
788,2179
789,2169
790,2182
791,2173
792,2178
793,2174
794,2183
795,2175
796,2174
797,2171
798,2180
799,2177
800,2181
801,2176
802,2170
803,2177
804,2177
805,2178
806,2184
807,2188
808,2178
809,2178
810,2172
812,2176
813,2177
814,2168
815,2177
816,2181
817,2180
818,2177
819,2178
820,2176
821,2181
822,2180
823,2177
824,2178
825,2178
826,2177
827,2182
828,2176
829,2166
830,2177
831,2176
832,2178
833,2168
834,2174
836,2178
837,2171
838,2176
839,2174
840,2172
841,2172
842,2174
843,2177
844,2179
845,2180
846,2172
847,2171
848,2185
849,2175
850,2186
851,2179
852,2180
853,2188
854,2179
855,2176
856,2173
857,2178
858,2176
859,2180
860,2177
861,2183
862,2184
863,2174
864,2161
865,2146
866,2193
867,2184
868,2176
869,2180
870,2180
871,2175
872,2168
873,2185
874,2174
875,2184
876,2177
877,2191
878,2174
879,2179
880,2187
881,2184
882,2172
883,2174
884,2178
885,2177
886,2184
887,2184
888,2173
889,2187
890,2176
891,2174
892,2192
893,2188
894,2185
895,2185
896,2176
897,2178
898,2176
899,2183
900,2190
901,2176
902,2177
903,2171
904,2178
905,2181
906,2185
907,2173
908,2184
909,2177
910,2190
911,2178
912,2175
913,2176
914,2184
915,2183
916,2184
917,2177
918,2175
919,2156
920,2143
921,2144
922,2174
923,2177
924,2183
925,2184
926,2206
927,2170
928,2175
929,2180
930,2182
931,2192
932,2178
933,2184
934,2183
935,2178
936,2188
937,2177
938,2172
939,2183
940,2183
941,2184
942,2178
943,2173
944,2178
945,2173
946,2176
947,2176
948,2175
949,2171
950,2176
951,2181
952,2168
953,2174
954,2171
955,2179
956,2175
957,2173
958,2175
959,2192
960,2172
961,2171
962,2169
963,2177
964,2177
965,2183
966,2171
967,2180
968,2185
969,2171
970,2159
971,2156
972,2165
973,2158
974,2166
975,2185
976,2185
977,2179
978,2177
979,2181
980,2182
981,2174
982,2173
983,2175
984,2189
985,2180
986,2177
987,2177
988,2179
989,2177
990,2179
991,2183
992,2176
993,2178
994,2178
995,2180
996,2176
997,2176
998,2172
999,2182
1000,2180
1001,2184
Total number of transactions = 1000
average latency = 2162 ms
Total latency = 2162151 ms
