tx_num, duration
1002,278
1003,252
1004,188
1005,224
1006,342
1007,271
1008,261
1009,261
1010,318
1011,610
1012,282
1013,246
1014,265
1015,290
1016,255
1017,530
1018,236
1019,230
1020,246
1021,225
1022,219
1023,197
1024,225
1025,244
1026,688
1027,279
1028,317
1029,399
1030,412
1031,281
1032,207
1033,575
1034,250
1035,235
1036,254
1037,274
1038,367
1039,376
1040,662
1041,201
1042,261
1043,237
1044,320
1045,296
1046,194
1047,162
1048,195
1049,499
1050,310
1051,255
1052,247
1053,236
1054,247
1055,240
1056,174
1057,218
1058,431
1059,190
1060,185
1061,184
1062,185
1063,177
1064,221
1065,186
1066,167
1067,204
1068,509
1069,197
1070,245
1071,506
1072,468
1073,320
1074,377
1075,413
1076,318
1077,317
1078,230
1079,261
1080,347
1081,540
1082,213
1083,194
1084,241
1085,194
1086,182
1087,167
1088,181
1089,182
1090,238
1091,723
1092,309
1093,311
1094,340
1095,174
1096,181
1097,193
1098,172
1099,218
1100,541
1101,359
1102,387
1103,263
1104,241
1105,231
1106,187
1107,189
1108,518
1109,266
1110,304
1111,216
1112,181
1113,207
1114,222
1115,198
1116,204
1117,222
1118,315
1119,166
1120,186
1121,198
1122,211
1123,280
1124,208
1125,161
1126,220
1127,410
1128,207
1129,209
1130,204
1131,147
1132,194
1133,196
1134,215
1135,185
1136,205
1137,419
1138,216
1139,250
1140,253
1141,213
1142,206
1143,192
1144,186
1145,166
1146,191
1147,527
1148,235
1149,198
1150,168
1151,179
1152,191
1153,181
1154,178
1155,173
1156,215
1157,380
1158,148
1159,163
1160,165
1161,198
1162,187
1163,166
1164,178
1165,170
1166,167
1167,499
1168,245
1169,221
1170,197
1171,195
1172,204
1173,193
1174,203
1175,235
1176,239
1177,454
1178,191
1179,176
1180,183
1181,218
1182,181
1183,180
1184,193
1185,183
1186,160
1187,369
1188,189
1189,177
1190,225
1191,167
1192,162
1193,190
1194,198
1195,179
1196,178
1197,413
1198,175
1199,195
1200,200
1201,167
1202,191
1203,194
1204,175
1205,151
1206,234
1207,398
1208,159
1209,182
1210,161
1211,168
1212,173
1213,222
1214,174
1215,204
1216,173
1217,403
1218,174
1219,199
1220,168
1221,165
1222,183
1223,183
1224,178
1225,169
1226,182
1227,408
1228,162
1229,184
1230,185
1231,171
1232,181
1233,210
1234,165
1235,174
1236,205
1237,379
1238,168
1239,179
1240,204
1241,198
1242,162
1243,173
1244,176
1245,217
1246,172
1247,372
1248,178
1249,172
1250,166
1251,187
1252,195
1253,167
1254,196
1255,228
1256,248
1257,382
1258,200
1259,233
1260,220
1261,157
1262,186
1263,152
1264,167
1265,176
1266,170
1267,399
1268,178
1269,188
1270,210
1271,156
1272,186
1273,170
1274,199
1275,175
1276,173
1277,381
1278,176
1279,168
1280,191
1281,168
1282,167
1283,180
1284,219
1285,232
1286,205
1287,341
1288,168
1289,207
1290,173
1291,161
1292,162
1293,186
1294,210
1295,174
1296,189
1297,399
1298,164
1299,195
1300,165
1301,169
1302,197
1303,282
1304,154
1305,168
1306,163
1307,398
1308,219
1309,170
1310,178
1311,190
1312,193
1313,184
1314,201
1315,178
1316,176
1317,403
1318,192
1319,180
1320,183
1321,180
1322,169
1323,180
1324,164
1325,153
1326,191
1327,414
1328,171
1329,167
1330,169
1331,163
1332,179
1333,191
1334,175
1335,213
1336,175
1337,379
1338,202
1339,181
1340,192
1341,187
1342,180
1343,173
1344,191
1345,190
1346,181
1347,437
1348,160
1349,191
1350,211
1351,181
1352,181
1353,180
1354,184
1355,176
1356,182
1357,377
1358,169
1359,165
1360,180
1361,166
1362,172
1363,174
1364,169
1365,196
1366,184
1367,366
1368,184
1369,153
1370,206
1371,167
1372,174
1373,182
1374,173
1375,192
1376,151
1377,360
1378,175
1379,179
1380,201
1381,272
1382,212
1383,218
1384,280
1385,209
1386,250
1387,473
1388,249
1389,250
1390,327
1391,353
1392,251
1393,606
1394,208
1395,398
1396,318
1397,690
1398,1072
1399,372
1400,483
1401,441
1402,1153
1403,387
1404,493
1405,521
1406,1134
1407,376
1408,276
1409,297
1410,263
1411,344
1412,917
1413,386
1414,417
1415,303
1416,316
1417,237
1418,246
1419,567
1420,272
1421,186
1422,210
1423,195
1424,205
1425,200
1426,213
1427,216
1428,629
1429,201
1430,205
1431,228
1432,189
1433,180
1434,201
1435,190
1436,188
1437,202
1438,485
1439,186
1440,221
1441,381
1442,613
1443,471
1444,823
1445,254
1446,307
1447,543
1448,395
1449,419
1450,812
1451,335
1452,417
1453,397
1454,269
1455,415
1456,675
1457,496
1458,688
1459,819
1460,1182
1461,762
1462,834
1463,485
1464,486
1465,680
1466,345
1467,388
1468,352
1469,351
1470,333
1471,780
1472,364
1473,327
1474,311
1475,321
1476,356
1477,927
1478,295
1479,284
1480,366
1481,421
1482,364
1483,783
1484,365
1485,307
1486,431
1487,367
1488,332
1489,724
1490,412
1491,228
1492,220
1493,185
1494,227
1495,202
1496,231
1497,207
1498,507
1499,221
1500,218
1501,212
1502,263
1503,224
1504,247
1505,210
1506,224
1507,522
1508,201
1509,238
1510,184
1511,234
1512,256
1513,187
1514,298
1515,207
1516,206
1517,422
1518,191
1519,191
1520,195
1521,189
1522,172
1523,208
1524,191
1525,214
1526,424
1527,184
1528,198
1529,175
1530,190
1531,183
1532,180
1533,178
1534,183
1535,189
1536,357
1537,212
1538,198
1539,228
1540,200
1541,220
1542,212
1543,184
1544,185
1545,186
1546,410
1547,160
1548,172
1549,194
1550,186
1551,169
1552,171
1553,186
1554,181
1555,210
1556,530
1557,213
1558,181
1559,187
1560,190
1561,178
1562,214
1563,175
1564,186
1565,180
1566,422
1567,170
1568,215
1569,209
1570,188
1571,208
1572,210
1573,185
1574,189
1575,206
1576,418
1577,257
1578,160
1579,197
1580,165
1581,188
1582,183
1583,184
1584,199
1585,226
1586,353
1587,190
1588,178
1589,167
1590,229
1591,192
1592,184
1593,187
1594,173
1595,199
1596,378
1597,360
1598,317
1599,280
1600,235
1601,215
1602,219
1603,247
1604,574
1605,234
1606,206
1607,205
1608,168
1609,181
1610,172
1611,219
1612,184
1613,206
1614,427
1615,215
1616,199
1617,226
1618,303
1619,306
1620,217
1621,270
1622,209
1623,482
1624,196
1625,262
1626,201
1627,176
1628,216
1629,178
1630,208
1631,191
1632,214
1633,929
1634,261
1635,399
1636,296
1637,272
1638,257
1639,275
1640,273
1641,543
1642,245
1643,190
1644,170
1645,189
1646,245
1647,244
1648,603
1649,199
1650,215
1651,222
1652,198
1653,199
1654,223
1655,182
1656,194
1657,185
1658,429
1659,195
1660,249
1661,189
1662,182
1663,169
1664,194
1665,166
1666,180
1667,225
1668,476
1669,196
1670,197
1671,198
1672,180
1673,173
1674,164
1675,179
1676,192
1677,185
1678,377
1679,210
1680,160
1681,205
1682,175
1683,206
1684,186
1685,183
1686,215
1687,179
1688,445
1689,491
1690,390
1691,218
1692,184
1693,250
1694,241
1695,246
1696,551
1697,226
1698,225
1699,244
1700,238
1701,263
1702,316
1703,552
1704,232
1705,200
1706,238
1707,209
1708,190
1709,227
1710,555
1711,217
1712,194
1713,239
1714,196
1715,285
1716,444
1717,296
1718,642
1719,430
1720,459
1721,517
1722,421
1723,853
1724,365
1725,376
1726,293
1727,348
1728,317
1729,789
1730,414
1731,453
1732,412
1733,472
1734,956
1735,511
1736,350
1737,385
1738,343
1739,268
1740,665
1741,277
1742,335
1743,357
1744,329
1745,216
1746,356
1747,519
1748,209
1749,244
1750,306
1751,424
1752,398
1753,868
1754,195
1755,207
1756,184
1757,202
1758,339
1759,472
1760,474
1761,761
1762,262
1763,251
1764,201
1765,199
1766,248
1767,694
1768,267
1769,238
1770,182
1771,195
1772,199
1773,207
1774,213
1775,424
1776,856
1777,485
1778,320
1779,224
1780,202
1781,173
1782,204
1783,192
1784,607
1785,228
1786,251
1787,275
1788,269
1789,277
1790,305
1791,221
1792,773
1793,296
1794,274
1795,209
1796,207
1797,232
1798,226
1799,210
1800,347
1801,541
1802,256
1803,207
1804,213
1805,180
1806,222
1807,272
1808,492
1809,170
1810,172
1811,219
1812,176
1813,175
1814,178
1815,186
1816,196
1817,184
1818,427
1819,158
1820,181
1821,209
1822,172
1823,176
1824,203
1825,194
1826,186
1827,218
1828,436
1829,295
1830,274
1831,214
1832,216
1833,206
1834,202
1835,186
1836,205
1837,468
1838,179
1839,206
1840,197
1841,169
1842,187
1843,165
1844,177
1845,189
1846,273
1847,474
1848,177
1849,186
1850,168
1851,206
1852,187
1853,167
1854,194
1855,200
1856,183
1857,362
1858,191
1859,188
1860,178
1861,197
1862,167
1863,215
1864,206
1865,270
1866,194
1867,595
1868,302
1869,282
1870,227
1871,258
1872,218
1873,180
1874,185
1875,168
1876,300
1877,567
1878,273
1879,392
1880,241
1881,185
1882,185
1883,482
1884,467
1885,350
1886,232
1887,190
1888,189
1889,261
1890,202
1891,476
1892,240
1893,193
1894,186
1895,174
1896,180
1897,186
1898,195
1899,194
1900,212
1901,450
1902,190
1903,184
1904,158
1905,194
1906,220
1907,191
1908,156
1909,201
1910,217
1911,437
1912,201
1913,182
1914,226
1915,182
1916,181
1917,174
1918,172
1919,157
1920,174
1921,408
1922,194
