tx_num, duration
2001,282
2002,194
2003,214
2004,324
2005,207
2006,230
2007,250
2008,296
2009,412
2010,359
2011,255
2012,189
2013,200
2014,188
2015,197
2016,164
2017,190
2018,438
2019,190
2020,248
2021,253
2022,398
2023,252
2024,277
2025,245
2026,418
2027,216
2028,229
2029,223
2030,199
2031,228
2032,174
2033,259
2034,229
2035,228
2036,382
2037,189
2038,207
2039,204
2040,180
2041,169
2042,162
2043,253
2044,218
2045,190
2046,308
2047,162
2048,192
2049,249
2050,210
2051,219
2052,196
2053,235
2054,218
2055,199
2056,327
2057,210
2058,187
2059,199
2060,202
2061,212
2062,169
2063,217
2064,191
2065,228
2066,381
2067,172
2068,167
2069,241
2070,181
2071,210
2072,242
2073,477
2074,672
2075,351
2076,257
2077,398
2078,366
2079,238
2080,196
2081,222
2082,302
2083,317
2084,427
2085,401
2086,362
2087,627
2088,543
2089,424
2090,286
2091,476
2092,641
2093,355
2094,301
2095,266
2096,217
2097,292
2098,306
2099,668
2100,412
2101,358
2102,304
2103,433
2104,331
2105,605
2106,327
2107,376
2108,364
2109,382
2110,331
2111,658
2112,560
2113,423
2114,433
2115,393
2116,664
2117,333
2118,306
2119,319
2120,253
2121,285
2122,290
2123,811
2124,349
2125,378
2126,439
2127,271
2128,349
2129,696
2130,334
2131,351
2132,252
2133,394
2134,308
2135,878
2136,282
2137,276
2138,363
2139,487
2140,311
2141,366
2142,513
2143,277
2144,270
2145,271
2146,251
2147,525
2148,287
2149,340
2150,314
2151,312
2152,262
2153,248
2154,413
2155,244
2156,179
2157,173
2158,197
2159,185
2160,198
2161,191
2162,160
2163,183
2164,388
2165,183
2166,183
2167,191
2168,209
2169,236
2170,181
2171,167
2172,160
2173,155
2174,317
2175,164
2176,166
2177,172
2178,168
2179,183
2180,194
2181,160
2182,163
2183,160
2184,320
2185,169
2186,214
2187,171
2188,163
2189,157
2190,164
2191,160
2192,171
2193,177
2194,278
2195,171
2196,179
2197,164
2198,174
2199,147
2200,156
2201,163
2202,198
2203,146
2204,285
2205,162
2206,151
2207,170
2208,154
2209,154
2210,188
2211,170
2212,216
2213,168
2214,308
2215,160
2216,155
2217,166
2218,192
2219,174
2220,169
2221,166
2222,167
2223,186
2224,297
2225,174
2226,148
2227,155
2228,172
2229,177
2230,164
2231,186
2232,165
2233,179
2234,299
2235,178
2236,172
2237,166
2238,160
2239,183
2240,160
2241,161
2242,175
2243,182
2244,266
2245,152
2246,157
2247,166
2248,148
2249,154
2250,182
2251,172
2252,154
2253,171
2254,297
2255,176
2256,168
2257,178
2258,176
2259,167
2260,154
2261,166
2262,172
2263,158
2264,298
2265,159
2266,221
2267,192
2268,165
2269,174
2270,157
2271,173
2272,188
2273,154
2274,287
2275,192
2276,171
2277,190
2278,198
2279,172
2280,158
2281,158
2282,170
2283,167
2284,319
2285,164
2286,154
2287,170
2288,153
2289,186
2290,165
2291,146
2292,156
2293,172
2294,329
2295,167
2296,156
2297,158
2298,155
2299,188
2300,152
2301,152
2302,175
2303,174
2304,343
2305,190
2306,147
2307,151
2308,175
2309,170
2310,164
2311,177
2312,145
2313,154
2314,312
2315,157
2316,154
2317,188
2318,170
2319,176
2320,148
2321,185
2322,184
2323,178
2324,313
2325,181
2326,150
2327,179
2328,153
2329,167
2330,153
2331,176
2332,168
2333,174
2334,317
2335,163
2336,173
2337,223
2338,205
2339,168
2340,185
2341,175
2342,244
2343,223
2344,290
2345,217
2346,172
2347,155
2348,157
2349,144
2350,133
2351,167
2352,221
2353,182
2354,298
2355,168
2356,173
2357,172
2358,171
2359,142
2360,155
2361,178
2362,160
2363,158
2364,319
2365,148
2366,172
2367,177
2368,153
2369,211
2370,153
2371,160
2372,158
2373,162
2374,310
2375,153
2376,149
2377,157
2378,170
2379,166
2380,168
2381,153
2382,182
2383,167
2384,358
2385,168
2386,174
2387,161
2388,181
2389,157
2390,151
2391,174
2392,148
2393,165
2394,322
2395,167
2396,173
2397,168
2398,168
2399,168
2400,179
2401,185
2402,184
2403,160
2404,333
2405,164
2406,249
2407,177
2408,178
2409,203
2410,184
2411,171
2412,158
2413,158
2414,311
2415,169
2416,164
2417,172
2418,161
2419,161
2420,169
2421,150
2422,161
2423,190
2424,304
2425,175
2426,183
2427,166
2428,181
2429,153
2430,333
2431,156
