tx_num, duration
2001,352
2002,2561
2003,2579
2004,2610
2005,2617
2006,2507
2007,2362
2008,2410
2009,2424
2010,2477
2011,2412
2012,2604
2013,2691
2014,2448
2015,2636
2016,2713
2017,2759
2018,2672
2019,2919
2020,3250
2021,2978
2022,2963
2023,2851
2024,2852
2025,2462
2026,2837
2027,2939
2028,3351
2029,2905
2030,2926
2031,2660
2032,2499
2033,2523
2034,2957
2035,3374
2036,2923
2037,2642
2038,2701
2039,3179
2040,3001
2041,3031
2042,2811
2043,2897
2044,2708
2045,2747
2046,2799
2047,2934
2048,3193
2049,3049
2050,3112
2051,3199
2052,2922
2053,2976
2054,2784
2055,2575
2056,2879
2057,2988
2058,2924
2059,2968
2060,2685
2061,2796
2062,2858
2063,2681
2064,2849
2065,2936
2066,2712
2067,2796
2068,2983
2069,2840
2070,3168
2071,3000
2072,3089
2073,2825
2074,2732
2075,2875
2076,2735
2077,2606
2078,2788
2079,2606
2080,2740
2081,2629
2082,2430
2083,2652
2084,2877
2085,2856
2086,2654
2087,3013
2088,2836
2089,3016
2090,2930
2091,2884
2092,2757
2093,2586
2094,2672
2095,2467
2096,2597
2097,2612
2098,2504
2099,2401
2100,2769
2101,2644
2102,2423
2103,2822
2104,2650
2105,2619
2106,2525
2107,2667
2108,2555
2109,2540
2110,2416
2111,2561
2112,2754
2113,2616
2114,2784
2115,2619
2116,2502
2117,2475
2118,2540
2119,2361
2120,2668
2121,2685
2122,2877
2123,2713
2124,2982
2125,2971
2126,2922
2127,2671
2128,2853
2129,2616
2130,2782
2131,2914
2132,3038
2133,2652
2134,2657
2135,2676
2136,2685
2137,2873
2138,2915
2139,2688
2140,2784
2141,2963
2142,2928
2143,3081
2144,2802
2145,2835
2146,2533
2147,2575
2148,2907
2149,2766
2150,2671
2151,2561
2152,2485
2153,2668
2154,2720
2155,2626
2156,2602
2157,2500
2158,2730
2159,2635
2160,2662
2161,2497
2162,2657
2163,2565
2164,2786
2165,2812
2166,2611
2167,2684
2168,2538
2169,2543
2170,2502
2171,2653
2172,2695
2173,2613
2174,2396
2175,2632
2176,2602
2177,2415
2178,2532
2179,2351
2180,2601
2181,2451
2182,2946
2183,2580
2184,2534
2185,2604
2186,2616
2187,2801
2188,2755
2189,2728
2190,2763
2191,2544
2192,2668
2193,2636
2194,2776
2195,2727
2196,2771
2197,2649
2198,2743
2199,2840
2200,3002
2201,2481
Total number of transactions = 200
average latency = 2733 ms
Total latency = 546709 ms
tx_num, duration
2001,767
2002,737
2003,845
2004,715
2005,805
2006,649
2007,1127
