tx_num, duration
1,137
2,144
3,165
4,136
5,157
6,138
7,128
8,147
9,166
10,148
11,305
12,196
13,194
14,232
15,173
16,176
17,174
18,206
19,149
20,146
21,246
22,132
23,139
24,163
25,163
26,163
27,162
28,157
29,146
30,129
31,241
32,132
33,122
34,143
35,121
36,131
37,133
38,128
39,145
40,138
41,226
42,126
43,136
44,142
45,140
46,196
47,186
48,147
49,166
50,169
51,332
52,225
53,252
54,165
55,147
56,168
57,156
58,180
59,157
60,147
61,196
62,132
63,134
64,148
65,127
66,147
67,145
68,177
69,164
70,173
71,221
72,167
73,143
74,160
75,201
76,428
77,420
78,243
79,424
80,140
81,143
82,131
83,145
84,133
85,153
86,132
87,150
88,144
89,220
90,124
91,143
92,131
93,156
94,139
95,145
96,132
97,127
98,151
99,263
100,209
101,167
102,157
103,184
104,148
105,135
106,147
107,146
108,187
109,314
110,156
111,181
112,176
113,154
114,129
115,200
116,181
117,177
118,160
119,232
120,130
121,156
122,146
123,164
124,228
125,198
126,133
127,147
128,170
129,245
130,120
131,148
132,129
133,129
134,143
135,128
136,149
137,133
138,132
139,222
140,179
141,142
142,157
143,144
144,136
145,140
146,136
147,186
148,126
149,204
150,126
151,133
152,134
153,149
154,180
155,154
156,184
157,248
158,201
159,272
160,164
161,134
162,168
163,179
164,202
165,139
166,150
167,172
168,138
169,303
170,278
171,169
172,167
173,148
174,175
175,171
176,147
177,152
178,136
179,225
180,142
181,117
182,133
183,176
184,136
185,144
186,135
187,161
188,134
189,252
190,154
191,152
192,139
193,142
194,134
195,126
196,137
197,129
198,151
199,221
200,138
201,158
202,138
203,147
204,134
205,158
206,128
207,148
208,135
209,242
210,149
211,138
212,214
213,140
214,140
215,128
216,168
217,167
218,148
219,243
220,130
221,136
222,139
223,138
224,129
225,132
226,150
227,198
228,199
229,318
230,165
231,152
232,182
233,185
234,189
235,139
236,163
237,157
238,141
239,267
240,172
241,182
242,152
243,154
244,144
245,128
246,135
247,133
248,160
249,219
250,136
251,161
252,146
253,148
254,146
255,121
256,143
257,137
258,193
259,249
260,151
261,133
262,149
263,135
264,157
265,137
266,155
267,133
268,145
269,229
270,137
271,141
272,128
273,137
274,150
275,145
276,137
277,151
278,164
279,229
280,127
281,168
282,125
283,135
284,137
285,147
286,139
287,127
288,147
289,230
290,125
291,142
292,148
293,156
294,160
295,154
296,162
297,143
298,166
299,228
300,154
301,128
302,127
303,145
304,137
305,268
306,182
307,153
308,143
309,241
310,148
311,138
312,152
313,139
314,133
315,134
316,132
317,121
318,138
319,229
320,123
321,132
322,157
323,129
324,135
325,146
326,133
327,150
328,144
329,244
330,162
331,145
332,120
333,139
334,132
335,149
336,182
337,144
338,172
339,262
340,139
341,147
342,194
343,156
344,134
345,147
346,140
347,135
348,160
349,203
350,129
351,165
352,148
353,147
354,147
355,130
356,137
357,149
358,142
359,279
360,163
361,148
362,158
363,124
364,147
365,133
366,169
367,139
368,164
369,298
370,143
371,129
372,144
373,132
374,132
375,129
376,170
377,133
378,145
379,250
380,130
381,155
382,136
383,138
384,140
385,141
386,171
387,162
388,161
389,246
390,132
391,138
392,134
393,144
394,120
395,139
396,134
397,133
398,126
399,243
400,131
401,126
402,148
403,130
404,125
405,194
406,126
407,139
408,142
409,226
410,132
411,162
412,136
413,149
414,126
415,148
416,122
417,140
418,148
419,244
420,134
421,173
422,135
423,128
424,150
425,144
426,135
427,139
428,124
429,251
430,137
431,243
432,147
433,125
434,122
435,146
436,119
437,157
438,151
439,214
440,181
441,151
442,127
443,138
444,163
445,118
446,133
447,127
448,138
449,211
450,146
