tx_num, duration
1001,475
1002,2431
1003,2413
1004,2469
1005,2436
1006,2707
1007,2462
1008,2336
1009,2506
1010,2482
1011,2343
1012,2485
1013,2474
1014,2519
1015,2496
1016,2455
1017,2365
1018,2476
1019,2571
1020,2445
1021,2354
1022,2459
1023,2407
1024,2522
1025,2424
1026,2355
1027,2674
1028,2333
1029,2430
1030,2409
1031,2385
1032,2377
1033,2394
1034,2441
1035,2464
1036,2343
1037,2389
1038,2455
1039,2394
1040,2364
1041,2479
1042,2531
1043,2402
1044,2674
1045,3019
1046,2951
1047,3234
1048,3265
1049,2980
1050,3418
1051,2787
1052,3085
1053,2713
1054,2746
1055,2493
1056,2395
1057,2615
1058,3284
1059,2734
1060,2927
1061,2918
1062,2922
1063,2914
1064,2776
1065,2605
1066,2586
1067,2575
1068,2525
1069,2495
1070,2841
1071,2494
1072,2702
1073,2636
1074,2869
1075,3465
1076,3227
1077,3028
1078,3269
1079,3313
1080,3159
1081,3134
1082,2682
1083,3018
1084,2719
1085,2853
1086,2585
1087,3051
1088,2724
1089,2880
1090,2924
1091,2890
1092,2874
1093,2667
1094,2849
1095,2775
1096,2887
1097,2603
1098,2648
1099,2691
1100,2831
1101,2584
1102,2760
1103,2887
1104,2949
1105,2566
1106,2838
1107,2698
1108,2762
1109,2715
1110,2579
1111,2601
1112,2628
1113,2700
1114,2730
1115,2897
1116,2806
1117,2765
1118,2835
1119,2760
1120,2761
1121,2525
1122,2741
1123,2791
1124,2804
1125,2746
1126,2612
1127,2565
1128,2558
1129,2576
1130,2606
1131,2535
1132,2895
1133,2693
1134,2806
1135,2763
1136,2766
1137,2706
1138,2785
1139,2675
1140,2720
1141,2642
1142,2599
1143,2655
1144,2667
1145,3000
1146,2719
1147,2747
1148,2596
1149,2753
1150,2757
1151,2721
1152,2598
1153,2532
1154,2746
1155,2682
1156,2740
1157,2761
1158,2865
1159,2784
1160,2930
1161,2654
1162,2605
1163,2649
1164,2626
1165,2684
1166,2647
1167,2755
1168,2631
1169,2907
1170,2919
1171,2685
1172,2826
1173,2959
1174,2532
1175,2628
1176,2786
1177,2784
1178,2688
1179,3084
1180,2908
1181,2755
1182,2853
1183,2635
1184,2813
1185,2771
1186,2613
1187,2662
1188,2748
1189,2868
1190,2566
1191,2502
1192,2774
1193,2708
1194,2915
1195,2529
1196,2769
1197,2903
1198,2769
1199,2678
1200,2569
1201,2516
1202,2810
1203,2621
1204,2925
1205,2812
1206,2812
1207,2841
1208,2551
1209,2853
1210,2786
1211,2963
1212,2859
1213,2610
1214,2524
1215,2840
1216,2567
1217,2580
1218,2578
1219,2722
1220,2745
1221,2807
1222,2743
1223,2611
1224,2744
1225,2625
1226,2645
1227,2655
1228,2756
1229,2697
1230,2999
1231,2636
1232,2823
1233,2469
1234,2667
1235,2619
1236,2589
1237,2923
1238,2769
1239,2708
1240,2657
1241,2804
1242,2661
1243,2534
1244,2778
1245,2557
1246,2540
1247,2396
1248,2463
1249,2341
1250,2446
1251,2456
1252,2476
1253,2335
1254,2373
1255,2536
1256,2483
1257,2385
1258,2583
1259,2381
1260,2524
1261,2543
1262,2495
1263,2376
1264,2496
1265,2424
1266,2443
1267,2349
