tx_num, duration
tx_num, duration
1,2290
2,2361
3,2276
4,2442
5,2341
6,2487
7,2490
8,2349
9,2285
10,2436
11,2275
12,2347
13,2291
14,2332
15,2319
16,2235
17,2296
18,2305
19,2286
20,2323
21,2291
22,2318
23,2340
24,2243
25,2301
26,2246
27,2317
28,2296
29,2369
30,2240
31,2327
32,2380
33,2333
34,2518
35,2328
36,2271
37,2224
38,2323
39,2322
40,2279
41,2567
42,2281
43,2452
44,2295
45,2301
46,2281
47,2261
48,2391
49,2464
50,2438
51,2380
52,2316
53,2335
54,2327
55,2319
56,2336
57,2248
58,2389
59,2368
60,2450
61,2400
62,2390
63,2344
64,2246
65,2300
66,2271
67,2240
68,2265
69,2239
70,2421
71,2385
72,2263
73,2353
74,2249
75,2332
76,2268
77,2303
78,2224
79,2281
80,2280
81,2295
82,2267
83,2267
84,2319
85,2267
86,2251
87,2366
88,2414
89,2206
90,2230
91,2245
92,2236
93,2223
94,2257
95,2309
96,2229
97,2389
98,2417
99,2275
100,2354
101,2288
102,2351
103,2249
104,2370
105,2227
106,2242
107,2235
108,2319
109,2327
110,2238
111,2359
112,2280
113,2228
114,2259
115,2339
116,2282
117,2308
118,2322
119,2307
120,2272
121,2238
122,2255
123,2265
124,2253
125,2342
126,2248
127,2273
128,2337
129,2336
130,2342
131,2339
132,2435
133,2286
134,2343
135,2349
136,2265
137,2380
138,2401
139,2258
140,2372
141,2274
142,2374
143,2261
144,2271
145,2354
146,2238
147,2263
148,2258
149,2263
150,2374
151,2245
152,2245
153,2325
154,2347
155,2356
156,2318
157,2334
158,2287
159,2341
160,2315
161,2192
162,2263
163,2243
164,2274
165,2309
166,2309
167,2297
168,2257
169,2304
170,2231
171,2236
172,2329
173,2278
174,2288
175,2365
176,2323
177,2333
178,2250
179,2228
180,2338
181,2224
182,2228
183,2294
184,2246
185,2242
186,2235
187,2319
188,2219
189,2216
190,2283
191,2235
192,2270
193,2344
194,2317
195,2307
196,2213
197,2282
198,2231
199,2303
200,2235
201,2216
202,2227
203,2333
204,2245
205,2229
206,2280
207,2224
208,2263
209,2352
210,2351
211,2315
212,2232
213,2338
214,2250
215,2264
216,2359
217,2341
218,2327
219,2335
220,2334
221,2251
222,2327
223,2227
224,2293
225,2256
226,2275
227,2310
228,2358
229,2247
230,2267
231,2345
232,2209
233,2266
234,2324
235,2235
236,2230
237,2326
238,2242
239,2260
240,2378
241,2281
242,2249
243,2238
244,2349
245,2362
246,2230
247,2233
248,2258
249,2332
250,2347
251,2284
252,2229
253,2312
254,2228
255,2262
256,2242
257,2244
258,2267
259,2341
260,2336
261,2249
262,2267
263,2314
264,2331
265,2269
266,2361
267,2249
268,2311
269,2275
270,2350
271,2256
272,2236
273,2397
274,2252
275,2248
276,2297
277,2344
278,2214
279,2273
280,2341
281,2358
282,2472
283,2232
284,2245
285,2271
286,2246
287,2331
288,2247
289,2348
290,2229
291,2290
292,2361
293,2277
294,2294
295,2242
296,2230
297,2396
298,2325
299,2352
300,2312
301,2219
302,2279
303,2287
304,2369
305,2309
306,2290
307,2336
308,2238
309,2281
310,2284
311,2341
312,2250
313,2230
314,2320
315,2242
316,2288
317,2249
318,2288
319,2221
320,2229
321,2312
322,2241
323,2226
324,2264
325,2342
326,2240
327,2344
328,2285
329,2257
330,2273
331,2239
332,2219
333,2292
334,2230
335,2296
336,2236
337,2276
338,2334
339,2260
340,2237
341,2249
342,2223
343,2364
344,2356
345,2343
346,2223
347,2354
348,2321
349,2296
350,2251
351,2230
352,2349
353,2259
354,2268
355,2274
356,2238
357,2308
358,2320
359,2278
360,2282
361,2234
362,2412
363,2237
364,2319
365,2381
366,2238
367,2239
368,2360
369,2237
370,2247
371,2284
372,2428
373,2295
374,2238
375,2272
376,2323
377,2309
378,2255
379,2265
380,2261
381,2293
382,2315
383,2315
384,2330
385,2257
386,2252
387,2274
388,2305
389,2307
390,2232
391,2266
392,2244
393,2296
394,2290
395,2261
396,2270
397,2242
398,2286
399,2337
400,2311
401,2226
402,2277
403,2281
404,2351
405,2313
406,2221
407,2259
408,2261
409,2367
410,2203
411,2362
412,2357
413,2361
414,2272
415,2272
